Q,max_IWV_ais,max_landfalling_v850hPa
10.185077370335598,6.592485237121582,22.226434326171876
10.185077370335598,7.053155065837659,22.226434326171876
10.185077370335598,7.5138248945537365,22.226434326171876
10.185077370335598,7.974494723269814,22.226434326171876
10.185077370335598,8.435164551985892,22.226434326171876
10.185077370335598,8.89583438070197,22.226434326171876
10.185077370335598,9.356504209418047,22.226434326171876
10.185077370335598,9.817174038134125,22.226434326171876
10.185077370335598,10.277843866850201,22.226434326171876
10.185077370335598,10.73851369556628,22.226434326171876
10.185077370335598,11.199183524282358,22.226434326171876
10.185077370335598,11.659853352998434,22.226434326171876
10.185077370335598,12.12052318171451,22.226434326171876
10.185077370335598,12.581193010430589,22.226434326171876
10.185077370335598,13.041862839146667,22.226434326171876
10.185077370335598,13.502532667862745,22.226434326171876
10.185077370335598,13.963202496578822,22.226434326171876
10.185077370335598,14.423872325294898,22.226434326171876
10.185077370335598,14.884542154010976,22.226434326171876
10.185077370335598,15.345211982727053,22.226434326171876
10.185077370335598,6.592485237121582,23.045757936176503
10.185077370335598,7.053155065837659,23.045757936176503
10.185077370335598,7.5138248945537365,23.045757936176503
10.185077370335598,7.974494723269814,23.045757936176503
10.185077370335598,8.435164551985892,23.045757936176503
10.185077370335598,8.89583438070197,23.045757936176503
10.185077370335598,9.356504209418047,23.045757936176503
10.185077370335598,9.817174038134125,23.045757936176503
10.185077370335598,10.277843866850201,23.045757936176503
10.185077370335598,10.73851369556628,23.045757936176503
10.185077370335598,11.199183524282358,23.045757936176503
10.185077370335598,11.659853352998434,23.045757936176503
10.185077370335598,12.12052318171451,23.045757936176503
10.185077370335598,12.581193010430589,23.045757936176503
10.185077370335598,13.041862839146667,23.045757936176503
10.185077370335598,13.502532667862745,23.045757936176503
10.185077370335598,13.963202496578822,23.045757936176503
10.185077370335598,14.423872325294898,23.045757936176503
10.185077370335598,14.884542154010976,23.045757936176503
10.185077370335598,15.345211982727053,23.045757936176503
10.185077370335598,6.592485237121582,23.865081546181127
10.185077370335598,7.053155065837659,23.865081546181127
10.185077370335598,7.5138248945537365,23.865081546181127
10.185077370335598,7.974494723269814,23.865081546181127
10.185077370335598,8.435164551985892,23.865081546181127
10.185077370335598,8.89583438070197,23.865081546181127
10.185077370335598,9.356504209418047,23.865081546181127
10.185077370335598,9.817174038134125,23.865081546181127
10.185077370335598,10.277843866850201,23.865081546181127
10.185077370335598,10.73851369556628,23.865081546181127
10.185077370335598,11.199183524282358,23.865081546181127
10.185077370335598,11.659853352998434,23.865081546181127
10.185077370335598,12.12052318171451,23.865081546181127
10.185077370335598,12.581193010430589,23.865081546181127
10.185077370335598,13.041862839146667,23.865081546181127
10.185077370335598,13.502532667862745,23.865081546181127
10.185077370335598,13.963202496578822,23.865081546181127
10.185077370335598,14.423872325294898,23.865081546181127
10.185077370335598,14.884542154010976,23.865081546181127
10.185077370335598,15.345211982727053,23.865081546181127
10.185077370335598,6.592485237121582,24.684405156185754
10.185077370335598,7.053155065837659,24.684405156185754
10.185077370335598,7.5138248945537365,24.684405156185754
10.185077370335598,7.974494723269814,24.684405156185754
10.185077370335598,8.435164551985892,24.684405156185754
