Q,max_south_extent,max_landfalling_v850hPa
10.456158080898497,-85,23.865081546181127
10.456158080898497,-84.15789473684211,23.865081546181127
10.456158080898497,-83.3157894736842,23.865081546181127
10.456158080898497,-82.47368421052632,23.865081546181127
10.456158080898497,-81.63157894736842,23.865081546181127
10.456158080898497,-80.78947368421052,23.865081546181127
10.456158080898497,-79.94736842105263,23.865081546181127
10.023763458890247,-79.10526315789474,23.865081546181127
10.023763458890247,-78.26315789473685,23.865081546181127
10.023763458890247,-77.42105263157895,23.865081546181127
10.023763458890247,-76.57894736842105,23.865081546181127
10.023763458890247,-75.73684210526315,23.865081546181127
10.023763458890247,-74.89473684210526,23.865081546181127
10.023763458890247,-74.05263157894737,23.865081546181127
10.023763458890247,-73.21052631578948,23.865081546181127
10.023763458890247,-72.36842105263158,23.865081546181127
10.023763458890247,-71.52631578947368,23.865081546181127
10.023763458890247,-70.6842105263158,23.865081546181127
10.023763458890247,-69.84210526315789,23.865081546181127
10.023763458890247,-69,23.865081546181127
10.456158080898497,-85,24.684405156185754
10.456158080898497,-84.15789473684211,24.684405156185754
10.456158080898497,-83.3157894736842,24.684405156185754
10.456158080898497,-82.47368421052632,24.684405156185754
10.456158080898497,-81.63157894736842,24.684405156185754
10.456158080898497,-80.78947368421052,24.684405156185754
10.456158080898497,-79.94736842105263,24.684405156185754
10.023763458890247,-79.10526315789474,24.684405156185754
10.023763458890247,-78.26315789473685,24.684405156185754
10.023763458890247,-77.42105263157895,24.684405156185754
10.023763458890247,-76.57894736842105,24.684405156185754
10.023763458890247,-75.73684210526315,24.684405156185754
10.023763458890247,-74.89473684210526,24.684405156185754
10.023763458890247,-74.05263157894737,24.684405156185754
10.023763458890247,-73.21052631578948,24.684405156185754
10.023763458890247,-72.36842105263158,24.684405156185754
10.023763458890247,-71.52631578947368,24.684405156185754
10.023763458890247,-70.6842105263158,24.684405156185754
10.023763458890247,-69.84210526315789,24.684405156185754
10.023763458890247,-69,24.684405156185754
10.456158080898497,-85,25.503728766190378
10.456158080898497,-84.15789473684211,25.503728766190378
10.456158080898497,-83.3157894736842,25.503728766190378
10.456158080898497,-82.47368421052632,25.503728766190378
10.456158080898497,-81.63157894736842,25.503728766190378
10.456158080898497,-80.78947368421052,25.503728766190378
10.456158080898497,-79.94736842105263,25.503728766190378
10.023763458890247,-79.10526315789474,25.503728766190378
10.023763458890247,-78.26315789473685,25.503728766190378
10.023763458890247,-77.42105263157895,25.503728766190378
10.023763458890247,-76.57894736842105,25.503728766190378
10.023763458890247,-75.73684210526315,25.503728766190378
10.023763458890247,-74.89473684210526,25.503728766190378
10.023763458890247,-74.05263157894737,25.503728766190378
10.023763458890247,-73.21052631578948,25.503728766190378
10.023763458890247,-72.36842105263158,25.503728766190378
10.023763458890247,-71.52631578947368,25.503728766190378
10.023763458890247,-70.6842105263158,25.503728766190378
10.023763458890247,-69.84210526315789,25.503728766190378
10.023763458890247,-69,25.503728766190378
10.456158080898497,-85,26.323052376195005
10.456158080898497,-84.15789473684211,26.323052376195005
10.456158080898497,-83.3157894736842,26.323052376195005
10.456158080898497,-82.47368421052632,26.323052376195005
10.456158080898497,-81.63157894736842,26.323052376195005
10.456158080898497,-80.78947368421052,26.323052376195005
10.456158080898497,-79.94736842105263,26.323052376195005
10.023763458890247,-79.10526315789474,26.323052376195005
10.023763458890247,-78.26315789473685,26.323052376195005
10.023763458890247,-77.42105263157895,26.323052376195005
10.023763458890247,-76.57894736842105,26.323052376195005
10.023763458890247,-75.73684210526315,26.323052376195005
10.023763458890247,-74.89473684210526,26.323052376195005
10.023763458890247,-74.05263157894737,26.323052376195005
10.023763458890247,-73.21052631578948,26.323052376195005
10.023763458890247,-72.36842105263158,26.323052376195005
10.023763458890247,-71.52631578947368,26.323052376195005
10.023763458890247,-70.6842105263158,26.323052376195005
10.023763458890247,-69.84210526315789,26.323052376195005
10.023763458890247,-69,26.323052376195005
10.456158080898497,-85,27.14237598619963
10.456158080898497,-84.15789473684211,27.14237598619963
10.456158080898497,-83.3157894736842,27.14237598619963
10.456158080898497,-82.47368421052632,27.14237598619963
10.456158080898497,-81.63157894736842,27.14237598619963
10.456158080898497,-80.78947368421052,27.14237598619963
10.456158080898497,-79.94736842105263,27.14237598619963
10.023763458890247,-79.10526315789474,27.14237598619963
10.023763458890247,-78.26315789473685,27.14237598619963
10.023763458890247,-77.42105263157895,27.14237598619963
10.023763458890247,-76.57894736842105,27.14237598619963
10.023763458890247,-75.73684210526315,27.14237598619963
10.023763458890247,-74.89473684210526,27.14237598619963
10.023763458890247,-74.05263157894737,27.14237598619963
10.023763458890247,-73.21052631578948,27.14237598619963
10.023763458890247,-72.36842105263158,27.14237598619963
