Q,max_IWV_ais,cumulative_landfalling_area
0.05087480089356722,6.5838569641113285,3832.531823867516
0.05087480089356722,7.109152261834396,3832.531823867516
0.0684264364641765,7.634447559557463,3832.531823867516
0.0674483101342891,8.15974285728053,3832.531823867516
0.0698644674401277,8.685038155003598,3832.531823867516
0.06998209780661703,9.210333452726665,3832.531823867516
0.07919113185695646,9.735628750449733,3832.531823867516
0.07675314928517217,10.2609240481728,3832.531823867516
0.0787159454456884,10.786219345895868,3832.531823867516
0.0787159454456884,11.311514643618935,3832.531823867516
0.0787159454456884,11.836809941342002,3832.531823867516
0.0787159454456884,12.36210523906507,3832.531823867516
0.0787159454456884,12.887400536788137,3832.531823867516
0.08083989028019814,13.412695834511204,3832.531823867516
0.09846381809415022,13.937991132234272,3832.531823867516
0.09846381809415022,14.46328642995734,3832.531823867516
0.09846381809415022,14.988581727680407,3832.531823867516
0.09792269232770964,15.513877025403474,3832.531823867516
0.09792269232770964,16.039172323126543,3832.531823867516
0.10904650009223114,16.56446762084961,3832.531823867516
0.2435754064609138,6.5838569641113285,68509.73127357214
0.2435754064609138,7.109152261834396,68509.73127357214
0.32760810424205744,7.634447559557463,68509.73127357214
0.32292508801029135,8.15974285728053,68509.73127357214
0.33449302513252893,8.685038155003598,68509.73127357214
0.33505620894507543,9.210333452726665,68509.73127357214
0.3791466854192045,9.735628750449733,68509.73127357214
0.3674742545607661,10.2609240481728,68509.73127357214
0.3768716156157577,10.786219345895868,68509.73127357214
0.3768716156157577,11.311514643618935,68509.73127357214
0.3768716156157577,11.836809941342002,68509.73127357214
0.3768716156157577,12.36210523906507,68509.73127357214
0.3768716156157577,12.887400536788137,68509.73127357214
0.38704051489948316,13.412695834511204,68509.73127357214
0.47141932926972235,13.937991132234272,68509.73127357214
0.47141932926972235,14.46328642995734,68509.73127357214
0.47141932926972235,14.988581727680407,68509.73127357214
0.46882855886488123,15.513877025403474,68509.73127357214
0.46882855886488123,16.039172323126543,68509.73127357214
0.5220864773244498,16.56446762084961,68509.73127357214
0.2930901287443239,6.5838569641113285,133186.93072327675
0.2930901287443239,7.109152261834396,133186.93072327675
0.39840346724709597,7.634447559557463,133186.93072327675
0.3907583422485976,8.15974285728053,133186.93072327675
0.4047562262810005,8.685038155003598,133186.93072327675
0.4054278274724346,9.210333452726665,133186.93072327675
0.46620392103326014,9.735628750449733,133186.93072327675
0.448295272000078,10.2609240481728,133186.93072327675
0.4630809211747974,10.786219345895868,133186.93072327675
0.4630809211747974,11.311514643618935,133186.93072327675
0.4630809211747974,11.836809941342002,133186.93072327675
0.4630809211747974,12.36210523906507,133186.93072327675
0.4630809211747974,12.887400536788137,133186.93072327675
0.4799377653409758,13.412695834511204,133186.93072327675
0.601575284534071,13.937991132234272,133186.93072327675
0.601575284534071,14.46328642995734,133186.93072327675
0.601575284534071,14.988581727680407,133186.93072327675
0.5985904059771183,15.513877025403474,133186.93072327675
0.5985904059771183,16.039172323126543,133186.93072327675
0.6804001795815294,16.56446762084961,133186.93072327675
0.37368114739733155,6.5838569641113285,197864.1301729814
0.37368114739733155,7.109152261834396,197864.1301729814
0.5180830121758909,7.634447559557463,197864.1301729814
0.5026836409128199,8.15974285728053,197864.1301729814
0.520690952720912,8.685038155003598,197864.1301729814
0.521611887567207,9.210333452726665,197864.1301729814
0.620066330945687,9.735628750449733,197864.1301729814
0.5860059133987365,10.2609240481728,197864.1301729814
0.614798204508112,10.786219345895868,197864.1301729814
0.614798204508112,11.311514643618935,197864.1301729814
0.614798204508112,11.836809941342002,197864.1301729814
0.614798204508112,12.36210523906507,197864.1301729814
0.614798204508112,12.887400536788137,197864.1301729814
0.6490861728203631,13.412695834511204,197864.1301729814
0.8620237806707007,13.937991132234272,197864.1301729814
0.8620237806707007,14.46328642995734,197864.1301729814
0.8620237806707007,14.988581727680407,197864.1301729814
0.857359968263206,15.513877025403474,197864.1301729814
0.857359968263206,16.039172323126543,197864.1301729814
1.014504759301138,16.56446762084961,197864.1301729814
0.37368114739733155,6.5838569641113285,262541.32962268597
0.37368114739733155,7.109152261834396,262541.32962268597
0.5180830121758909,7.634447559557463,262541.32962268597
0.5026836409128199,8.15974285728053,262541.32962268597
0.520690952720912,8.685038155003598,262541.32962268597
0.521611887567207,9.210333452726665,262541.32962268597
0.620066330945687,9.735628750449733,262541.32962268597
0.5860059133987365,10.2609240481728,262541.32962268597
0.614798204508112,10.786219345895868,262541.32962268597
0.614798204508112,11.311514643618935,262541.32962268597
0.614798204508112,11.836809941342002,262541.32962268597
0.614798204508112,12.36210523906507,262541.32962268597
0.614798204508112,12.887400536788137,262541.32962268597
0.6490861728203631,13.412695834511204,262541.32962268597
0.8620237806707007,13.937991132234272,262541.32962268597
0.8620237806707007,14.46328642995734,262541.32962268597
0.8620237806707007,14.988581727680407,262541.32962268597
0.857359968263206,15.513877025403474,262541.32962268597
0.857359968263206,16.039172323126543,262541.32962268597
1.014504759301138,16.56446762084961,262541.32962268597
0.3904882002291787,6.5838569641113285,327218.52907239064
0.3904882002291787,7.109152261834396,327218.52907239064
0.5466786455736591,7.634447559557463,327218.52907239064
0.5275799108733253,8.15974285728053,327218.52907239064
0.5464790657006635,8.685038155003598,327218.52907239064
0.5474475898729122,9.210333452726665,327218.52907239064
0.6589879446639394,9.735628750449733,327218.52907239064
0.618065814087531,10.2609240481728,327218.52907239064
0.6529199008973074,10.786219345895868,327218.52907239064
0.6529199008973074,11.311514643618935,327218.52907239064
0.6529199008973074,11.836809941342002,327218.52907239064
0.6529199008973074,12.36210523906507,327218.52907239064
0.6529199008973074,12.887400536788137,327218.52907239064
0.6951727219233017,13.412695834511204,327218.52907239064
0.9480802071905113,13.937991132234272,327218.52907239064
0.9480802071905113,14.46328642995734,327218.52907239064
0.9480802071905113,14.988581727680407,327218.52907239064
0.9429386056090109,15.513877025403474,327218.52907239064
0.9429386056090109,16.039172323126543,327218.52907239064
1.1329315043983457,16.56446762084961,327218.52907239064
