cumulative_landfalling_area,max_south_extent,max_IWV_ais,max_ocean_SLP_gradient,max_landfalling_v850hPa,avg_landfalling_minomega
3953.149500911003,-74.5,12.66761589050293,2.723315897715308,22.372718811035156,-0.665974878359835
370539.86724336847,-85,11.743803977966309,5.0365813503423125,23.65346336364746,-0.5138748130178994
315735.51465077675,-73.5,12.228570938110352,4.618675682856829,37.79111862182617,-1.0409812629222877
1733.2620766386076,-66.5,6.158901691436768,3.1059863364337335,18.91727828979492,-1.4846977657741978
451931.86503950873,-85,9.407631874084473,8.944592968960292,32.75556945800781,-0.6460520066299458
1410539.0395427924,-85,10.868144035339355,7.402420161190618,29.095497131347656,-0.5562861715082421
387983.14911856427,-79,14.630437850952148,5.37353928899087,28.259559631347656,-0.8085834897176482
190515.11094733057,-81,16.377403259277344,4.438060936718711,30.419937133789062,-0.7859286495773835
141154.75855519043,-75,6.754269123077393,10.110620237578637,32.80677032470703,-0.4450469387713715
225526.5613450461,-81.5,12.328768730163574,5.391373012337108,37.08761215209961,-0.8457918899775303
343485.9795642801,-74.5,6.864923000335693,7.826450895627136,35.78318786621094,-0.472764393726433
619071.068534654,-85,12.34740161895752,3.266191290765847,31.249454498291016,-1.3091667191557
488081.3846789992,-85,9.786375999450684,4.358980262012288,24.2827205657959,-0.480424397602724
346.16312749057977,-69,4.043116569519043,7.298241711769648,29.704896926879883,-0.9131591916084292
77842.53122601469,-71.5,10.753348350524902,5.321691371386062,30.66094970703125,-0.7709877486659329
5310.977041146018,-67.5,8.494959831237793,5.559766912886984,31.694673538208008,-0.942305453593454
999839.1725310484,-85,15.54893398284912,5.9284071589864755,37.49247360229492,-0.9452009432656392
113326.67852964862,-77.5,9.728334426879885,6.458475373826074,21.15923500061035,-0.29879292067866786
109932.4400241546,-82.5,6.228413105010986,3.693680660196149,15.373597145080566,-0.5224455769193953
33092.43378097575,-80.5,8.854820251464844,4.430408198521582,27.465133666992188,-0.6830827423959736
1873717.5192384345,-85,16.609647750854492,3.9637496815963766,34.20289611816406,-0.36509401798248303
168553.6742716606,-84,16.831703186035156,2.29565285690867,15.72842788696289,-0.3587238439619388
1110999.346284057,-85,14.397639274597168,5.496117575283499,28.5059757232666,-0.5860636234283447
707025.0632054628,-74.5,15.211600303649902,6.698777585412978,26.874284744262695,-0.9045535855168172
222216.34173870052,-81.5,11.768536567687988,5.542066792108305,33.84482955932617,-0.3870271442315019
45904.40705427462,-72,8.06087875366211,3.941101308969833,28.154356002807617,-1.19164414056599
121728.7576026615,-85,12.44404125213623,3.817116089674706,23.254976272583008,-0.17382585167635156
989.8831939905014,-66.5,6.3857197761535645,8.124626749181912,40.26077651977539,-1.2255833552450175
765562.7298665609,-85,12.988435745239258,6.164016056844111,31.52266311645508,-0.19157042105992636
23238.640615325206,-72.5,10.95068359375,6.26804231873032,42.59186935424805,-0.1631282951372967
81388.10880433858,-75.5,10.53958797454834,7.901491565457083,26.696184158325195,-0.6776943596775192
391.2615106248046,-74.5,8.068532943725586,6.0089444442365885,26.52582550048828,-1.157581986007842
55605.39199074593,-77,9.357579231262209,4.948767962563303,28.661632537841797,-0.6783021152326058
1827475.350252022,-80,10.104209899902344,7.207988025963963,29.64316177368164,-0.939116416712496
193684.6338854489,-83,9.856278419494627,6.999374022056549,33.98814010620117,-0.04330278597992604
3606.298751613804,-70.5,7.228327751159668,7.42925926009304,34.428001403808594,-0.3607937275747102
8341.712503879962,-67.5,9.247042655944824,5.599797815260537,25.440814971923828,-0.8392452597618103
346.1631274905802,-69.5,9.948650360107422,3.6631823189854815,34.18941116333008,-0.954368740320206
621610.183772779,-81,22.163105010986328,4.458961864497083,25.690542221069336,-0.5546081341560396
857.5251141045896,-69.5,9.99498176574707,3.845588091134352,28.788171768188477,-0.7011045601944572
525700.1448227864,-85,9.831697463989258,4.385488161302751,34.631229400634766,-0.8819481652507297
91025.68872400798,-71,9.38873291015625,4.971300397934486,30.23523712158203,-1.2917099809784864
21080.67622769867,-77,10.698673248291016,4.459210551392474,33.27842712402344,-1.1703858143103123
161542.46377306743,-75.5,7.624560356140137,6.1372009810583625,27.548110961914062,-0.9619214456089468
52553.7000968021,-82.5,8.14037036895752,3.0812547464954196,21.039464950561523,-0.7844096774431608
3075531.284477944,-85,15.54415798187256,4.869229000949795,36.02468490600586,-1.739622712135315
84746.53698920488,-84.5,13.684405326843262,2.369319684762366,16.318439483642578,-0.3599904753152791
22113.698157501443,-70,9.896684646606444,4.195488002182261,18.83374786376953,-0.5149453352746693
974078.7372536166,-81,15.336979866027832,6.699705552422396,29.309938430786133,-0.40709711061498305
2850.0453570914983,-67,10.320740699768066,4.640798201237267,33.12705993652344,-0.3961755445778192
6555.147483210757,-77,8.280672073364258,3.6496224661000713,27.691892623901367,-0.6217023730278015
47869.80179275183,-78.5,7.44175386428833,4.097287168405273,16.915897369384766,-0.14641956369288153
4621.101986146876,-70.5,5.385831832885742,5.494214541128496,25.5899600982666,-0.6423344211881583
3943.435125052569,-67.5,8.45788288116455,4.552563714986455,23.52680778503418,-0.4049060046672819
792181.2671196627,-78,10.253268241882324,5.544014415307673,32.389530181884766,-0.29024901986122126
4740.674793750055,-69,15.488361358642578,6.6266240020072456,28.639631271362305,-0.2616499960422516
514354.34421281976,-81.5,17.276134490966797,4.743321556738091,31.560911178588867,-0.4312171395369277
308998.2530402962,-80,8.326163291931152,5.6805919228558,40.52707290649414,-0.693797193177798
1067043.0908005238,-79.5,14.900246620178224,4.177270720804735,25.049455642700195,-0.6198103867316148
2661580.880951684,-80.5,12.761744499206545,5.623010877482737,30.726791381835938,-0.35425839043733093
2429907.2111441446,-85,11.619242668151855,3.2580085184442904,25.43206214904785,-0.7858152434372754
631752.0856983216,-75.5,11.474980354309082,8.057282680468342,40.91202545166016,-0.5627959998242622
59698.420835690275,-78.5,7.372459888458252,5.25263678014932,29.15937042236328,-0.6715832992256442
210758.3193618747,-78.5,19.08983612060547,4.593640412185243,33.085716247558594,-0.7617227915347285
606301.6771528651,-85,10.522867202758787,7.554373362926045,43.44720077514648,-0.4646277652266491
16978.532780354257,-73,3.6118316650390625,7.468566167741421,34.65769577026367,-0.4889183817457494
60378.744495003295,-70,11.664698600769045,3.953972759748089,24.7681884765625,-0.6017286649515395
880734.143582056,-82,19.82205390930176,4.905898232112572,17.999347686767578,-0.4248659988395329
71601.45940189117,-73,15.602900505065918,6.872366913824931,25.21087074279785,-0.3638828785144522
29953.03157215825,-70,14.998891830444336,5.179590963888915,19.381959915161133,-0.4466635891653638
77125.14517329632,-82,17.59371566772461,3.3252730165988504,23.588172912597656,-0.5058873384619155
8852.004985552792,-71.5,6.830385208129883,6.600543721893554,23.93955421447754,-0.7142860480547387
14545.429305279147,-69,7.9142327308654785,4.896013464099357,28.258922576904297,-1.1031634914181754
1162583.3833520357,-85,12.335430145263672,3.246658706865062,27.40651512145996,-1.050537501985532
6150920.482995744,-85,13.17904281616211,5.8247678981047475,37.810035705566406,-0.2881635418225243
6052.068630737213,-71.5,8.74016284942627,5.514583570583561,32.74772644042969,-0.4200472235679626
425317.4554798681,-85,12.54302978515625,6.710705113446754,32.292755126953125,-0.4129041284322744
6531.069469079069,-67.5,13.61955738067627,6.706657303871464,28.007776260375977,-0.7418571384241583
1832.8501306312116,-70.5,5.890460014343262,3.520688757313892,27.47316551208496,-0.1626816714437947
219990.44090691788,-76,10.77682876586914,6.7724420252299105,36.180267333984375,-0.5056998896436524
613381.6663774143,-82,16.349206924438477,2.692186999234686,22.659929275512695,-0.6833719584714328
1373844.809511282,-81,10.586386680603027,5.833732751676143,35.83610916137695,-1.1875809542382236
62500.86858135402,-77,6.548267841339111,7.625180235270338,37.46409606933594,-0.24949506601928884
263713.8412970049,-85,9.834877967834473,2.7351972319369877,28.184959411621097,-0.7215358420865654
1745474.7070600293,-83,15.113729476928713,5.395967426848132,28.94422912597656,-0.586702540882041
346173.76457770227,-81,11.533226013183594,3.453403781846582,27.08586311340332,-0.9771531186934572
29664.45371570664,-75,9.91588020324707,8.509705483007838,39.35342788696289,-1.5865315591694409
72896.85091702925,-82.5,9.656793594360352,5.4642408717033195,28.451704025268555,-0.758906517792488
2968299.2356175603,-85,11.405502319335938,3.2412585280012336,28.411222457885746,-0.7418079521285519
1944671.0721960128,-85,10.15844440460205,5.495991553539467,38.4965934753418,-0.19934743642807004
1286184.5759481075,-85,12.18492317199707,4.667700561477414,34.63115692138672,-0.5349852994665728
15447.490125144725,-70.5,7.928091049194336,5.192819479844243,22.69525909423828,-0.36820001212367337
19123.62993423437,-77,10.41651439666748,4.54385270829298,21.27169418334961,-0.5783352761743636
8475.859657143674,-73.5,17.186750411987305,2.7132953359748218,25.81720542907715,-0.17857025265693663
758578.4944842786,-85,18.232872009277344,3.70058550071767,23.47052001953125,-0.5674279899642618
157115.27240620847,-73.5,12.948026657104492,6.963665429856827,27.95964813232422,-0.5670370443617805
1343.3872699557355,-74,8.716700553894043,8.238285579139744,22.759315490722656,-0.6595814834919621
30740.446936960372,-69.5,9.82422161102295,3.8160405098122423,27.164371490478516,-1.3105664708722944
222763.5712304307,-74.5,8.641529083251953,9.599461695771424,30.885957717895508,-0.4890209245386494
29367.331001199513,-79.5,8.422953605651855,2.8624895470572165,27.90596389770508,-0.6941901739338479
43685.57019828415,-73.5,6.198353290557861,6.1841146965590506,28.41489028930664,-0.5144479231797128
385.1546863580795,-67,5.696615219116211,5.0527450564518706,25.69868850708008,-0.40772807598114014
22834.677100105877,-69,12.463603019714355,5.92342761619306,29.446794509887695,-0.27998380491854635
571503.1537352682,-79.5,8.986931800842285,6.433230967256547,22.849700927734375,-0.5658501960757578
52705.04336646065,-85,6.575077056884766,2.8941360745826024,30.686079025268555,-0.4799635903732038
928780.5589253528,-79,10.648362159729004,6.921248946145391,35.56379699707031,-1.013019703150973
2160.463028824629,-78,7.030415058135986,5.240114846868001,26.50225257873535,-1.0041543936562258
5411.586650357113,-67,9.44091796875,5.666095325104254,24.25330924987793,-0.6236164693155499
1247.518404054257,-65,16.570819854736328,4.528957096089453,30.83618927001953,-0.6617914538696454
799012.1701442539,-75,15.88383960723877,4.616364499599155,32.6710319519043,-0.6417107387848401
1569.0718057278486,-74.5,11.098267555236816,6.889062550169908,31.076292037963867,-0.963815287918945
557086.5231889272,-82,11.90084743499756,4.370428794002373,39.83785629272461,-0.32216208595255746
5918.539398726682,-71,11.116551399230955,10.876545249592468,22.510881423950195,-0.5975410725199387
10186.980486870065,-67.5,10.635727882385254,6.567321269902445,27.525388717651367,-0.9257723308156508
25416.343983212864,-73,12.202571868896484,4.2147086954416055,28.29503059387207,-0.6218420832210874
26972.355580467774,-79,11.38840389251709,3.8052426825427137,25.550249099731445,-0.4995106395055389
301867.1436654632,-74,12.408340454101562,5.22429822478025,39.63410568237305,-0.6746062989381892
12866.579814162842,-69,9.1714630126953125,7.73738723914664,27.38522720336914,-0.6222407530369864
26385.280933576258,-70.5,6.475128650665283,11.74953096652275,30.16497802734375,-1.0240645731435056
2623.6406995341513,-69.5,4.261573314666748,8.776101482873592,36.445125579833984,-0.5601195642037354
49615.46780849105,-75,5.970430850982666,4.579140964314842,24.570510864257812,-0.6309528902179156
84737.04177909215,-76,5.344562530517578,3.4522702252640833,26.064743041992188,-0.371062308549881
41918.20524533093,-68.5,9.722075462341309,7.130507408026286,25.036327362060547,-0.5564655141889308
214478.51942311617,-75.5,12.47787094116211,5.271469605946532,22.757368087768555,-0.4020948793688732
356330.79284838575,-75,16.845579147338867,8.455417516431368,29.262290954589844,-0.18952525972201947
11973.523402698102,-74.5,11.664578437805176,3.8131750590761015,26.465198516845703,-0.34871040582656876
934662.8323135264,-85,11.710166931152344,7.033622466407995,26.30787467956543,-1.047000706631287
5869.435826605204,-76,8.218393325805664,6.079599806485753,25.528518676757812,-0.46186508202112125
7664.311483380875,-67.5,6.3679938316345215,8.980430793535573,28.10233497619629,-1.607536792755127
94011.92599188184,-74.5,15.867554664611816,5.804399634757141,33.19424819946289,-0.4149619452725434
446556.1708945236,-83.5,14.325629234313965,5.725091105475128,37.1135368347168,-0.8162594097462493
25621.974698837857,-73.5,8.261710166931152,7.207522374325254,28.312904357910156,-0.636093636353811
1076867.647326824,-85,13.663495063781738,4.89674933946579,29.987085342407227,-0.5250251959786102
49422.894372754046,-70,7.193612098693848,10.230752571610797,32.986297607421875,-1.3486848153402418
17590.233287401203,-69.5,8.183807373046875,5.763427850992599,29.09056282043457,-1.0783351908899237
7133.665815649769,-69,6.834323406219482,8.47550653209622,39.20145797729492,-0.5125550222067378
151988.87121372388,-76.5,16.76866912841797,4.050908477851402,39.05043411254883,-0.5885563744470568
79235.90778472328,-74,5.863923072814941,8.01429863029657,47.02932357788086,-0.6442661419774884
251855.18335905313,-84,8.073450088500977,5.312577612065387,31.32521629333496,-0.5587082812779366
192246.75599746229,-79.5,12.601160049438477,4.324876520084843,29.176298141479492,-0.5144836673953158
126898.32386865724,-84.5,11.993939399719238,3.4626222347957456,24.882680892944336,-1.0620400883908252
184666.4468974037,-70.5,11.350835800170898,6.861989138594033,33.2097053527832,-0.5101665059725446
168481.37556373462,-85,7.592693328857422,3.203274717790558,30.308422088623047,-0.5877714800743262
426991.61589137616,-85,12.29860782623291,5.157848042992194,22.460947036743164,-0.3968512896068256
18428.622146841808,-70.5,13.582763671875,4.383358240065333,26.009445190429688,-0.9486203703893472
80261.62423113412,-73.5,6.345427989959717,5.811021101802702,31.181720733642575,-0.6163123554601093
