Q,max_IWV_ais,max_landfalling_v850hPa
0.19725413280446996,6.5838569641113285,22.67406120300293
0.19725413280446996,7.109152261834396,22.67406120300293
0.2635758938085296,7.634447559557463,22.67406120300293
0.2635758938085296,8.15974285728053,22.67406120300293
0.2730178030305763,8.685038155003598,22.67406120300293
0.2777023194953551,9.210333452726665,22.67406120300293
0.32980533865038447,9.735628750449733,22.67406120300293
0.327058368831464,10.2609240481728,22.67406120300293
0.327058368831464,10.786219345895868,22.67406120300293
0.327058368831464,11.311514643618935,22.67406120300293
0.327058368831464,11.836809941342002,22.67406120300293
0.327058368831464,12.36210523906507,22.67406120300293
0.327058368831464,12.887400536788137,22.67406120300293
0.349658612176699,13.412695834511204,22.67406120300293
0.48171755921368126,13.937991132234272,22.67406120300293
0.48171755921368126,14.46328642995734,22.67406120300293
0.48171755921368126,14.988581727680407,22.67406120300293
0.4761431387392018,15.513877025403474,22.67406120300293
0.4761431387392018,16.039172323126543,22.67406120300293
0.5909383717144269,16.56446762084961,22.67406120300293
0.21678113575977223,6.5838569641113285,23.464897637618215
0.21678113575977223,7.109152261834396,23.464897637618215
0.2896683623625216,7.634447559557463,23.464897637618215
0.2896683623625216,8.15974285728053,23.464897637618215
0.3000449652544108,8.685038155003598,23.464897637618215
0.30519322139121247,9.210333452726665,23.464897637618215
0.3624541340441132,9.735628750449733,23.464897637618215
0.35943523031430546,10.2609240481728,23.464897637618215
0.35943523031430546,10.786219345895868,23.464897637618215
0.35943523031430546,11.311514643618935,23.464897637618215
0.35943523031430546,11.836809941342002,23.464897637618215
0.35943523031430546,12.36210523906507,23.464897637618215
0.35943523031430546,12.887400536788137,23.464897637618215
0.3842727652808543,13.412695834511204,23.464897637618215
0.5294047740195218,13.937991132234272,23.464897637618215
0.5294047740195218,14.46328642995734,23.464897637618215
0.5294047740195218,14.988581727680407,23.464897637618215
0.5232785185921739,15.513877025403474,23.464897637618215
0.5232785185921739,16.039172323126543,23.464897637618215
0.6494378067671135,16.56446762084961,23.464897637618215
0.21678113575977223,6.5838569641113285,24.2557340722335
0.21678113575977223,7.109152261834396,24.2557340722335
0.2896683623625216,7.634447559557463,24.2557340722335
0.2896683623625216,8.15974285728053,24.2557340722335
0.3000449652544108,8.685038155003598,24.2557340722335
0.30519322139121247,9.210333452726665,24.2557340722335
0.3624541340441132,9.735628750449733,24.2557340722335
0.35943523031430546,10.2609240481728,24.2557340722335
0.35943523031430546,10.786219345895868,24.2557340722335
