Q,max_south_extent,max_ocean_SLP_gradient
12.282904828880994,-85,1.9763417045365497
12.282904828880994,-84.58163265306122,1.9763417045365497
12.282904828880994,-84.16326530612245,1.9763417045365497
12.282904828880994,-83.74489795918367,1.9763417045365497
12.282904828880994,-83.3265306122449,1.9763417045365497
12.282904828880994,-82.90816326530613,1.9763417045365497
12.282904828880994,-82.48979591836735,1.9763417045365497
12.282904828880994,-82.07142857142857,1.9763417045365497
12.282904828880994,-81.65306122448979,1.9763417045365497
12.282904828880994,-81.23469387755102,1.9763417045365497
12.282904828880994,-80.81632653061224,1.9763417045365497
12.282904828880994,-80.39795918367346,1.9763417045365497
12.282904828880994,-79.9795918367347,1.9763417045365497
12.282904828880994,-79.56122448979592,1.9763417045365497
12.282904828880994,-79.14285714285714,1.9763417045365497
12.282904828880994,-78.72448979591837,1.9763417045365497
12.282904828880994,-78.3061224489796,1.9763417045365497
12.282904828880994,-77.88775510204081,1.9763417045365497
12.282904828880994,-77.46938775510205,1.9763417045365497
12.282904828880994,-77.05102040816327,1.9763417045365497
12.282904828880994,-76.63265306122449,1.9763417045365497
12.282904828880994,-76.21428571428571,1.9763417045365497
12.282904828880994,-75.79591836734694,1.9763417045365497
12.282904828880994,-75.37755102040816,1.9763417045365497
12.282904828880994,-74.95918367346938,1.9763417045365497
12.282904828880994,-74.54081632653062,1.9763417045365497
12.282904828880994,-74.12244897959184,1.9763417045365497
12.062800762297794,-73.70408163265306,1.9763417045365497
12.062800762297794,-73.28571428571428,1.9763417045365497
12.062800762297794,-72.86734693877551,1.9763417045365497
12.062800762297794,-72.44897959183673,1.9763417045365497
12.062800762297794,-72.03061224489795,1.9763417045365497
12.062800762297794,-71.61224489795919,1.9763417045365497
12.062800762297794,-71.1938775510204,1.9763417045365497
12.062800762297794,-70.77551020408163,1.9763417045365497
12.062800762297794,-70.35714285714286,1.9763417045365497
12.062800762297794,-69.93877551020408,1.9763417045365497
12.062800762297794,-69.5204081632653,1.9763417045365497
12.062800762297794,-69.10204081632654,1.9763417045365497
11.48435517658657,-68.68367346938776,1.9763417045365497
11.48435517658657,-68.26530612244898,1.9763417045365497
11.48435517658657,-67.84693877551021,1.9763417045365497
11.48435517658657,-67.42857142857143,1.9763417045365497
11.48435517658657,-67.01020408163265,1.9763417045365497
11.48435517658657,-66.59183673469389,1.9763417045365497
11.48435517658657,-66.1734693877551,1.9763417045365497
11.48435517658657,-65.75510204081633,1.9763417045365497
11.48435517658657,-65.33673469387755,1.9763417045365497
11.48435517658657,-64.91836734693877,1.9763417045365497
11.48435517658657,-64.5,1.9763417045365497
12.282904828880994,-85,2.2013399121739883
12.282904828880994,-84.58163265306122,2.2013399121739883
12.282904828880994,-84.16326530612245,2.2013399121739883
12.282904828880994,-83.74489795918367,2.2013399121739883
12.282904828880994,-83.3265306122449,2.2013399121739883
12.282904828880994,-82.90816326530613,2.2013399121739883
12.282904828880994,-82.48979591836735,2.2013399121739883
12.282904828880994,-82.07142857142857,2.2013399121739883
12.282904828880994,-81.65306122448979,2.2013399121739883
12.282904828880994,-81.23469387755102,2.2013399121739883
12.282904828880994,-80.81632653061224,2.2013399121739883
12.282904828880994,-80.39795918367346,2.2013399121739883
12.282904828880994,-79.9795918367347,2.2013399121739883
12.282904828880994,-79.56122448979592,2.2013399121739883
12.282904828880994,-79.14285714285714,2.2013399121739883
12.282904828880994,-78.72448979591837,2.2013399121739883
12.282904828880994,-78.3061224489796,2.2013399121739883
12.282904828880994,-77.88775510204081,2.2013399121739883
12.282904828880994,-77.46938775510205,2.2013399121739883
12.282904828880994,-77.05102040816327,2.2013399121739883
12.282904828880994,-76.63265306122449,2.2013399121739883
12.282904828880994,-76.21428571428571,2.2013399121739883
12.282904828880994,-75.79591836734694,2.2013399121739883
12.282904828880994,-75.37755102040816,2.2013399121739883
12.282904828880994,-74.95918367346938,2.2013399121739883
12.282904828880994,-74.54081632653062,2.2013399121739883
12.282904828880994,-74.12244897959184,2.2013399121739883
12.062800762297794,-73.70408163265306,2.2013399121739883
12.062800762297794,-73.28571428571428,2.2013399121739883
12.062800762297794,-72.86734693877551,2.2013399121739883
12.062800762297794,-72.44897959183673,2.2013399121739883
12.062800762297794,-72.03061224489795,2.2013399121739883
12.062800762297794,-71.61224489795919,2.2013399121739883
12.062800762297794,-71.1938775510204,2.2013399121739883
12.062800762297794,-70.77551020408163,2.2013399121739883
12.062800762297794,-70.35714285714286,2.2013399121739883
12.062800762297794,-69.93877551020408,2.2013399121739883
12.062800762297794,-69.5204081632653,2.2013399121739883
12.062800762297794,-69.10204081632654,2.2013399121739883
11.48435517658657,-68.68367346938776,2.2013399121739883
11.48435517658657,-68.26530612244898,2.2013399121739883
11.48435517658657,-67.84693877551021,2.2013399121739883
11.48435517658657,-67.42857142857143,2.2013399121739883
11.48435517658657,-67.01020408163265,2.2013399121739883
11.48435517658657,-66.59183673469389,2.2013399121739883
11.48435517658657,-66.1734693877551,2.2013399121739883
11.48435517658657,-65.75510204081633,2.2013399121739883
11.48435517658657,-65.33673469387755,2.2013399121739883
11.48435517658657,-64.91836734693877,2.2013399121739883
11.48435517658657,-64.5,2.2013399121739883
12.282904828880994,-85,2.426338119811427
12.282904828880994,-84.58163265306122,2.426338119811427
12.282904828880994,-84.16326530612245,2.426338119811427
12.282904828880994,-83.74489795918367,2.426338119811427
12.282904828880994,-83.3265306122449,2.426338119811427
12.282904828880994,-82.90816326530613,2.426338119811427
12.282904828880994,-82.48979591836735,2.426338119811427
12.282904828880994,-82.07142857142857,2.426338119811427
12.282904828880994,-81.65306122448979,2.426338119811427
12.282904828880994,-81.23469387755102,2.426338119811427
12.282904828880994,-80.81632653061224,2.426338119811427
12.282904828880994,-80.39795918367346,2.426338119811427
12.282904828880994,-79.9795918367347,2.426338119811427
12.282904828880994,-79.56122448979592,2.426338119811427
12.282904828880994,-79.14285714285714,2.426338119811427
12.282904828880994,-78.72448979591837,2.426338119811427
12.282904828880994,-78.3061224489796,2.426338119811427
12.282904828880994,-77.88775510204081,2.426338119811427
12.282904828880994,-77.46938775510205,2.426338119811427
12.282904828880994,-77.05102040816327,2.426338119811427
12.282904828880994,-76.63265306122449,2.426338119811427
12.282904828880994,-76.21428571428571,2.426338119811427
12.282904828880994,-75.79591836734694,2.426338119811427
12.282904828880994,-75.37755102040816,2.426338119811427
12.282904828880994,-74.95918367346938,2.426338119811427
12.282904828880994,-74.54081632653062,2.426338119811427
12.282904828880994,-74.12244897959184,2.426338119811427
12.062800762297794,-73.70408163265306,2.426338119811427
12.062800762297794,-73.28571428571428,2.426338119811427
12.062800762297794,-72.86734693877551,2.426338119811427
12.062800762297794,-72.44897959183673,2.426338119811427
12.062800762297794,-72.03061224489795,2.426338119811427
12.062800762297794,-71.61224489795919,2.426338119811427
12.062800762297794,-71.1938775510204,2.426338119811427
12.062800762297794,-70.77551020408163,2.426338119811427
12.062800762297794,-70.35714285714286,2.426338119811427
12.062800762297794,-69.93877551020408,2.426338119811427
12.062800762297794,-69.5204081632653,2.426338119811427
12.062800762297794,-69.10204081632654,2.426338119811427
11.48435517658657,-68.68367346938776,2.426338119811427
11.48435517658657,-68.26530612244898,2.426338119811427
11.48435517658657,-67.84693877551021,2.426338119811427
11.48435517658657,-67.42857142857143,2.426338119811427
11.48435517658657,-67.01020408163265,2.426338119811427
11.48435517658657,-66.59183673469389,2.426338119811427
11.48435517658657,-66.1734693877551,2.426338119811427
11.48435517658657,-65.75510204081633,2.426338119811427
11.48435517658657,-65.33673469387755,2.426338119811427
11.48435517658657,-64.91836734693877,2.426338119811427
11.48435517658657,-64.5,2.426338119811427
12.282904828880994,-85,2.651336327448866
12.282904828880994,-84.58163265306122,2.651336327448866
12.282904828880994,-84.16326530612245,2.651336327448866
12.282904828880994,-83.74489795918367,2.651336327448866
12.282904828880994,-83.3265306122449,2.651336327448866
12.282904828880994,-82.90816326530613,2.651336327448866
12.282904828880994,-82.48979591836735,2.651336327448866
12.282904828880994,-82.07142857142857,2.651336327448866
12.282904828880994,-81.65306122448979,2.651336327448866
12.282904828880994,-81.23469387755102,2.651336327448866
12.282904828880994,-80.81632653061224,2.651336327448866
12.282904828880994,-80.39795918367346,2.651336327448866
12.282904828880994,-79.9795918367347,2.651336327448866
12.282904828880994,-79.56122448979592,2.651336327448866
12.282904828880994,-79.14285714285714,2.651336327448866
12.282904828880994,-78.72448979591837,2.651336327448866
12.282904828880994,-78.3061224489796,2.651336327448866
12.282904828880994,-77.88775510204081,2.651336327448866
12.282904828880994,-77.46938775510205,2.651336327448866
12.282904828880994,-77.05102040816327,2.651336327448866
12.282904828880994,-76.63265306122449,2.651336327448866
12.282904828880994,-76.21428571428571,2.651336327448866
12.282904828880994,-75.79591836734694,2.651336327448866
12.282904828880994,-75.37755102040816,2.651336327448866
12.282904828880994,-74.95918367346938,2.651336327448866
12.282904828880994,-74.54081632653062,2.651336327448866
12.282904828880994,-74.12244897959184,2.651336327448866
12.062800762297794,-73.70408163265306,2.651336327448866
12.062800762297794,-73.28571428571428,2.651336327448866
12.062800762297794,-72.86734693877551,2.651336327448866
12.062800762297794,-72.44897959183673,2.651336327448866
12.062800762297794,-72.03061224489795,2.651336327448866
12.062800762297794,-71.61224489795919,2.651336327448866
12.062800762297794,-71.1938775510204,2.651336327448866
12.062800762297794,-70.77551020408163,2.651336327448866
12.062800762297794,-70.35714285714286,2.651336327448866
12.062800762297794,-69.93877551020408,2.651336327448866
12.062800762297794,-69.5204081632653,2.651336327448866
12.062800762297794,-69.10204081632654,2.651336327448866
11.48435517658657,-68.68367346938776,2.651336327448866
11.48435517658657,-68.26530612244898,2.651336327448866
11.48435517658657,-67.84693877551021,2.651336327448866
11.48435517658657,-67.42857142857143,2.651336327448866
11.48435517658657,-67.01020408163265,2.651336327448866
11.48435517658657,-66.59183673469389,2.651336327448866
11.48435517658657,-66.1734693877551,2.651336327448866
11.48435517658657,-65.75510204081633,2.651336327448866
11.48435517658657,-65.33673469387755,2.651336327448866
11.48435517658657,-64.91836734693877,2.651336327448866
11.48435517658657,-64.5,2.651336327448866
12.282904828880994,-85,2.8763345350863045
12.282904828880994,-84.58163265306122,2.8763345350863045
12.282904828880994,-84.16326530612245,2.8763345350863045
12.282904828880994,-83.74489795918367,2.8763345350863045
12.282904828880994,-83.3265306122449,2.8763345350863045
12.282904828880994,-82.90816326530613,2.8763345350863045
12.282904828880994,-82.48979591836735,2.8763345350863045
12.282904828880994,-82.07142857142857,2.8763345350863045
12.282904828880994,-81.65306122448979,2.8763345350863045
12.282904828880994,-81.23469387755102,2.8763345350863045
12.282904828880994,-80.81632653061224,2.8763345350863045
12.282904828880994,-80.39795918367346,2.8763345350863045
12.282904828880994,-79.9795918367347,2.8763345350863045
12.282904828880994,-79.56122448979592,2.8763345350863045
12.282904828880994,-79.14285714285714,2.8763345350863045
12.282904828880994,-78.72448979591837,2.8763345350863045
12.282904828880994,-78.3061224489796,2.8763345350863045
12.282904828880994,-77.88775510204081,2.8763345350863045
12.282904828880994,-77.46938775510205,2.8763345350863045
12.282904828880994,-77.05102040816327,2.8763345350863045
12.282904828880994,-76.63265306122449,2.8763345350863045
12.282904828880994,-76.21428571428571,2.8763345350863045
12.282904828880994,-75.79591836734694,2.8763345350863045
12.282904828880994,-75.37755102040816,2.8763345350863045
12.282904828880994,-74.95918367346938,2.8763345350863045
12.282904828880994,-74.54081632653062,2.8763345350863045
12.282904828880994,-74.12244897959184,2.8763345350863045
12.062800762297794,-73.70408163265306,2.8763345350863045
12.062800762297794,-73.28571428571428,2.8763345350863045
12.062800762297794,-72.86734693877551,2.8763345350863045
12.062800762297794,-72.44897959183673,2.8763345350863045
12.062800762297794,-72.03061224489795,2.8763345350863045
12.062800762297794,-71.61224489795919,2.8763345350863045
12.062800762297794,-71.1938775510204,2.8763345350863045
12.062800762297794,-70.77551020408163,2.8763345350863045
12.062800762297794,-70.35714285714286,2.8763345350863045
12.062800762297794,-69.93877551020408,2.8763345350863045
12.062800762297794,-69.5204081632653,2.8763345350863045
12.062800762297794,-69.10204081632654,2.8763345350863045
11.48435517658657,-68.68367346938776,2.8763345350863045
11.48435517658657,-68.26530612244898,2.8763345350863045
11.48435517658657,-67.84693877551021,2.8763345350863045
11.48435517658657,-67.42857142857143,2.8763345350863045
11.48435517658657,-67.01020408163265,2.8763345350863045
11.48435517658657,-66.59183673469389,2.8763345350863045
11.48435517658657,-66.1734693877551,2.8763345350863045
11.48435517658657,-65.75510204081633,2.8763345350863045
11.48435517658657,-65.33673469387755,2.8763345350863045
11.48435517658657,-64.91836734693877,2.8763345350863045
11.48435517658657,-64.5,2.8763345350863045
12.282904828880994,-85,3.101332742723743
12.282904828880994,-84.58163265306122,3.101332742723743
12.282904828880994,-84.16326530612245,3.101332742723743
12.282904828880994,-83.74489795918367,3.101332742723743
12.282904828880994,-83.3265306122449,3.101332742723743
12.282904828880994,-82.90816326530613,3.101332742723743
12.282904828880994,-82.48979591836735,3.101332742723743
12.282904828880994,-82.07142857142857,3.101332742723743
12.282904828880994,-81.65306122448979,3.101332742723743
12.282904828880994,-81.23469387755102,3.101332742723743
12.282904828880994,-80.81632653061224,3.101332742723743
12.282904828880994,-80.39795918367346,3.101332742723743
12.282904828880994,-79.9795918367347,3.101332742723743
12.282904828880994,-79.56122448979592,3.101332742723743
12.282904828880994,-79.14285714285714,3.101332742723743
12.282904828880994,-78.72448979591837,3.101332742723743
12.282904828880994,-78.3061224489796,3.101332742723743
12.282904828880994,-77.88775510204081,3.101332742723743
12.282904828880994,-77.46938775510205,3.101332742723743
12.282904828880994,-77.05102040816327,3.101332742723743
12.282904828880994,-76.63265306122449,3.101332742723743
12.282904828880994,-76.21428571428571,3.101332742723743
12.282904828880994,-75.79591836734694,3.101332742723743
12.282904828880994,-75.37755102040816,3.101332742723743
12.282904828880994,-74.95918367346938,3.101332742723743
12.282904828880994,-74.54081632653062,3.101332742723743
12.282904828880994,-74.12244897959184,3.101332742723743
12.062800762297794,-73.70408163265306,3.101332742723743
12.062800762297794,-73.28571428571428,3.101332742723743
12.062800762297794,-72.86734693877551,3.101332742723743
12.062800762297794,-72.44897959183673,3.101332742723743
12.062800762297794,-72.03061224489795,3.101332742723743
12.062800762297794,-71.61224489795919,3.101332742723743
12.062800762297794,-71.1938775510204,3.101332742723743
12.062800762297794,-70.77551020408163,3.101332742723743
12.062800762297794,-70.35714285714286,3.101332742723743
12.062800762297794,-69.93877551020408,3.101332742723743
12.062800762297794,-69.5204081632653,3.101332742723743
12.062800762297794,-69.10204081632654,3.101332742723743
11.48435517658657,-68.68367346938776,3.101332742723743
11.48435517658657,-68.26530612244898,3.101332742723743
11.48435517658657,-67.84693877551021,3.101332742723743
11.48435517658657,-67.42857142857143,3.101332742723743
11.48435517658657,-67.01020408163265,3.101332742723743
11.48435517658657,-66.59183673469389,3.101332742723743
11.48435517658657,-66.1734693877551,3.101332742723743
11.48435517658657,-65.75510204081633,3.101332742723743
11.48435517658657,-65.33673469387755,3.101332742723743
11.48435517658657,-64.91836734693877,3.101332742723743
11.48435517658657,-64.5,3.101332742723743
12.282904828880994,-85,3.326330950361182
12.282904828880994,-84.58163265306122,3.326330950361182
12.282904828880994,-84.16326530612245,3.326330950361182
12.282904828880994,-83.74489795918367,3.326330950361182
12.282904828880994,-83.3265306122449,3.326330950361182
12.282904828880994,-82.90816326530613,3.326330950361182
12.282904828880994,-82.48979591836735,3.326330950361182
12.282904828880994,-82.07142857142857,3.326330950361182
12.282904828880994,-81.65306122448979,3.326330950361182
12.282904828880994,-81.23469387755102,3.326330950361182
12.282904828880994,-80.81632653061224,3.326330950361182
12.282904828880994,-80.39795918367346,3.326330950361182
12.282904828880994,-79.9795918367347,3.326330950361182
12.282904828880994,-79.56122448979592,3.326330950361182
12.282904828880994,-79.14285714285714,3.326330950361182
12.282904828880994,-78.72448979591837,3.326330950361182
12.282904828880994,-78.3061224489796,3.326330950361182
12.282904828880994,-77.88775510204081,3.326330950361182
12.282904828880994,-77.46938775510205,3.326330950361182
12.282904828880994,-77.05102040816327,3.326330950361182
12.282904828880994,-76.63265306122449,3.326330950361182
12.282904828880994,-76.21428571428571,3.326330950361182
12.282904828880994,-75.79591836734694,3.326330950361182
12.282904828880994,-75.37755102040816,3.326330950361182
12.282904828880994,-74.95918367346938,3.326330950361182
12.282904828880994,-74.54081632653062,3.326330950361182
12.282904828880994,-74.12244897959184,3.326330950361182
12.062800762297794,-73.70408163265306,3.326330950361182
12.062800762297794,-73.28571428571428,3.326330950361182
12.062800762297794,-72.86734693877551,3.326330950361182
12.062800762297794,-72.44897959183673,3.326330950361182
12.062800762297794,-72.03061224489795,3.326330950361182
12.062800762297794,-71.61224489795919,3.326330950361182
12.062800762297794,-71.1938775510204,3.326330950361182
12.062800762297794,-70.77551020408163,3.326330950361182
12.062800762297794,-70.35714285714286,3.326330950361182
12.062800762297794,-69.93877551020408,3.326330950361182
12.062800762297794,-69.5204081632653,3.326330950361182
12.062800762297794,-69.10204081632654,3.326330950361182
11.48435517658657,-68.68367346938776,3.326330950361182
11.48435517658657,-68.26530612244898,3.326330950361182
11.48435517658657,-67.84693877551021,3.326330950361182
11.48435517658657,-67.42857142857143,3.326330950361182
11.48435517658657,-67.01020408163265,3.326330950361182
11.48435517658657,-66.59183673469389,3.326330950361182
11.48435517658657,-66.1734693877551,3.326330950361182
11.48435517658657,-65.75510204081633,3.326330950361182
11.48435517658657,-65.33673469387755,3.326330950361182
11.48435517658657,-64.91836734693877,3.326330950361182
11.48435517658657,-64.5,3.326330950361182
12.282904828880994,-85,3.551329157998621
12.282904828880994,-84.58163265306122,3.551329157998621
12.282904828880994,-84.16326530612245,3.551329157998621
12.282904828880994,-83.74489795918367,3.551329157998621
12.282904828880994,-83.3265306122449,3.551329157998621
12.282904828880994,-82.90816326530613,3.551329157998621
12.282904828880994,-82.48979591836735,3.551329157998621
12.282904828880994,-82.07142857142857,3.551329157998621
12.282904828880994,-81.65306122448979,3.551329157998621
12.282904828880994,-81.23469387755102,3.551329157998621
12.282904828880994,-80.81632653061224,3.551329157998621
12.282904828880994,-80.39795918367346,3.551329157998621
