Q,max_south_extent,max_IWV_ais
13.324967073915564,-85,3.6118316650390634
13.324967073915564,-84.58163265306122,3.6118316650390634
13.324967073915564,-84.16326530612245,3.6118316650390634
13.324967073915564,-83.74489795918367,3.6118316650390634
13.324967073915564,-83.3265306122449,3.6118316650390634
13.324967073915564,-82.90816326530613,3.6118316650390634
13.324967073915564,-82.48979591836735,3.6118316650390634
13.324967073915564,-82.07142857142857,3.6118316650390634
13.324967073915564,-81.65306122448979,3.6118316650390634
13.324967073915564,-81.23469387755102,3.6118316650390634
13.324967073915564,-80.81632653061224,3.6118316650390634
13.324967073915564,-80.39795918367346,3.6118316650390634
13.324967073915564,-79.9795918367347,3.6118316650390634
13.324967073915564,-79.56122448979592,3.6118316650390634
13.324967073915564,-79.14285714285714,3.6118316650390634
13.324967073915564,-78.72448979591837,3.6118316650390634
13.324967073915564,-78.3061224489796,3.6118316650390634
13.324968535272399,-77.88775510204081,3.6118316650390634
13.324968535272399,-77.46938775510205,3.6118316650390634
13.324968535272399,-77.05102040816327,3.6118316650390634
13.324968535272399,-76.63265306122449,3.6118316650390634
13.324968535272399,-76.21428571428571,3.6118316650390634
13.324968535272399,-75.79591836734694,3.6118316650390634
13.324968535272399,-75.37755102040816,3.6118316650390634
13.324968535272399,-74.95918367346938,3.6118316650390634
13.324968535272399,-74.54081632653062,3.6118316650390634
13.324968535272399,-74.12244897959184,3.6118316650390634
13.09398319084072,-73.70408163265306,3.6118316650390634
13.09398319084072,-73.28571428571428,3.6118316650390634
13.09398319084072,-72.86734693877551,3.6118316650390634
13.093982608714722,-72.44897959183673,3.6118316650390634
13.093982608714722,-72.03061224489795,3.6118316650390634
13.093982608714722,-71.61224489795919,3.6118316650390634
13.093982608714722,-71.1938775510204,3.6118316650390634
13.093982608714722,-70.77551020408163,3.6118316650390634
13.093982608714722,-70.35714285714286,3.6118316650390634
13.093982608714722,-69.93877551020408,3.6118316650390634
13.093982608714722,-69.5204081632653,3.6118316650390634
13.093982608714722,-69.10204081632654,3.6118316650390634
12.458635158764968,-68.68367346938776,3.6118316650390634
12.458635158764968,-68.26530612244898,3.6118316650390634
12.458635158764968,-67.84693877551021,3.6118316650390634
12.458635158764968,-67.42857142857143,3.6118316650390634
12.458635158764968,-67.01020408163265,3.6118316650390634
12.458635158764968,-66.59183673469389,3.6118316650390634
12.458635158764968,-66.1734693877551,3.6118316650390634
12.458635158764968,-65.75510204081633,3.6118316650390634
12.458635158764968,-65.33673469387755,3.6118316650390634
12.458635158764968,-64.91836734693877,3.6118316650390634
12.458635158764968,-64.5,3.6118316650390634
13.324967073915564,-85,4.009729307525013
13.324967073915564,-84.58163265306122,4.009729307525013
13.324967073915564,-84.16326530612245,4.009729307525013
13.324967073915564,-83.74489795918367,4.009729307525013
13.324967073915564,-83.3265306122449,4.009729307525013
13.324967073915564,-82.90816326530613,4.009729307525013
13.324967073915564,-82.48979591836735,4.009729307525013
13.324967073915564,-82.07142857142857,4.009729307525013
13.324967073915564,-81.65306122448979,4.009729307525013
13.324967073915564,-81.23469387755102,4.009729307525013
13.324967073915564,-80.81632653061224,4.009729307525013
13.324967073915564,-80.39795918367346,4.009729307525013
13.324967073915564,-79.9795918367347,4.009729307525013
13.324967073915564,-79.56122448979592,4.009729307525013
13.324967073915564,-79.14285714285714,4.009729307525013
13.324967073915564,-78.72448979591837,4.009729307525013
13.324967073915564,-78.3061224489796,4.009729307525013
13.324968535272399,-77.88775510204081,4.009729307525013
13.324968535272399,-77.46938775510205,4.009729307525013
13.324968535272399,-77.05102040816327,4.009729307525013
13.324968535272399,-76.63265306122449,4.009729307525013
13.324968535272399,-76.21428571428571,4.009729307525013
13.324968535272399,-75.79591836734694,4.009729307525013
13.324968535272399,-75.37755102040816,4.009729307525013
13.324968535272399,-74.95918367346938,4.009729307525013
13.324968535272399,-74.54081632653062,4.009729307525013
13.324968535272399,-74.12244897959184,4.009729307525013
13.09398319084072,-73.70408163265306,4.009729307525013
13.09398319084072,-73.28571428571428,4.009729307525013
13.09398319084072,-72.86734693877551,4.009729307525013
13.093982608714722,-72.44897959183673,4.009729307525013
13.093982608714722,-72.03061224489795,4.009729307525013
13.093982608714722,-71.61224489795919,4.009729307525013
13.093982608714722,-71.1938775510204,4.009729307525013
13.093982608714722,-70.77551020408163,4.009729307525013
13.093982608714722,-70.35714285714286,4.009729307525013
13.093982608714722,-69.93877551020408,4.009729307525013
13.093982608714722,-69.5204081632653,4.009729307525013
13.093982608714722,-69.10204081632654,4.009729307525013
12.458635158764968,-68.68367346938776,4.009729307525013
12.458635158764968,-68.26530612244898,4.009729307525013
12.458635158764968,-67.84693877551021,4.009729307525013
12.458635158764968,-67.42857142857143,4.009729307525013
12.458635158764968,-67.01020408163265,4.009729307525013
12.458635158764968,-66.59183673469389,4.009729307525013
12.458635158764968,-66.1734693877551,4.009729307525013
12.458635158764968,-65.75510204081633,4.009729307525013
12.458635158764968,-65.33673469387755,4.009729307525013
12.458635158764968,-64.91836734693877,4.009729307525013
12.458635158764968,-64.5,4.009729307525013
12.102473237223037,-85,4.407626950010962
12.102473237223037,-84.58163265306122,4.407626950010962
12.102473237223037,-84.16326530612245,4.407626950010962
12.102473237223037,-83.74489795918367,4.407626950010962
12.102473237223037,-83.3265306122449,4.407626950010962
12.102473237223037,-82.90816326530613,4.407626950010962
12.102473237223037,-82.48979591836735,4.407626950010962
12.102473237223037,-82.07142857142857,4.407626950010962
12.102473237223037,-81.65306122448979,4.407626950010962
12.102473237223037,-81.23469387755102,4.407626950010962
12.102473237223037,-80.81632653061224,4.407626950010962
12.102473237223037,-80.39795918367346,4.407626950010962
