Q,max_south_extent,avg_landfalling_minomega
0.7998197558875606,-75.78571428571429,-1.742023750393201
0.7998197558875606,-75.34693877551021,-1.742023750393201
0.7998197558875606,-74.90816326530611,-1.742023750393201
0.7998197558875606,-74.46938775510205,-1.742023750393201
0.7998197558875606,-74.03061224489795,-1.742023750393201
0.7998197558875606,-73.59183673469389,-1.742023750393201
0.7998197558875606,-73.15306122448979,-1.742023750393201
0.7998197558875606,-72.71428571428572,-1.742023750393201
0.7998197558875606,-72.27551020408163,-1.742023750393201
0.7998197558875606,-71.83673469387755,-1.742023750393201
0.7998197558875606,-71.39795918367346,-1.742023750393201
0.7998197558875606,-70.95918367346938,-1.742023750393201
0.7998197558875606,-70.5204081632653,-1.742023750393201
0.7998197558875606,-70.08163265306122,-1.742023750393201
0.7998197558875606,-69.64285714285714,-1.742023750393201
0.7998197558875606,-69.20408163265306,-1.742023750393201
0.7998197558875606,-68.76530612244898,-1.742023750393201
0.7998197558875606,-68.3265306122449,-1.742023750393201
0.7998197558875606,-67.88775510204081,-1.742023750393201
0.7998197558875606,-67.44897959183673,-1.742023750393201
0.7998197558875606,-67.01020408163265,-1.742023750393201
1660488742603961.5,-66.57142857142857,-1.742023750393201
1660488742603961.5,-66.13265306122449,-1.742023750393201
1660488742603961.5,-65.6938775510204,-1.742023750393201
1660488742603961.5,-65.25510204081633,-1.742023750393201
1660488742603961.5,-64.81632653061224,-1.742023750393201
1660488742603961.5,-64.37755102040816,-1.742023750393201
1660488742603961.5,-63.93877551020408,-1.742023750393201
1660488742603961.5,-63.5,-1.742023750393201
0.8126587585814146,-85,-1.7062815328531236
0.7998197558875606,-84.56122448979592,-1.7062815328531236
0.7998197558875606,-84.12244897959184,-1.7062815328531236
0.7998197558875606,-83.68367346938776,-1.7062815328531236
0.7998197558875606,-83.24489795918367,-1.7062815328531236
0.7998197558875606,-82.8061224489796,-1.7062815328531236
0.7998197558875606,-82.36734693877551,-1.7062815328531236
0.7998197558875606,-81.92857142857143,-1.7062815328531236
0.7998197558875606,-81.48979591836735,-1.7062815328531236
0.7998197558875606,-81.05102040816327,-1.7062815328531236
0.7998197558875606,-80.61224489795919,-1.7062815328531236
0.7998197558875606,-80.1734693877551,-1.7062815328531236
0.7998197558875606,-79.73469387755102,-1.7062815328531236
0.7998197558875606,-79.29591836734694,-1.7062815328531236
0.7998197558875606,-78.85714285714286,-1.7062815328531236
0.7998197558875606,-78.41836734693878,-1.7062815328531236
0.7998197558875606,-77.9795918367347,-1.7062815328531236
0.7998197558875606,-77.54081632653062,-1.7062815328531236
0.7998197558875606,-77.10204081632654,-1.7062815328531236
0.7998197558875606,-76.66326530612245,-1.7062815328531236
0.7998197558875606,-76.22448979591837,-1.7062815328531236
0.7998197558875606,-75.78571428571429,-1.7062815328531236
0.7998197558875606,-75.34693877551021,-1.7062815328531236
0.7998197558875606,-74.90816326530611,-1.7062815328531236
0.7998197558875606,-74.46938775510205,-1.7062815328531236
0.7998197558875606,-74.03061224489795,-1.7062815328531236
0.7998197558875606,-73.59183673469389,-1.7062815328531236
0.7998197558875606,-73.15306122448979,-1.7062815328531236
0.7998197558875606,-72.71428571428572,-1.7062815328531236
0.7998197558875606,-72.27551020408163,-1.7062815328531236
0.7998197558875606,-71.83673469387755,-1.7062815328531236
0.7998197558875606,-71.39795918367346,-1.7062815328531236
0.7998197558875606,-70.95918367346938,-1.7062815328531236
0.7998197558875606,-70.5204081632653,-1.7062815328531236
0.7998197558875606,-70.08163265306122,-1.7062815328531236
0.7998197558875606,-69.64285714285714,-1.7062815328531236
0.7998197558875606,-69.20408163265306,-1.7062815328531236
0.7998197558875606,-68.76530612244898,-1.7062815328531236
0.7998197558875606,-68.3265306122449,-1.7062815328531236
0.7998197558875606,-67.88775510204081,-1.7062815328531236
0.7998197558875606,-67.44897959183673,-1.7062815328531236
0.7998197558875606,-67.01020408163265,-1.7062815328531236
1660488742603961.5,-66.57142857142857,-1.7062815328531236
1660488742603961.5,-66.13265306122449,-1.7062815328531236
1660488742603961.5,-65.6938775510204,-1.7062815328531236
1660488742603961.5,-65.25510204081633,-1.7062815328531236
1660488742603961.5,-64.81632653061224,-1.7062815328531236
1660488742603961.5,-64.37755102040816,-1.7062815328531236
1660488742603961.5,-63.93877551020408,-1.7062815328531236
1660488742603961.5,-63.5,-1.7062815328531236
0.8126587585814146,-85,-1.6705393153130461
0.7998197558875606,-84.56122448979592,-1.6705393153130461
0.7998197558875606,-84.12244897959184,-1.6705393153130461
0.7998197558875606,-83.68367346938776,-1.6705393153130461
0.7998197558875606,-83.24489795918367,-1.6705393153130461
0.7998197558875606,-82.8061224489796,-1.6705393153130461
0.7998197558875606,-82.36734693877551,-1.6705393153130461
0.7998197558875606,-81.92857142857143,-1.6705393153130461
0.7998197558875606,-81.48979591836735,-1.6705393153130461
0.7998197558875606,-81.05102040816327,-1.6705393153130461
0.7998197558875606,-80.61224489795919,-1.6705393153130461
0.7998197558875606,-80.1734693877551,-1.6705393153130461
0.7998197558875606,-79.73469387755102,-1.6705393153130461
0.7998197558875606,-79.29591836734694,-1.6705393153130461
0.7998197558875606,-78.85714285714286,-1.6705393153130461
0.7998197558875606,-78.41836734693878,-1.6705393153130461
0.7998197558875606,-77.9795918367347,-1.6705393153130461
0.7998197558875606,-77.54081632653062,-1.6705393153130461
0.7998197558875606,-77.10204081632654,-1.6705393153130461
0.7998197558875606,-76.66326530612245,-1.6705393153130461
0.7998197558875606,-76.22448979591837,-1.6705393153130461
0.7998197558875606,-75.78571428571429,-1.6705393153130461
0.7998197558875606,-75.34693877551021,-1.6705393153130461
0.7998197558875606,-74.90816326530611,-1.6705393153130461
0.7998197558875606,-74.46938775510205,-1.6705393153130461
0.7998197558875606,-74.03061224489795,-1.6705393153130461
0.7998197558875606,-73.59183673469389,-1.6705393153130461
0.7998197558875606,-73.15306122448979,-1.6705393153130461
0.7998197558875606,-72.71428571428572,-1.6705393153130461
0.7998197558875606,-72.27551020408163,-1.6705393153130461
0.7998197558875606,-71.83673469387755,-1.6705393153130461
0.7998197558875606,-71.39795918367346,-1.6705393153130461
0.7998197558875606,-70.95918367346938,-1.6705393153130461
0.7998197558875606,-70.5204081632653,-1.6705393153130461
0.7998197558875606,-70.08163265306122,-1.6705393153130461
0.7998197558875606,-69.64285714285714,-1.6705393153130461
0.7998197558875606,-69.20408163265306,-1.6705393153130461
0.7998197558875606,-68.76530612244898,-1.6705393153130461
0.7998197558875606,-68.3265306122449,-1.6705393153130461
0.7998197558875606,-67.88775510204081,-1.6705393153130461
0.7998197558875606,-67.44897959183673,-1.6705393153130461
0.7998197558875606,-67.01020408163265,-1.6705393153130461
1660488742603961.5,-66.57142857142857,-1.6705393153130461
1660488742603961.5,-66.13265306122449,-1.6705393153130461
1660488742603961.5,-65.6938775510204,-1.6705393153130461
1660488742603961.5,-65.25510204081633,-1.6705393153130461
1660488742603961.5,-64.81632653061224,-1.6705393153130461
1660488742603961.5,-64.37755102040816,-1.6705393153130461
1660488742603961.5,-63.93877551020408,-1.6705393153130461
1660488742603961.5,-63.5,-1.6705393153130461
0.8126587585814146,-85,-1.6347970977729684
0.7998197558875606,-84.56122448979592,-1.6347970977729684
0.7998197558875606,-84.12244897959184,-1.6347970977729684
0.7998197558875606,-83.68367346938776,-1.6347970977729684
0.7998197558875606,-83.24489795918367,-1.6347970977729684
0.7998197558875606,-82.8061224489796,-1.6347970977729684
0.7998197558875606,-82.36734693877551,-1.6347970977729684
0.7998197558875606,-81.92857142857143,-1.6347970977729684
0.7998197558875606,-81.48979591836735,-1.6347970977729684
0.7998197558875606,-81.05102040816327,-1.6347970977729684
0.7998197558875606,-80.61224489795919,-1.6347970977729684
0.7998197558875606,-80.1734693877551,-1.6347970977729684
0.7998197558875606,-79.73469387755102,-1.6347970977729684
0.7998197558875606,-79.29591836734694,-1.6347970977729684
0.7998197558875606,-78.85714285714286,-1.6347970977729684
0.7998197558875606,-78.41836734693878,-1.6347970977729684
0.7998197558875606,-77.9795918367347,-1.6347970977729684
0.7998197558875606,-77.54081632653062,-1.6347970977729684
0.7998197558875606,-77.10204081632654,-1.6347970977729684
0.7998197558875606,-76.66326530612245,-1.6347970977729684
0.7998197558875606,-76.22448979591837,-1.6347970977729684
0.7998197558875606,-75.78571428571429,-1.6347970977729684
0.7998197558875606,-75.34693877551021,-1.6347970977729684
0.7998197558875606,-74.90816326530611,-1.6347970977729684
0.7998197558875606,-74.46938775510205,-1.6347970977729684
0.7998197558875606,-74.03061224489795,-1.6347970977729684
0.7998197558875606,-73.59183673469389,-1.6347970977729684
0.7998197558875606,-73.15306122448979,-1.6347970977729684
0.7998197558875606,-72.71428571428572,-1.6347970977729684
0.7998197558875606,-72.27551020408163,-1.6347970977729684
0.7998197558875606,-71.83673469387755,-1.6347970977729684
0.7998197558875606,-71.39795918367346,-1.6347970977729684
0.7998197558875606,-70.95918367346938,-1.6347970977729684
0.7998197558875606,-70.5204081632653,-1.6347970977729684
0.7998197558875606,-70.08163265306122,-1.6347970977729684
0.7998197558875606,-69.64285714285714,-1.6347970977729684
0.7998197558875606,-69.20408163265306,-1.6347970977729684
0.7998197558875606,-68.76530612244898,-1.6347970977729684
0.7998197558875606,-68.3265306122449,-1.6347970977729684
0.7998197558875606,-67.88775510204081,-1.6347970977729684
0.7998197558875606,-67.44897959183673,-1.6347970977729684
0.7998197558875606,-67.01020408163265,-1.6347970977729684
1660488742603961.5,-66.57142857142857,-1.6347970977729684
1660488742603961.5,-66.13265306122449,-1.6347970977729684
1660488742603961.5,-65.6938775510204,-1.6347970977729684
1660488742603961.5,-65.25510204081633,-1.6347970977729684
1660488742603961.5,-64.81632653061224,-1.6347970977729684
1660488742603961.5,-64.37755102040816,-1.6347970977729684
1660488742603961.5,-63.93877551020408,-1.6347970977729684
1660488742603961.5,-63.5,-1.6347970977729684
0.8126587585814146,-85,-1.599054880232891
0.7998197558875606,-84.56122448979592,-1.599054880232891
0.7998197558875606,-84.12244897959184,-1.599054880232891
0.7998197558875606,-83.68367346938776,-1.599054880232891
0.7998197558875606,-83.24489795918367,-1.599054880232891
0.7998197558875606,-82.8061224489796,-1.599054880232891
0.7998197558875606,-82.36734693877551,-1.599054880232891
0.7998197558875606,-81.92857142857143,-1.599054880232891
0.7998197558875606,-81.48979591836735,-1.599054880232891
0.7998197558875606,-81.05102040816327,-1.599054880232891
0.7998197558875606,-80.61224489795919,-1.599054880232891
0.7998197558875606,-80.1734693877551,-1.599054880232891
0.7998197558875606,-79.73469387755102,-1.599054880232891
0.7998197558875606,-79.29591836734694,-1.599054880232891
0.7998197558875606,-78.85714285714286,-1.599054880232891
0.7998197558875606,-78.41836734693878,-1.599054880232891
0.7998197558875606,-77.9795918367347,-1.599054880232891
0.7998197558875606,-77.54081632653062,-1.599054880232891
0.7998197558875606,-77.10204081632654,-1.599054880232891
0.7998197558875606,-76.66326530612245,-1.599054880232891
0.7998197558875606,-76.22448979591837,-1.599054880232891
0.7998197558875606,-75.78571428571429,-1.599054880232891
0.7998197558875606,-75.34693877551021,-1.599054880232891
0.7998197558875606,-74.90816326530611,-1.599054880232891
0.7998197558875606,-74.46938775510205,-1.599054880232891
0.7998197558875606,-74.03061224489795,-1.599054880232891
0.7998197558875606,-73.59183673469389,-1.599054880232891
0.7998197558875606,-73.15306122448979,-1.599054880232891
0.7998197558875606,-72.71428571428572,-1.599054880232891
0.7998197558875606,-72.27551020408163,-1.599054880232891
0.7998197558875606,-71.83673469387755,-1.599054880232891
0.7998197558875606,-71.39795918367346,-1.599054880232891
0.7998197558875606,-70.95918367346938,-1.599054880232891
0.7998197558875606,-70.5204081632653,-1.599054880232891
0.7998197558875606,-70.08163265306122,-1.599054880232891
0.7998197558875606,-69.64285714285714,-1.599054880232891
0.7998197558875606,-69.20408163265306,-1.599054880232891
0.7998197558875606,-68.76530612244898,-1.599054880232891
0.7998197558875606,-68.3265306122449,-1.599054880232891
0.7998197558875606,-67.88775510204081,-1.599054880232891
0.7998197558875606,-67.44897959183673,-1.599054880232891
0.7998197558875606,-67.01020408163265,-1.599054880232891
1660488742603961.5,-66.57142857142857,-1.599054880232891
1660488742603961.5,-66.13265306122449,-1.599054880232891
1660488742603961.5,-65.6938775510204,-1.599054880232891
1660488742603961.5,-65.25510204081633,-1.599054880232891
1660488742603961.5,-64.81632653061224,-1.599054880232891
1660488742603961.5,-64.37755102040816,-1.599054880232891
1660488742603961.5,-63.93877551020408,-1.599054880232891
1660488742603961.5,-63.5,-1.599054880232891
0.8126587585814146,-85,-1.5633126626928135
0.7998197558875606,-84.56122448979592,-1.5633126626928135
0.7998197558875606,-84.12244897959184,-1.5633126626928135
0.7998197558875606,-83.68367346938776,-1.5633126626928135
0.7998197558875606,-83.24489795918367,-1.5633126626928135
0.7998197558875606,-82.8061224489796,-1.5633126626928135
0.7998197558875606,-82.36734693877551,-1.5633126626928135
0.7998197558875606,-81.92857142857143,-1.5633126626928135
0.7998197558875606,-81.48979591836735,-1.5633126626928135
0.7998197558875606,-81.05102040816327,-1.5633126626928135
0.7998197558875606,-80.61224489795919,-1.5633126626928135
0.7998197558875606,-80.1734693877551,-1.5633126626928135
0.7998197558875606,-79.73469387755102,-1.5633126626928135
0.7998197558875606,-79.29591836734694,-1.5633126626928135
0.7998197558875606,-78.85714285714286,-1.5633126626928135
0.7998197558875606,-78.41836734693878,-1.5633126626928135
0.7998197558875606,-77.9795918367347,-1.5633126626928135
0.7998197558875606,-77.54081632653062,-1.5633126626928135
0.7998197558875606,-77.10204081632654,-1.5633126626928135
0.7998197558875606,-76.66326530612245,-1.5633126626928135
0.7998197558875606,-76.22448979591837,-1.5633126626928135
0.7998197558875606,-75.78571428571429,-1.5633126626928135
0.7998197558875606,-75.34693877551021,-1.5633126626928135
0.7998197558875606,-74.90816326530611,-1.5633126626928135
0.7998197558875606,-74.46938775510205,-1.5633126626928135
0.7998197558875606,-74.03061224489795,-1.5633126626928135
0.7998197558875606,-73.59183673469389,-1.5633126626928135
0.7998197558875606,-73.15306122448979,-1.5633126626928135
0.7998197558875606,-72.71428571428572,-1.5633126626928135
0.7998197558875606,-72.27551020408163,-1.5633126626928135
0.7998197558875606,-71.83673469387755,-1.5633126626928135
0.7998197558875606,-71.39795918367346,-1.5633126626928135
0.7998197558875606,-70.95918367346938,-1.5633126626928135
0.7998197558875606,-70.5204081632653,-1.5633126626928135
0.7998197558875606,-70.08163265306122,-1.5633126626928135
0.7998197558875606,-69.64285714285714,-1.5633126626928135
0.7998197558875606,-69.20408163265306,-1.5633126626928135
0.7998197558875606,-68.76530612244898,-1.5633126626928135
0.7998197558875606,-68.3265306122449,-1.5633126626928135
0.7998197558875606,-67.88775510204081,-1.5633126626928135
0.7998197558875606,-67.44897959183673,-1.5633126626928135
0.7998197558875606,-67.01020408163265,-1.5633126626928135
1660488742603961.5,-66.57142857142857,-1.5633126626928135
1660488742603961.5,-66.13265306122449,-1.5633126626928135
1660488742603961.5,-65.6938775510204,-1.5633126626928135
1660488742603961.5,-65.25510204081633,-1.5633126626928135
1660488742603961.5,-64.81632653061224,-1.5633126626928135
1660488742603961.5,-64.37755102040816,-1.5633126626928135
1660488742603961.5,-63.93877551020408,-1.5633126626928135
1660488742603961.5,-63.5,-1.5633126626928135
0.8126587585814146,-85,-1.527570445152736
0.7998197558875606,-84.56122448979592,-1.527570445152736
0.7998197558875606,-84.12244897959184,-1.527570445152736
0.7998197558875606,-83.68367346938776,-1.527570445152736
0.7998197558875606,-83.24489795918367,-1.527570445152736
0.7998197558875606,-82.8061224489796,-1.527570445152736
0.7998197558875606,-82.36734693877551,-1.527570445152736
0.7998197558875606,-81.92857142857143,-1.527570445152736
0.7998197558875606,-81.48979591836735,-1.527570445152736
0.7998197558875606,-81.05102040816327,-1.527570445152736
0.7998197558875606,-80.61224489795919,-1.527570445152736
0.7998197558875606,-80.1734693877551,-1.527570445152736
0.7998197558875606,-79.73469387755102,-1.527570445152736
0.7998197558875606,-79.29591836734694,-1.527570445152736
0.7998197558875606,-78.85714285714286,-1.527570445152736
0.7998197558875606,-78.41836734693878,-1.527570445152736
0.7998197558875606,-77.9795918367347,-1.527570445152736
0.7998197558875606,-77.54081632653062,-1.527570445152736
0.7998197558875606,-77.10204081632654,-1.527570445152736
0.7998197558875606,-76.66326530612245,-1.527570445152736
0.7998197558875606,-76.22448979591837,-1.527570445152736
0.7998197558875606,-75.78571428571429,-1.527570445152736
0.7998197558875606,-75.34693877551021,-1.527570445152736
0.7998197558875606,-74.90816326530611,-1.527570445152736
0.7998197558875606,-74.46938775510205,-1.527570445152736
0.7998197558875606,-74.03061224489795,-1.527570445152736
0.7998197558875606,-73.59183673469389,-1.527570445152736
0.7998197558875606,-73.15306122448979,-1.527570445152736
0.7998197558875606,-72.71428571428572,-1.527570445152736
0.7998197558875606,-72.27551020408163,-1.527570445152736
0.7998197558875606,-71.83673469387755,-1.527570445152736
0.7998197558875606,-71.39795918367346,-1.527570445152736
0.7998197558875606,-70.95918367346938,-1.527570445152736
0.7998197558875606,-70.5204081632653,-1.527570445152736
0.7998197558875606,-70.08163265306122,-1.527570445152736
0.7998197558875606,-69.64285714285714,-1.527570445152736
0.7998197558875606,-69.20408163265306,-1.527570445152736
0.7998197558875606,-68.76530612244898,-1.527570445152736
0.7998197558875606,-68.3265306122449,-1.527570445152736
0.7998197558875606,-67.88775510204081,-1.527570445152736
0.7998197558875606,-67.44897959183673,-1.527570445152736
0.7998197558875606,-67.01020408163265,-1.527570445152736
1660488742603961.5,-66.57142857142857,-1.527570445152736
1660488742603961.5,-66.13265306122449,-1.527570445152736
1660488742603961.5,-65.6938775510204,-1.527570445152736
1660488742603961.5,-65.25510204081633,-1.527570445152736
1660488742603961.5,-64.81632653061224,-1.527570445152736
1660488742603961.5,-64.37755102040816,-1.527570445152736
1660488742603961.5,-63.93877551020408,-1.527570445152736
1660488742603961.5,-63.5,-1.527570445152736
0.8126587585814146,-85,-1.4918282276126587
0.7998197558875606,-84.56122448979592,-1.4918282276126587
0.7998197558875606,-84.12244897959184,-1.4918282276126587
0.7998197558875606,-83.68367346938776,-1.4918282276126587
0.7998197558875606,-83.24489795918367,-1.4918282276126587
0.7998197558875606,-82.8061224489796,-1.4918282276126587
0.7998197558875606,-82.36734693877551,-1.4918282276126587
0.7998197558875606,-81.92857142857143,-1.4918282276126587
0.7998197558875606,-81.48979591836735,-1.4918282276126587
0.7998197558875606,-81.05102040816327,-1.4918282276126587
0.7998197558875606,-80.61224489795919,-1.4918282276126587
0.7998197558875606,-80.1734693877551,-1.4918282276126587
0.7998197558875606,-79.73469387755102,-1.4918282276126587
0.7998197558875606,-79.29591836734694,-1.4918282276126587
0.7998197558875606,-78.85714285714286,-1.4918282276126587
0.7998197558875606,-78.41836734693878,-1.4918282276126587
0.7998197558875606,-77.9795918367347,-1.4918282276126587
0.7998197558875606,-77.54081632653062,-1.4918282276126587
0.7998197558875606,-77.10204081632654,-1.4918282276126587
0.7998197558875606,-76.66326530612245,-1.4918282276126587
0.7998197558875606,-76.22448979591837,-1.4918282276126587
0.7998197558875606,-75.78571428571429,-1.4918282276126587
0.7998197558875606,-75.34693877551021,-1.4918282276126587
0.7998197558875606,-74.90816326530611,-1.4918282276126587
0.7998197558875606,-74.46938775510205,-1.4918282276126587
0.7998197558875606,-74.03061224489795,-1.4918282276126587
0.7998197558875606,-73.59183673469389,-1.4918282276126587
0.7998197558875606,-73.15306122448979,-1.4918282276126587
0.7998197558875606,-72.71428571428572,-1.4918282276126587
0.7998197558875606,-72.27551020408163,-1.4918282276126587
0.7998197558875606,-71.83673469387755,-1.4918282276126587
