Q,cumulative_landfalling_area,max_south_extent
0.014026515148983922,177,-80.1734693877551
0.3735091282374574,149889.7142857143,-80.1734693877551
0.4972265935216641,299602.4285714286,-80.1734693877551
0.6742511213205741,449315.14285714284,-80.1734693877551
0.6742511213205741,599027.8571428572,-80.1734693877551
0.726235703291866,748740.5714285715,-80.1734693877551
0.726235703291866,898453.2857142857,-80.1734693877551
0.726235703291866,1048166,-80.1734693877551
0.8948829758885797,1197878.7142857143,-80.1734693877551
0.8948829758885797,1347591.4285714286,-80.1734693877551
0.8948829758885797,1497304.142857143,-80.1734693877551
0.8948829758885797,1647016.8571428573,-80.1734693877551
1.151733844810277,1796729.5714285714,-80.1734693877551
1.151733844810277,1946442.2857142857,-80.1734693877551
1.151733844810277,2096155,-80.1734693877551
1.151733844810277,2245867.7142857146,-80.1734693877551
1.151733844810277,2395580.4285714286,-80.1734693877551
1.249500214123509,2545293.1428571427,-80.1734693877551
2.21270314566539,2695005.8571428573,-80.1734693877551
2.21270314566539,2844718.5714285714,-80.1734693877551
2.21270314566539,2994431.285714286,-80.1734693877551
2.21270314566539,3144144,-80.1734693877551
