Q,cumulative_landfalling_area,avg_landfalling_minomega
997.8877808846906,4192133,-1.7777659679332785
997.8877808846906,4341845.714285715,-1.7777659679332785
997.8877808846906,4491558.428571429,-1.7777659679332785
997.8877808846906,4641271.142857143,-1.7777659679332785
997.8877808846906,4790983.857142857,-1.7777659679332785
997.8877808846906,4940696.571428572,-1.7777659679332785
997.8877808846906,5090409.285714285,-1.7777659679332785
997.8877808846906,5240122,-1.7777659679332785
997.8877808846906,5389834.714285715,-1.7777659679332785
997.8877808846906,5539547.428571429,-1.7777659679332785
997.8877808846906,5689260.142857143,-1.7777659679332785
997.8877808846906,5838972.857142857,-1.7777659679332785
997.8877808846906,5988685.571428572,-1.7777659679332785
997.8877808846906,6138398.285714285,-1.7777659679332785
997.8877808846906,6288111,-1.7777659679332785
997.8877808846906,6437823.714285715,-1.7777659679332785
997.8877808846906,6587536.428571429,-1.7777659679332785
997.8877808846906,6737249.142857143,-1.7777659679332785
997.8877808846906,6886961.857142857,-1.7777659679332785
997.8877808846906,7036674.571428572,-1.7777659679332785
997.8877808846906,7186387.285714285,-1.7777659679332785
997.8877808846906,7336100,-1.7777659679332785
0.0203517914194173,177,-1.742023750393201
0.5419435825931267,149889.7142857143,-1.742023750393201
0.7237393760833918,299602.4285714286,-1.742023750393201
0.9814078575562315,449315.14285714284,-1.742023750393201
0.9814078575562315,599027.8571428572,-1.742023750393201
1.0570741421275929,748740.5714285715,-1.742023750393201
1.0570741421275929,898453.2857142857,-1.742023750393201
1.0570741421275929,1048166,-1.742023750393201
1.3025490894405092,1197878.7142857143,-1.742023750393201
1.3025490894405092,1347591.4285714286,-1.742023750393201
1.3025490894405092,1497304.142857143,-1.742023750393201
1.3025490894405092,1647016.8571428573,-1.742023750393201
1.713969024050657,1796729.5714285714,-1.742023750393201
1.713969024050657,1946442.2857142857,-1.742023750393201
1.713969024050657,2096155,-1.742023750393201
1.713969024050657,2245867.7142857146,-1.742023750393201
1.713969024050657,2395580.4285714286,-1.742023750393201
2.041123884052329,2545293.1428571427,-1.742023750393201
997.8877808846906,2695005.8571428573,-1.742023750393201
997.8877808846906,2844718.5714285714,-1.742023750393201
997.8877808846906,2994431.285714286,-1.742023750393201
997.8877808846906,3144144,-1.742023750393201
997.8877808846906,3293856.7142857146,-1.742023750393201
997.8877808846906,3443569.4285714286,-1.742023750393201
997.8877808846906,3593282.1428571427,-1.742023750393201
997.8877808846906,3742994.8571428573,-1.742023750393201
997.8877808846906,3892707.5714285714,-1.742023750393201
997.8877808846906,4042420.285714286,-1.742023750393201
997.8877808846906,4192133,-1.742023750393201
997.8877808846906,4341845.714285715,-1.742023750393201
997.8877808846906,4491558.428571429,-1.742023750393201
997.8877808846906,4641271.142857143,-1.742023750393201
997.8877808846906,4790983.857142857,-1.742023750393201
997.8877808846906,4940696.571428572,-1.742023750393201
997.8877808846906,5090409.285714285,-1.742023750393201
997.8877808846906,5240122,-1.742023750393201
997.8877808846906,5389834.714285715,-1.742023750393201
997.8877808846906,5539547.428571429,-1.742023750393201
997.8877808846906,5689260.142857143,-1.742023750393201
997.8877808846906,5838972.857142857,-1.742023750393201
997.8877808846906,5988685.571428572,-1.742023750393201
997.8877808846906,6138398.285714285,-1.742023750393201
997.8877808846906,6288111,-1.742023750393201
997.8877808846906,6437823.714285715,-1.742023750393201
997.8877808846906,6587536.428571429,-1.742023750393201
997.8877808846906,6737249.142857143,-1.742023750393201
997.8877808846906,6886961.857142857,-1.742023750393201
997.8877808846906,7036674.571428572,-1.742023750393201
997.8877808846906,7186387.285714285,-1.742023750393201
997.8877808846906,7336100,-1.742023750393201
0.0203517914194173,177,-1.7062815328531236
0.5419435825931267,149889.7142857143,-1.7062815328531236
0.7237393760833918,299602.4285714286,-1.7062815328531236
0.9814078575562315,449315.14285714284,-1.7062815328531236
0.9814078575562315,599027.8571428572,-1.7062815328531236
1.0570741421275929,748740.5714285715,-1.7062815328531236
1.0570741421275929,898453.2857142857,-1.7062815328531236
1.0570741421275929,1048166,-1.7062815328531236
1.3025490894405092,1197878.7142857143,-1.7062815328531236
1.3025490894405092,1347591.4285714286,-1.7062815328531236
1.3025490894405092,1497304.142857143,-1.7062815328531236
1.3025490894405092,1647016.8571428573,-1.7062815328531236
1.713969024050657,1796729.5714285714,-1.7062815328531236
1.713969024050657,1946442.2857142857,-1.7062815328531236
1.713969024050657,2096155,-1.7062815328531236
1.713969024050657,2245867.7142857146,-1.7062815328531236
1.713969024050657,2395580.4285714286,-1.7062815328531236
2.041123884052329,2545293.1428571427,-1.7062815328531236
997.8877808846906,2695005.8571428573,-1.7062815328531236
997.8877808846906,2844718.5714285714,-1.7062815328531236
997.8877808846906,2994431.285714286,-1.7062815328531236
997.8877808846906,3144144,-1.7062815328531236
997.8877808846906,3293856.7142857146,-1.7062815328531236
997.8877808846906,3443569.4285714286,-1.7062815328531236
997.8877808846906,3593282.1428571427,-1.7062815328531236
997.8877808846906,3742994.8571428573,-1.7062815328531236
997.8877808846906,3892707.5714285714,-1.7062815328531236
997.8877808846906,4042420.285714286,-1.7062815328531236
997.8877808846906,4192133,-1.7062815328531236
997.8877808846906,4341845.714285715,-1.7062815328531236
997.8877808846906,4491558.428571429,-1.7062815328531236
997.8877808846906,4641271.142857143,-1.7062815328531236
997.8877808846906,4790983.857142857,-1.7062815328531236
997.8877808846906,4940696.571428572,-1.7062815328531236
997.8877808846906,5090409.285714285,-1.7062815328531236
997.8877808846906,5240122,-1.7062815328531236
997.8877808846906,5389834.714285715,-1.7062815328531236
997.8877808846906,5539547.428571429,-1.7062815328531236
997.8877808846906,5689260.142857143,-1.7062815328531236
997.8877808846906,5838972.857142857,-1.7062815328531236
997.8877808846906,5988685.571428572,-1.7062815328531236
997.8877808846906,6138398.285714285,-1.7062815328531236
997.8877808846906,6288111,-1.7062815328531236
997.8877808846906,6437823.714285715,-1.7062815328531236
997.8877808846906,6587536.428571429,-1.7062815328531236
997.8877808846906,6737249.142857143,-1.7062815328531236
997.8877808846906,6886961.857142857,-1.7062815328531236
997.8877808846906,7036674.571428572,-1.7062815328531236
997.8877808846906,7186387.285714285,-1.7062815328531236
997.8877808846906,7336100,-1.7062815328531236
0.0203517914194173,177,-1.6705393153130461
0.5419435825931267,149889.7142857143,-1.6705393153130461
0.7237393760833918,299602.4285714286,-1.6705393153130461
0.9814078575562315,449315.14285714284,-1.6705393153130461
0.9814078575562315,599027.8571428572,-1.6705393153130461
1.0570741421275929,748740.5714285715,-1.6705393153130461
1.0570741421275929,898453.2857142857,-1.6705393153130461
1.0570741421275929,1048166,-1.6705393153130461
1.3025490894405092,1197878.7142857143,-1.6705393153130461
1.3025490894405092,1347591.4285714286,-1.6705393153130461
1.3025490894405092,1497304.142857143,-1.6705393153130461
1.3025490894405092,1647016.8571428573,-1.6705393153130461
1.713969024050657,1796729.5714285714,-1.6705393153130461
1.713969024050657,1946442.2857142857,-1.6705393153130461
1.713969024050657,2096155,-1.6705393153130461
1.713969024050657,2245867.7142857146,-1.6705393153130461
1.713969024050657,2395580.4285714286,-1.6705393153130461
2.041123884052329,2545293.1428571427,-1.6705393153130461
997.8877808846906,2695005.8571428573,-1.6705393153130461
997.8877808846906,2844718.5714285714,-1.6705393153130461
997.8877808846906,2994431.285714286,-1.6705393153130461
997.8877808846906,3144144,-1.6705393153130461
997.8877808846906,3293856.7142857146,-1.6705393153130461
997.8877808846906,3443569.4285714286,-1.6705393153130461
997.8877808846906,3593282.1428571427,-1.6705393153130461
997.8877808846906,3742994.8571428573,-1.6705393153130461
997.8877808846906,3892707.5714285714,-1.6705393153130461
997.8877808846906,4042420.285714286,-1.6705393153130461
997.8877808846906,4192133,-1.6705393153130461
997.8877808846906,4341845.714285715,-1.6705393153130461
997.8877808846906,4491558.428571429,-1.6705393153130461
997.8877808846906,4641271.142857143,-1.6705393153130461
997.8877808846906,4790983.857142857,-1.6705393153130461
997.8877808846906,4940696.571428572,-1.6705393153130461
997.8877808846906,5090409.285714285,-1.6705393153130461
997.8877808846906,5240122,-1.6705393153130461
997.8877808846906,5389834.714285715,-1.6705393153130461
997.8877808846906,5539547.428571429,-1.6705393153130461
997.8877808846906,5689260.142857143,-1.6705393153130461
997.8877808846906,5838972.857142857,-1.6705393153130461
997.8877808846906,5988685.571428572,-1.6705393153130461
997.8877808846906,6138398.285714285,-1.6705393153130461
997.8877808846906,6288111,-1.6705393153130461
997.8877808846906,6437823.714285715,-1.6705393153130461
997.8877808846906,6587536.428571429,-1.6705393153130461
997.8877808846906,6737249.142857143,-1.6705393153130461
997.8877808846906,6886961.857142857,-1.6705393153130461
997.8877808846906,7036674.571428572,-1.6705393153130461
997.8877808846906,7186387.285714285,-1.6705393153130461
997.8877808846906,7336100,-1.6705393153130461
0.0203517914194173,177,-1.6347970977729684
0.5419435825931267,149889.7142857143,-1.6347970977729684
0.7237393760833918,299602.4285714286,-1.6347970977729684
0.9814078575562315,449315.14285714284,-1.6347970977729684
0.9814078575562315,599027.8571428572,-1.6347970977729684
1.0570741421275929,748740.5714285715,-1.6347970977729684
1.0570741421275929,898453.2857142857,-1.6347970977729684
1.0570741421275929,1048166,-1.6347970977729684
1.3025490894405092,1197878.7142857143,-1.6347970977729684
1.3025490894405092,1347591.4285714286,-1.6347970977729684
1.3025490894405092,1497304.142857143,-1.6347970977729684
1.3025490894405092,1647016.8571428573,-1.6347970977729684
1.713969024050657,1796729.5714285714,-1.6347970977729684
1.713969024050657,1946442.2857142857,-1.6347970977729684
1.713969024050657,2096155,-1.6347970977729684
1.713969024050657,2245867.7142857146,-1.6347970977729684
1.713969024050657,2395580.4285714286,-1.6347970977729684
2.041123884052329,2545293.1428571427,-1.6347970977729684
997.8877808846906,2695005.8571428573,-1.6347970977729684
997.8877808846906,2844718.5714285714,-1.6347970977729684
997.8877808846906,2994431.285714286,-1.6347970977729684
997.8877808846906,3144144,-1.6347970977729684
997.8877808846906,3293856.7142857146,-1.6347970977729684
997.8877808846906,3443569.4285714286,-1.6347970977729684
997.8877808846906,3593282.1428571427,-1.6347970977729684
997.8877808846906,3742994.8571428573,-1.6347970977729684
997.8877808846906,3892707.5714285714,-1.6347970977729684
997.8877808846906,4042420.285714286,-1.6347970977729684
997.8877808846906,4192133,-1.6347970977729684
997.8877808846906,4341845.714285715,-1.6347970977729684
997.8877808846906,4491558.428571429,-1.6347970977729684
997.8877808846906,4641271.142857143,-1.6347970977729684
997.8877808846906,4790983.857142857,-1.6347970977729684
997.8877808846906,4940696.571428572,-1.6347970977729684
997.8877808846906,5090409.285714285,-1.6347970977729684
997.8877808846906,5240122,-1.6347970977729684
997.8877808846906,5389834.714285715,-1.6347970977729684
997.8877808846906,5539547.428571429,-1.6347970977729684
997.8877808846906,5689260.142857143,-1.6347970977729684
997.8877808846906,5838972.857142857,-1.6347970977729684
997.8877808846906,5988685.571428572,-1.6347970977729684
997.8877808846906,6138398.285714285,-1.6347970977729684
997.8877808846906,6288111,-1.6347970977729684
997.8877808846906,6437823.714285715,-1.6347970977729684
997.8877808846906,6587536.428571429,-1.6347970977729684
997.8877808846906,6737249.142857143,-1.6347970977729684
997.8877808846906,6886961.857142857,-1.6347970977729684
997.8877808846906,7036674.571428572,-1.6347970977729684
997.8877808846906,7186387.285714285,-1.6347970977729684
997.8877808846906,7336100,-1.6347970977729684
0.0203517914194173,177,-1.599054880232891
0.5419435825931267,149889.7142857143,-1.599054880232891
0.7237393760833918,299602.4285714286,-1.599054880232891
0.9814078575562315,449315.14285714284,-1.599054880232891
0.9814078575562315,599027.8571428572,-1.599054880232891
1.0570741421275929,748740.5714285715,-1.599054880232891
1.0570741421275929,898453.2857142857,-1.599054880232891
1.0570741421275929,1048166,-1.599054880232891
1.3025490894405092,1197878.7142857143,-1.599054880232891
1.3025490894405092,1347591.4285714286,-1.599054880232891
1.3025490894405092,1497304.142857143,-1.599054880232891
1.3025490894405092,1647016.8571428573,-1.599054880232891
1.713969024050657,1796729.5714285714,-1.599054880232891
1.713969024050657,1946442.2857142857,-1.599054880232891
1.713969024050657,2096155,-1.599054880232891
1.713969024050657,2245867.7142857146,-1.599054880232891
1.713969024050657,2395580.4285714286,-1.599054880232891
2.041123884052329,2545293.1428571427,-1.599054880232891
997.8877808846906,2695005.8571428573,-1.599054880232891
997.8877808846906,2844718.5714285714,-1.599054880232891
997.8877808846906,2994431.285714286,-1.599054880232891
997.8877808846906,3144144,-1.599054880232891
997.8877808846906,3293856.7142857146,-1.599054880232891
997.8877808846906,3443569.4285714286,-1.599054880232891
997.8877808846906,3593282.1428571427,-1.599054880232891
997.8877808846906,3742994.8571428573,-1.599054880232891
997.8877808846906,3892707.5714285714,-1.599054880232891
997.8877808846906,4042420.285714286,-1.599054880232891
997.8877808846906,4192133,-1.599054880232891
997.8877808846906,4341845.714285715,-1.599054880232891
997.8877808846906,4491558.428571429,-1.599054880232891
997.8877808846906,4641271.142857143,-1.599054880232891
997.8877808846906,4790983.857142857,-1.599054880232891
997.8877808846906,4940696.571428572,-1.599054880232891
997.8877808846906,5090409.285714285,-1.599054880232891
997.8877808846906,5240122,-1.599054880232891
997.8877808846906,5389834.714285715,-1.599054880232891
997.8877808846906,5539547.428571429,-1.599054880232891
997.8877808846906,5689260.142857143,-1.599054880232891
997.8877808846906,5838972.857142857,-1.599054880232891
997.8877808846906,5988685.571428572,-1.599054880232891
997.8877808846906,6138398.285714285,-1.599054880232891
997.8877808846906,6288111,-1.599054880232891
997.8877808846906,6437823.714285715,-1.599054880232891
997.8877808846906,6587536.428571429,-1.599054880232891
997.8877808846906,6737249.142857143,-1.599054880232891
997.8877808846906,6886961.857142857,-1.599054880232891
997.8877808846906,7036674.571428572,-1.599054880232891
997.8877808846906,7186387.285714285,-1.599054880232891
997.8877808846906,7336100,-1.599054880232891
0.0203517914194173,177,-1.5633126626928135
0.5419435825931267,149889.7142857143,-1.5633126626928135
0.7237393760833918,299602.4285714286,-1.5633126626928135
0.9814078575562315,449315.14285714284,-1.5633126626928135
0.9814078575562315,599027.8571428572,-1.5633126626928135
1.0570741421275929,748740.5714285715,-1.5633126626928135
1.0570741421275929,898453.2857142857,-1.5633126626928135
1.0570741421275929,1048166,-1.5633126626928135
1.3025490894405092,1197878.7142857143,-1.5633126626928135
1.3025490894405092,1347591.4285714286,-1.5633126626928135
1.3025490894405092,1497304.142857143,-1.5633126626928135
1.3025490894405092,1647016.8571428573,-1.5633126626928135
1.713969024050657,1796729.5714285714,-1.5633126626928135
1.713969024050657,1946442.2857142857,-1.5633126626928135
1.713969024050657,2096155,-1.5633126626928135
1.713969024050657,2245867.7142857146,-1.5633126626928135
1.713969024050657,2395580.4285714286,-1.5633126626928135
2.041123884052329,2545293.1428571427,-1.5633126626928135
997.8877808846906,2695005.8571428573,-1.5633126626928135
997.8877808846906,2844718.5714285714,-1.5633126626928135
997.8877808846906,2994431.285714286,-1.5633126626928135
997.8877808846906,3144144,-1.5633126626928135
997.8877808846906,3293856.7142857146,-1.5633126626928135
997.8877808846906,3443569.4285714286,-1.5633126626928135
997.8877808846906,3593282.1428571427,-1.5633126626928135
997.8877808846906,3742994.8571428573,-1.5633126626928135
997.8877808846906,3892707.5714285714,-1.5633126626928135
997.8877808846906,4042420.285714286,-1.5633126626928135
997.8877808846906,4192133,-1.5633126626928135
997.8877808846906,4341845.714285715,-1.5633126626928135
997.8877808846906,4491558.428571429,-1.5633126626928135
997.8877808846906,4641271.142857143,-1.5633126626928135
997.8877808846906,4790983.857142857,-1.5633126626928135
997.8877808846906,4940696.571428572,-1.5633126626928135
997.8877808846906,5090409.285714285,-1.5633126626928135
997.8877808846906,5240122,-1.5633126626928135
997.8877808846906,5389834.714285715,-1.5633126626928135
997.8877808846906,5539547.428571429,-1.5633126626928135
997.8877808846906,5689260.142857143,-1.5633126626928135
997.8877808846906,5838972.857142857,-1.5633126626928135
997.8877808846906,5988685.571428572,-1.5633126626928135
997.8877808846906,6138398.285714285,-1.5633126626928135
997.8877808846906,6288111,-1.5633126626928135
997.8877808846906,6437823.714285715,-1.5633126626928135
997.8877808846906,6587536.428571429,-1.5633126626928135
997.8877808846906,6737249.142857143,-1.5633126626928135
997.8877808846906,6886961.857142857,-1.5633126626928135
997.8877808846906,7036674.571428572,-1.5633126626928135
997.8877808846906,7186387.285714285,-1.5633126626928135
997.8877808846906,7336100,-1.5633126626928135
0.0203517914194173,177,-1.527570445152736
0.5419435825931267,149889.7142857143,-1.527570445152736
0.7237393760833918,299602.4285714286,-1.527570445152736
0.9814078575562315,449315.14285714284,-1.527570445152736
0.9814078575562315,599027.8571428572,-1.527570445152736
1.0570741421275929,748740.5714285715,-1.527570445152736
1.0570741421275929,898453.2857142857,-1.527570445152736
1.0570741421275929,1048166,-1.527570445152736
1.3025490894405092,1197878.7142857143,-1.527570445152736
1.3025490894405092,1347591.4285714286,-1.527570445152736
1.3025490894405092,1497304.142857143,-1.527570445152736
1.3025490894405092,1647016.8571428573,-1.527570445152736
1.713969024050657,1796729.5714285714,-1.527570445152736
1.713969024050657,1946442.2857142857,-1.527570445152736
1.713969024050657,2096155,-1.527570445152736
1.713969024050657,2245867.7142857146,-1.527570445152736
1.713969024050657,2395580.4285714286,-1.527570445152736
2.041123884052329,2545293.1428571427,-1.527570445152736
997.8877808846906,2695005.8571428573,-1.527570445152736
997.8877808846906,2844718.5714285714,-1.527570445152736
997.8877808846906,2994431.285714286,-1.527570445152736
997.8877808846906,3144144,-1.527570445152736
997.8877808846906,3293856.7142857146,-1.527570445152736
997.8877808846906,3443569.4285714286,-1.527570445152736
997.8877808846906,3593282.1428571427,-1.527570445152736
997.8877808846906,3742994.8571428573,-1.527570445152736
997.8877808846906,3892707.5714285714,-1.527570445152736
997.8877808846906,4042420.285714286,-1.527570445152736
997.8877808846906,4192133,-1.527570445152736
997.8877808846906,4341845.714285715,-1.527570445152736
997.8877808846906,4491558.428571429,-1.527570445152736
997.8877808846906,4641271.142857143,-1.527570445152736
997.8877808846906,4790983.857142857,-1.527570445152736
997.8877808846906,4940696.571428572,-1.527570445152736
997.8877808846906,5090409.285714285,-1.527570445152736
997.8877808846906,5240122,-1.527570445152736
997.8877808846906,5389834.714285715,-1.527570445152736
997.8877808846906,5539547.428571429,-1.527570445152736
997.8877808846906,5689260.142857143,-1.527570445152736
997.8877808846906,5838972.857142857,-1.527570445152736
997.8877808846906,5988685.571428572,-1.527570445152736
997.8877808846906,6138398.285714285,-1.527570445152736
997.8877808846906,6288111,-1.527570445152736
997.8877808846906,6437823.714285715,-1.527570445152736
997.8877808846906,6587536.428571429,-1.527570445152736
997.8877808846906,6737249.142857143,-1.527570445152736
997.8877808846906,6886961.857142857,-1.527570445152736
997.8877808846906,7036674.571428572,-1.527570445152736
997.8877808846906,7186387.285714285,-1.527570445152736
997.8877808846906,7336100,-1.527570445152736
0.0203517914194173,177,-1.4918282276126587
0.5419435825931267,149889.7142857143,-1.4918282276126587
0.7237393760833918,299602.4285714286,-1.4918282276126587
0.9814078575562315,449315.14285714284,-1.4918282276126587
0.9814078575562315,599027.8571428572,-1.4918282276126587
1.0570741421275929,748740.5714285715,-1.4918282276126587
1.0570741421275929,898453.2857142857,-1.4918282276126587
1.0570741421275929,1048166,-1.4918282276126587
1.3025490894405092,1197878.7142857143,-1.4918282276126587
1.3025490894405092,1347591.4285714286,-1.4918282276126587
1.3025490894405092,1497304.142857143,-1.4918282276126587
1.3025490894405092,1647016.8571428573,-1.4918282276126587
1.713969024050657,1796729.5714285714,-1.4918282276126587
1.713969024050657,1946442.2857142857,-1.4918282276126587
1.713969024050657,2096155,-1.4918282276126587
1.713969024050657,2245867.7142857146,-1.4918282276126587
1.713969024050657,2395580.4285714286,-1.4918282276126587
2.041123884052329,2545293.1428571427,-1.4918282276126587
997.8877808846906,2695005.8571428573,-1.4918282276126587
997.8877808846906,2844718.5714285714,-1.4918282276126587
997.8877808846906,2994431.285714286,-1.4918282276126587
997.8877808846906,3144144,-1.4918282276126587
997.8877808846906,3293856.7142857146,-1.4918282276126587
997.8877808846906,3443569.4285714286,-1.4918282276126587
997.8877808846906,3593282.1428571427,-1.4918282276126587
997.8877808846906,3742994.8571428573,-1.4918282276126587
997.8877808846906,3892707.5714285714,-1.4918282276126587
997.8877808846906,4042420.285714286,-1.4918282276126587
997.8877808846906,4192133,-1.4918282276126587
997.8877808846906,4341845.714285715,-1.4918282276126587
997.8877808846906,4491558.428571429,-1.4918282276126587
997.8877808846906,4641271.142857143,-1.4918282276126587
997.8877808846906,4790983.857142857,-1.4918282276126587
997.8877808846906,4940696.571428572,-1.4918282276126587
997.8877808846906,5090409.285714285,-1.4918282276126587
997.8877808846906,5240122,-1.4918282276126587
997.8877808846906,5389834.714285715,-1.4918282276126587
997.8877808846906,5539547.428571429,-1.4918282276126587
997.8877808846906,5689260.142857143,-1.4918282276126587
997.8877808846906,5838972.857142857,-1.4918282276126587
997.8877808846906,5988685.571428572,-1.4918282276126587
997.8877808846906,6138398.285714285,-1.4918282276126587
997.8877808846906,6288111,-1.4918282276126587
997.8877808846906,6437823.714285715,-1.4918282276126587
997.8877808846906,6587536.428571429,-1.4918282276126587
997.8877808846906,6737249.142857143,-1.4918282276126587
997.8877808846906,6886961.857142857,-1.4918282276126587
997.8877808846906,7036674.571428572,-1.4918282276126587
997.8877808846906,7186387.285714285,-1.4918282276126587
997.8877808846906,7336100,-1.4918282276126587
0.0203517914194173,177,-1.4560860100725812
0.5419435825931267,149889.7142857143,-1.4560860100725812
0.7237393760833918,299602.4285714286,-1.4560860100725812
0.9814078575562315,449315.14285714284,-1.4560860100725812
0.9814078575562315,599027.8571428572,-1.4560860100725812
1.0570741421275929,748740.5714285715,-1.4560860100725812
1.0570741421275929,898453.2857142857,-1.4560860100725812
1.0570741421275929,1048166,-1.4560860100725812
1.3025490894405092,1197878.7142857143,-1.4560860100725812
1.3025490894405092,1347591.4285714286,-1.4560860100725812
1.3025490894405092,1497304.142857143,-1.4560860100725812
1.3025490894405092,1647016.8571428573,-1.4560860100725812
1.713969024050657,1796729.5714285714,-1.4560860100725812
1.713969024050657,1946442.2857142857,-1.4560860100725812
1.713969024050657,2096155,-1.4560860100725812
1.713969024050657,2245867.7142857146,-1.4560860100725812
1.713969024050657,2395580.4285714286,-1.4560860100725812
2.041123884052329,2545293.1428571427,-1.4560860100725812
997.8877808846906,2695005.8571428573,-1.4560860100725812
997.8877808846906,2844718.5714285714,-1.4560860100725812
997.8877808846906,2994431.285714286,-1.4560860100725812
997.8877808846906,3144144,-1.4560860100725812
997.8877808846906,3293856.7142857146,-1.4560860100725812
997.8877808846906,3443569.4285714286,-1.4560860100725812
997.8877808846906,3593282.1428571427,-1.4560860100725812
997.8877808846906,3742994.8571428573,-1.4560860100725812
997.8877808846906,3892707.5714285714,-1.4560860100725812
997.8877808846906,4042420.285714286,-1.4560860100725812
997.8877808846906,4192133,-1.4560860100725812
997.8877808846906,4341845.714285715,-1.4560860100725812
997.8877808846906,4491558.428571429,-1.4560860100725812
997.8877808846906,4641271.142857143,-1.4560860100725812
997.8877808846906,4790983.857142857,-1.4560860100725812
997.8877808846906,4940696.571428572,-1.4560860100725812
997.8877808846906,5090409.285714285,-1.4560860100725812
997.8877808846906,5240122,-1.4560860100725812
997.8877808846906,5389834.714285715,-1.4560860100725812
997.8877808846906,5539547.428571429,-1.4560860100725812
997.8877808846906,5689260.142857143,-1.4560860100725812
997.8877808846906,5838972.857142857,-1.4560860100725812
997.8877808846906,5988685.571428572,-1.4560860100725812
997.8877808846906,6138398.285714285,-1.4560860100725812
997.8877808846906,6288111,-1.4560860100725812
997.8877808846906,6437823.714285715,-1.4560860100725812
997.8877808846906,6587536.428571429,-1.4560860100725812
997.8877808846906,6737249.142857143,-1.4560860100725812
