Q,cumulative_landfalling_area,max_IWV_ais
0.5250492753433552,1647016.8571428573,6.98304489680699
0.6933311984856793,1796729.5714285714,6.98304489680699
0.6933311984856793,1946442.2857142857,6.98304489680699
0.6933311984856793,2096155,6.98304489680699
0.6933311984856793,2245867.7142857146,6.98304489680699
0.6933311984856793,2395580.4285714286,6.98304489680699
0.8949864172726912,2545293.1428571427,6.98304489680699
7207.5710467060035,2695005.8571428573,6.98304489680699
7207.5710467060035,2844718.5714285714,6.98304489680699
7207.5710467060035,2994431.285714286,6.98304489680699
7207.5710467060035,3144144,6.98304489680699
7207.5710467060035,3293856.7142857146,6.98304489680699
7207.5710467060035,3443569.4285714286,6.98304489680699
7207.5710467060035,3593282.1428571427,6.98304489680699
7207.5710467060035,3742994.8571428573,6.98304489680699
