Q,cumulative_landfalling_area,max_ocean_SLP_gradient
0.013926352515751477,177,1.9763417045365497
0.37084191849767184,149889.7142857143,1.9763417045365497
0.4958550237842977,299602.4285714286,1.9763417045365497
0.672391240040213,449315.14285714284,1.9763417045365497
0.672391240040213,599027.8571428572,1.9763417045365497
0.7242324256598809,748740.5714285715,1.9763417045365497
0.7242324256598809,898453.2857142857,1.9763417045365497
0.7242324256598809,1048166,1.9763417045365497
0.8924144948696543,1197878.7142857143,1.9763417045365497
0.8924144948696543,1347591.4285714286,1.9763417045365497
0.8924144948696543,1497304.142857143,1.9763417045365497
0.8924144948696543,1647016.8571428573,1.9763417045365497
1.1900672035192155,1796729.5714285714,1.9763417045365497
1.1900672035192155,1946442.2857142857,1.9763417045365497
1.1900672035192155,2096155,1.9763417045365497
1.1900672035192155,2245867.7142857146,1.9763417045365497
1.1900672035192155,2395580.4285714286,1.9763417045365497
1.5924900611544321,2545293.1428571427,1.9763417045365497
19896.851116920592,2695005.8571428573,1.9763417045365497
19896.851116920592,2844718.5714285714,1.9763417045365497
19896.851116920592,2994431.285714286,1.9763417045365497
19896.851116920592,3144144,1.9763417045365497
19896.851116920592,3293856.7142857146,1.9763417045365497
19896.851116920592,3443569.4285714286,1.9763417045365497
19896.851116920592,3593282.1428571427,1.9763417045365497
19896.851116920592,3742994.8571428573,1.9763417045365497
19896.851116920592,3892707.5714285714,1.9763417045365497
19896.851116920592,4042420.285714286,1.9763417045365497
19896.851116920592,4192133,1.9763417045365497
19896.851116920592,4341845.714285715,1.9763417045365497
19896.851116920592,4491558.428571429,1.9763417045365497
19896.851116920592,4641271.142857143,1.9763417045365497
19896.851116920592,4790983.857142857,1.9763417045365497
19896.851116920592,4940696.571428572,1.9763417045365497
19896.851116920592,5090409.285714285,1.9763417045365497
19896.851116920592,5240122,1.9763417045365497
19896.851116920592,5389834.714285715,1.9763417045365497
19896.851116920592,5539547.428571429,1.9763417045365497
19896.851116920592,5689260.142857143,1.9763417045365497
19896.851116920592,5838972.857142857,1.9763417045365497
19896.851116920592,5988685.571428572,1.9763417045365497
19896.851116920592,6138398.285714285,1.9763417045365497
19896.851116920592,6288111,1.9763417045365497
19896.851116920592,6437823.714285715,1.9763417045365497
19896.851116920592,6587536.428571429,1.9763417045365497
19896.851116920592,6737249.142857143,1.9763417045365497
19896.851116920592,6886961.857142857,1.9763417045365497
19896.851116920592,7036674.571428572,1.9763417045365497
19896.851116920592,7186387.285714285,1.9763417045365497
19896.851116920592,7336100,1.9763417045365497
0.013926352515751477,177,2.2013399121739883
0.37084191849767184,149889.7142857143,2.2013399121739883
0.4958550237842977,299602.4285714286,2.2013399121739883
0.672391240040213,449315.14285714284,2.2013399121739883
0.672391240040213,599027.8571428572,2.2013399121739883
0.7242324256598809,748740.5714285715,2.2013399121739883
0.7242324256598809,898453.2857142857,2.2013399121739883
0.7242324256598809,1048166,2.2013399121739883
0.8924144948696543,1197878.7142857143,2.2013399121739883
0.8924144948696543,1347591.4285714286,2.2013399121739883
0.8924144948696543,1497304.142857143,2.2013399121739883
0.8924144948696543,1647016.8571428573,2.2013399121739883
1.1900672035192155,1796729.5714285714,2.2013399121739883
1.1900672035192155,1946442.2857142857,2.2013399121739883
1.1900672035192155,2096155,2.2013399121739883
1.1900672035192155,2245867.7142857146,2.2013399121739883
1.1900672035192155,2395580.4285714286,2.2013399121739883
1.5924900611544321,2545293.1428571427,2.2013399121739883
19896.851116920592,2695005.8571428573,2.2013399121739883
19896.851116920592,2844718.5714285714,2.2013399121739883
19896.851116920592,2994431.285714286,2.2013399121739883
19896.851116920592,3144144,2.2013399121739883
19896.851116920592,3293856.7142857146,2.2013399121739883
19896.851116920592,3443569.4285714286,2.2013399121739883
19896.851116920592,3593282.1428571427,2.2013399121739883
19896.851116920592,3742994.8571428573,2.2013399121739883
19896.851116920592,3892707.5714285714,2.2013399121739883
19896.851116920592,4042420.285714286,2.2013399121739883
19896.851116920592,4192133,2.2013399121739883
19896.851116920592,4341845.714285715,2.2013399121739883
19896.851116920592,4491558.428571429,2.2013399121739883
19896.851116920592,4641271.142857143,2.2013399121739883
19896.851116920592,4790983.857142857,2.2013399121739883
19896.851116920592,4940696.571428572,2.2013399121739883
19896.851116920592,5090409.285714285,2.2013399121739883
19896.851116920592,5240122,2.2013399121739883
19896.851116920592,5389834.714285715,2.2013399121739883
19896.851116920592,5539547.428571429,2.2013399121739883
19896.851116920592,5689260.142857143,2.2013399121739883
19896.851116920592,5838972.857142857,2.2013399121739883
19896.851116920592,5988685.571428572,2.2013399121739883
19896.851116920592,6138398.285714285,2.2013399121739883
19896.851116920592,6288111,2.2013399121739883
19896.851116920592,6437823.714285715,2.2013399121739883
19896.851116920592,6587536.428571429,2.2013399121739883
19896.851116920592,6737249.142857143,2.2013399121739883
19896.851116920592,6886961.857142857,2.2013399121739883
19896.851116920592,7036674.571428572,2.2013399121739883
19896.851116920592,7186387.285714285,2.2013399121739883
19896.851116920592,7336100,2.2013399121739883
0.013926352515751477,177,2.426338119811427
0.37084191849767184,149889.7142857143,2.426338119811427
0.4958550237842977,299602.4285714286,2.426338119811427
0.672391240040213,449315.14285714284,2.426338119811427
0.672391240040213,599027.8571428572,2.426338119811427
0.7242324256598809,748740.5714285715,2.426338119811427
0.7242324256598809,898453.2857142857,2.426338119811427
0.7242324256598809,1048166,2.426338119811427
0.8924144948696543,1197878.7142857143,2.426338119811427
0.8924144948696543,1347591.4285714286,2.426338119811427
0.8924144948696543,1497304.142857143,2.426338119811427
0.8924144948696543,1647016.8571428573,2.426338119811427
1.1900672035192155,1796729.5714285714,2.426338119811427
1.1900672035192155,1946442.2857142857,2.426338119811427
1.1900672035192155,2096155,2.426338119811427
1.1900672035192155,2245867.7142857146,2.426338119811427
1.1900672035192155,2395580.4285714286,2.426338119811427
1.5924900611544321,2545293.1428571427,2.426338119811427
19896.851116920592,2695005.8571428573,2.426338119811427
19896.851116920592,2844718.5714285714,2.426338119811427
19896.851116920592,2994431.285714286,2.426338119811427
19896.851116920592,3144144,2.426338119811427
19896.851116920592,3293856.7142857146,2.426338119811427
19896.851116920592,3443569.4285714286,2.426338119811427
19896.851116920592,3593282.1428571427,2.426338119811427
19896.851116920592,3742994.8571428573,2.426338119811427
19896.851116920592,3892707.5714285714,2.426338119811427
19896.851116920592,4042420.285714286,2.426338119811427
19896.851116920592,4192133,2.426338119811427
19896.851116920592,4341845.714285715,2.426338119811427
19896.851116920592,4491558.428571429,2.426338119811427
19896.851116920592,4641271.142857143,2.426338119811427
19896.851116920592,4790983.857142857,2.426338119811427
19896.851116920592,4940696.571428572,2.426338119811427
19896.851116920592,5090409.285714285,2.426338119811427
19896.851116920592,5240122,2.426338119811427
19896.851116920592,5389834.714285715,2.426338119811427
19896.851116920592,5539547.428571429,2.426338119811427
19896.851116920592,5689260.142857143,2.426338119811427
19896.851116920592,5838972.857142857,2.426338119811427
19896.851116920592,5988685.571428572,2.426338119811427
19896.851116920592,6138398.285714285,2.426338119811427
19896.851116920592,6288111,2.426338119811427
19896.851116920592,6437823.714285715,2.426338119811427
19896.851116920592,6587536.428571429,2.426338119811427
19896.851116920592,6737249.142857143,2.426338119811427
19896.851116920592,6886961.857142857,2.426338119811427
19896.851116920592,7036674.571428572,2.426338119811427
19896.851116920592,7186387.285714285,2.426338119811427
19896.851116920592,7336100,2.426338119811427
0.013926352515751477,177,2.651336327448866
0.37084191849767184,149889.7142857143,2.651336327448866
0.4958550237842977,299602.4285714286,2.651336327448866
0.672391240040213,449315.14285714284,2.651336327448866
0.672391240040213,599027.8571428572,2.651336327448866
0.7242324256598809,748740.5714285715,2.651336327448866
0.7242324256598809,898453.2857142857,2.651336327448866
0.7242324256598809,1048166,2.651336327448866
0.8924144948696543,1197878.7142857143,2.651336327448866
0.8924144948696543,1347591.4285714286,2.651336327448866
0.8924144948696543,1497304.142857143,2.651336327448866
0.8924144948696543,1647016.8571428573,2.651336327448866
1.1900672035192155,1796729.5714285714,2.651336327448866
1.1900672035192155,1946442.2857142857,2.651336327448866
1.1900672035192155,2096155,2.651336327448866
1.1900672035192155,2245867.7142857146,2.651336327448866
1.1900672035192155,2395580.4285714286,2.651336327448866
1.5924900611544321,2545293.1428571427,2.651336327448866
19896.851116920592,2695005.8571428573,2.651336327448866
19896.851116920592,2844718.5714285714,2.651336327448866
19896.851116920592,2994431.285714286,2.651336327448866
19896.851116920592,3144144,2.651336327448866
19896.851116920592,3293856.7142857146,2.651336327448866
19896.851116920592,3443569.4285714286,2.651336327448866
19896.851116920592,3593282.1428571427,2.651336327448866
19896.851116920592,3742994.8571428573,2.651336327448866
19896.851116920592,3892707.5714285714,2.651336327448866
19896.851116920592,4042420.285714286,2.651336327448866
19896.851116920592,4192133,2.651336327448866
19896.851116920592,4341845.714285715,2.651336327448866
19896.851116920592,4491558.428571429,2.651336327448866
19896.851116920592,4641271.142857143,2.651336327448866
19896.851116920592,4790983.857142857,2.651336327448866
19896.851116920592,4940696.571428572,2.651336327448866
19896.851116920592,5090409.285714285,2.651336327448866
19896.851116920592,5240122,2.651336327448866
19896.851116920592,5389834.714285715,2.651336327448866
19896.851116920592,5539547.428571429,2.651336327448866
19896.851116920592,5689260.142857143,2.651336327448866
19896.851116920592,5838972.857142857,2.651336327448866
19896.851116920592,5988685.571428572,2.651336327448866
19896.851116920592,6138398.285714285,2.651336327448866
19896.851116920592,6288111,2.651336327448866
19896.851116920592,6437823.714285715,2.651336327448866
19896.851116920592,6587536.428571429,2.651336327448866
19896.851116920592,6737249.142857143,2.651336327448866
19896.851116920592,6886961.857142857,2.651336327448866
19896.851116920592,7036674.571428572,2.651336327448866
19896.851116920592,7186387.285714285,2.651336327448866
19896.851116920592,7336100,2.651336327448866
0.013926352515751477,177,2.8763345350863045
0.37084191849767184,149889.7142857143,2.8763345350863045
0.4958550237842977,299602.4285714286,2.8763345350863045
0.672391240040213,449315.14285714284,2.8763345350863045
0.672391240040213,599027.8571428572,2.8763345350863045
0.7242324256598809,748740.5714285715,2.8763345350863045
0.7242324256598809,898453.2857142857,2.8763345350863045
0.7242324256598809,1048166,2.8763345350863045
0.8924144948696543,1197878.7142857143,2.8763345350863045
0.8924144948696543,1347591.4285714286,2.8763345350863045
0.8924144948696543,1497304.142857143,2.8763345350863045
0.8924144948696543,1647016.8571428573,2.8763345350863045
1.1900672035192155,1796729.5714285714,2.8763345350863045
1.1900672035192155,1946442.2857142857,2.8763345350863045
1.1900672035192155,2096155,2.8763345350863045
1.1900672035192155,2245867.7142857146,2.8763345350863045
1.1900672035192155,2395580.4285714286,2.8763345350863045
1.5924900611544321,2545293.1428571427,2.8763345350863045
19896.851116920592,2695005.8571428573,2.8763345350863045
19896.851116920592,2844718.5714285714,2.8763345350863045
19896.851116920592,2994431.285714286,2.8763345350863045
19896.851116920592,3144144,2.8763345350863045
19896.851116920592,3293856.7142857146,2.8763345350863045
19896.851116920592,3443569.4285714286,2.8763345350863045
19896.851116920592,3593282.1428571427,2.8763345350863045
19896.851116920592,3742994.8571428573,2.8763345350863045
19896.851116920592,3892707.5714285714,2.8763345350863045
19896.851116920592,4042420.285714286,2.8763345350863045
19896.851116920592,4192133,2.8763345350863045
19896.851116920592,4341845.714285715,2.8763345350863045
19896.851116920592,4491558.428571429,2.8763345350863045
19896.851116920592,4641271.142857143,2.8763345350863045
19896.851116920592,4790983.857142857,2.8763345350863045
19896.851116920592,4940696.571428572,2.8763345350863045
19896.851116920592,5090409.285714285,2.8763345350863045
19896.851116920592,5240122,2.8763345350863045
19896.851116920592,5389834.714285715,2.8763345350863045
19896.851116920592,5539547.428571429,2.8763345350863045
19896.851116920592,5689260.142857143,2.8763345350863045
19896.851116920592,5838972.857142857,2.8763345350863045
19896.851116920592,5988685.571428572,2.8763345350863045
19896.851116920592,6138398.285714285,2.8763345350863045
19896.851116920592,6288111,2.8763345350863045
19896.851116920592,6437823.714285715,2.8763345350863045
19896.851116920592,6587536.428571429,2.8763345350863045
19896.851116920592,6737249.142857143,2.8763345350863045
19896.851116920592,6886961.857142857,2.8763345350863045
19896.851116920592,7036674.571428572,2.8763345350863045
19896.851116920592,7186387.285714285,2.8763345350863045
19896.851116920592,7336100,2.8763345350863045
0.013926352515751477,177,3.101332742723743
0.37084191849767184,149889.7142857143,3.101332742723743
0.4958550237842977,299602.4285714286,3.101332742723743
0.672391240040213,449315.14285714284,3.101332742723743
0.672391240040213,599027.8571428572,3.101332742723743
0.7242324256598809,748740.5714285715,3.101332742723743
0.7242324256598809,898453.2857142857,3.101332742723743
0.7242324256598809,1048166,3.101332742723743
0.8924144948696543,1197878.7142857143,3.101332742723743
0.8924144948696543,1347591.4285714286,3.101332742723743
0.8924144948696543,1497304.142857143,3.101332742723743
0.8924144948696543,1647016.8571428573,3.101332742723743
1.1900672035192155,1796729.5714285714,3.101332742723743
1.1900672035192155,1946442.2857142857,3.101332742723743
1.1900672035192155,2096155,3.101332742723743
1.1900672035192155,2245867.7142857146,3.101332742723743
1.1900672035192155,2395580.4285714286,3.101332742723743
1.5924900611544321,2545293.1428571427,3.101332742723743
19896.851116920592,2695005.8571428573,3.101332742723743
19896.851116920592,2844718.5714285714,3.101332742723743
19896.851116920592,2994431.285714286,3.101332742723743
19896.851116920592,3144144,3.101332742723743
19896.851116920592,3293856.7142857146,3.101332742723743
19896.851116920592,3443569.4285714286,3.101332742723743
19896.851116920592,3593282.1428571427,3.101332742723743
19896.851116920592,3742994.8571428573,3.101332742723743
19896.851116920592,3892707.5714285714,3.101332742723743
19896.851116920592,4042420.285714286,3.101332742723743
19896.851116920592,4192133,3.101332742723743
19896.851116920592,4341845.714285715,3.101332742723743
19896.851116920592,4491558.428571429,3.101332742723743
19896.851116920592,4641271.142857143,3.101332742723743
19896.851116920592,4790983.857142857,3.101332742723743
19896.851116920592,4940696.571428572,3.101332742723743
19896.851116920592,5090409.285714285,3.101332742723743
19896.851116920592,5240122,3.101332742723743
19896.851116920592,5389834.714285715,3.101332742723743
19896.851116920592,5539547.428571429,3.101332742723743
19896.851116920592,5689260.142857143,3.101332742723743
19896.851116920592,5838972.857142857,3.101332742723743
19896.851116920592,5988685.571428572,3.101332742723743
19896.851116920592,6138398.285714285,3.101332742723743
19896.851116920592,6288111,3.101332742723743
19896.851116920592,6437823.714285715,3.101332742723743
19896.851116920592,6587536.428571429,3.101332742723743
19896.851116920592,6737249.142857143,3.101332742723743
19896.851116920592,6886961.857142857,3.101332742723743
19896.851116920592,7036674.571428572,3.101332742723743
19896.851116920592,7186387.285714285,3.101332742723743
19896.851116920592,7336100,3.101332742723743
0.013926352515751477,177,3.326330950361182
0.37084191849767184,149889.7142857143,3.326330950361182
0.4958550237842977,299602.4285714286,3.326330950361182
0.672391240040213,449315.14285714284,3.326330950361182
0.672391240040213,599027.8571428572,3.326330950361182
0.7242324256598809,748740.5714285715,3.326330950361182
0.7242324256598809,898453.2857142857,3.326330950361182
0.7242324256598809,1048166,3.326330950361182
0.8924144948696543,1197878.7142857143,3.326330950361182
0.8924144948696543,1347591.4285714286,3.326330950361182
0.8924144948696543,1497304.142857143,3.326330950361182
0.8924144948696543,1647016.8571428573,3.326330950361182
1.1900672035192155,1796729.5714285714,3.326330950361182
1.1900672035192155,1946442.2857142857,3.326330950361182
1.1900672035192155,2096155,3.326330950361182
1.1900672035192155,2245867.7142857146,3.326330950361182
1.1900672035192155,2395580.4285714286,3.326330950361182
1.5924900611544321,2545293.1428571427,3.326330950361182
19896.851116920592,2695005.8571428573,3.326330950361182
19896.851116920592,2844718.5714285714,3.326330950361182
19896.851116920592,2994431.285714286,3.326330950361182
19896.851116920592,3144144,3.326330950361182
19896.851116920592,3293856.7142857146,3.326330950361182
19896.851116920592,3443569.4285714286,3.326330950361182
19896.851116920592,3593282.1428571427,3.326330950361182
19896.851116920592,3742994.8571428573,3.326330950361182
19896.851116920592,3892707.5714285714,3.326330950361182
19896.851116920592,4042420.285714286,3.326330950361182
19896.851116920592,4192133,3.326330950361182
19896.851116920592,4341845.714285715,3.326330950361182
19896.851116920592,4491558.428571429,3.326330950361182
19896.851116920592,4641271.142857143,3.326330950361182
19896.851116920592,4790983.857142857,3.326330950361182
19896.851116920592,4940696.571428572,3.326330950361182
19896.851116920592,5090409.285714285,3.326330950361182
19896.851116920592,5240122,3.326330950361182
19896.851116920592,5389834.714285715,3.326330950361182
19896.851116920592,5539547.428571429,3.326330950361182
19896.851116920592,5689260.142857143,3.326330950361182
19896.851116920592,5838972.857142857,3.326330950361182
19896.851116920592,5988685.571428572,3.326330950361182
19896.851116920592,6138398.285714285,3.326330950361182
19896.851116920592,6288111,3.326330950361182
19896.851116920592,6437823.714285715,3.326330950361182
19896.851116920592,6587536.428571429,3.326330950361182
19896.851116920592,6737249.142857143,3.326330950361182
19896.851116920592,6886961.857142857,3.326330950361182
19896.851116920592,7036674.571428572,3.326330950361182
19896.851116920592,7186387.285714285,3.326330950361182
19896.851116920592,7336100,3.326330950361182
0.013926352515751477,177,3.551329157998621
