Q,cumulative_landfalling_area,max_south_extent
13.30704512642406,1197858.6326530613,-83.74489795918367
13.30704512642406,1347571.836734694,-83.74489795918367
13.30704512642406,1497285.0408163266,-83.74489795918367
13.30704512642406,1646998.2448979593,-83.74489795918367
13.30704512642406,1796711.448979592,-83.74489795918367
13.30704512642406,1946424.6530612246,-83.74489795918367
13.30704512642406,2096137.8571428573,-83.74489795918367
13.30704512642406,2245851.06122449,-83.74489795918367
13.30704512642406,2395564.2653061226,-83.74489795918367
13.30704512642406,2545277.4693877553,-83.74489795918367
13.30704512642406,2694990.673469388,-83.74489795918367
13.30704512642406,2844703.8775510206,-83.74489795918367
13.30704512642406,2994417.0816326533,-83.74489795918367
13.30704512642406,3144130.285714286,-83.74489795918367
13.30704512642406,3293843.4897959186,-83.74489795918367
13.30704512642406,3443556.6938775512,-83.74489795918367
13.30704512642406,3593269.897959184,-83.74489795918367
13.304451321817107,3742983.1020408166,-83.74489795918367
13.304451321817107,3892696.306122449,-83.74489795918367
13.304451321817107,4042409.510204082,-83.74489795918367
13.304451321817107,4192122.7142857146,-83.74489795918367
13.304451321817107,4341835.918367347,-83.74489795918367
13.304451321817107,4491549.12244898,-83.74489795918367
13.304451321817107,4641262.326530613,-83.74489795918367
13.304451321817107,4790975.530612245,-83.74489795918367
13.304451321817107,4940688.734693877,-83.74489795918367
13.304451321817107,5090401.9387755105,-83.74489795918367
13.304451321817107,5240115.142857144,-83.74489795918367
13.304451321817107,5389828.346938776,-83.74489795918367
13.304451321817107,5539541.551020408,-83.74489795918367
13.304451321817107,5689254.755102041,-83.74489795918367
13.304451321817107,5838967.959183674,-83.74489795918367
13.304451321817107,5988681.1632653065,-83.74489795918367
13.304451321817107,6138394.367346939,-83.74489795918367
13.304451321817107,6288107.571428572,-83.74489795918367
13.304451321817107,6437820.775510205,-83.74489795918367
13.304451321817107,6587533.979591837,-83.74489795918367
13.304451321817107,6737247.183673469,-83.74489795918367
13.304451321817107,6886960.3877551025,-83.74489795918367
13.304451321817107,7036673.591836736,-83.74489795918367
13.304451321817107,7186386.795918368,-83.74489795918367
13.304451321817107,7336100,-83.74489795918367
11.00094387272065,153,-83.3265306122449
11.56767839575124,149866.20408163266,-83.3265306122449
11.56767839575124,299579.4081632653,-83.3265306122449
13.30704512642406,449292.612244898,-83.3265306122449
13.30704512642406,599005.8163265307,-83.3265306122449
13.30704512642406,748719.0204081633,-83.3265306122449
13.30704512642406,898432.224489796,-83.3265306122449
13.30704512642406,1048145.4285714286,-83.3265306122449
13.30704512642406,1197858.6326530613,-83.3265306122449
13.30704512642406,1347571.836734694,-83.3265306122449
13.30704512642406,1497285.0408163266,-83.3265306122449
13.30704512642406,1646998.2448979593,-83.3265306122449
13.30704512642406,1796711.448979592,-83.3265306122449
13.30704512642406,1946424.6530612246,-83.3265306122449
13.30704512642406,2096137.8571428573,-83.3265306122449
13.30704512642406,2245851.06122449,-83.3265306122449
13.30704512642406,2395564.2653061226,-83.3265306122449
13.30704512642406,2545277.4693877553,-83.3265306122449
13.30704512642406,2694990.673469388,-83.3265306122449
13.30704512642406,2844703.8775510206,-83.3265306122449
13.30704512642406,2994417.0816326533,-83.3265306122449
13.30704512642406,3144130.285714286,-83.3265306122449
13.30704512642406,3293843.4897959186,-83.3265306122449
13.30704512642406,3443556.6938775512,-83.3265306122449
13.30704512642406,3593269.897959184,-83.3265306122449
13.304451321817107,3742983.1020408166,-83.3265306122449
13.304451321817107,3892696.306122449,-83.3265306122449
13.304451321817107,4042409.510204082,-83.3265306122449
13.304451321817107,4192122.7142857146,-83.3265306122449
13.304451321817107,4341835.918367347,-83.3265306122449
13.304451321817107,4491549.12244898,-83.3265306122449
13.304451321817107,4641262.326530613,-83.3265306122449
13.304451321817107,4790975.530612245,-83.3265306122449
13.304451321817107,4940688.734693877,-83.3265306122449
13.304451321817107,5090401.9387755105,-83.3265306122449
13.304451321817107,5240115.142857144,-83.3265306122449
13.304451321817107,5389828.346938776,-83.3265306122449
13.304451321817107,5539541.551020408,-83.3265306122449
13.304451321817107,5689254.755102041,-83.3265306122449
13.304451321817107,5838967.959183674,-83.3265306122449
13.304451321817107,5988681.1632653065,-83.3265306122449
13.304451321817107,6138394.367346939,-83.3265306122449
13.304451321817107,6288107.571428572,-83.3265306122449
13.304451321817107,6437820.775510205,-83.3265306122449
13.304451321817107,6587533.979591837,-83.3265306122449
13.304451321817107,6737247.183673469,-83.3265306122449
13.304451321817107,6886960.3877551025,-83.3265306122449
13.304451321817107,7036673.591836736,-83.3265306122449
13.304451321817107,7186386.795918368,-83.3265306122449
13.304451321817107,7336100,-83.3265306122449
11.00094387272065,153,-82.90816326530613
11.56767839575124,149866.20408163266,-82.90816326530613
11.56767839575124,299579.4081632653,-82.90816326530613
13.30704512642406,449292.612244898,-82.90816326530613
13.30704512642406,599005.8163265307,-82.90816326530613
13.30704512642406,748719.0204081633,-82.90816326530613
13.30704512642406,898432.224489796,-82.90816326530613
13.30704512642406,1048145.4285714286,-82.90816326530613
13.30704512642406,1197858.6326530613,-82.90816326530613
13.30704512642406,1347571.836734694,-82.90816326530613
13.30704512642406,1497285.0408163266,-82.90816326530613
13.30704512642406,1646998.2448979593,-82.90816326530613
13.30704512642406,1796711.448979592,-82.90816326530613
13.30704512642406,1946424.6530612246,-82.90816326530613
13.30704512642406,2096137.8571428573,-82.90816326530613
13.30704512642406,2245851.06122449,-82.90816326530613
13.30704512642406,2395564.2653061226,-82.90816326530613
13.30704512642406,2545277.4693877553,-82.90816326530613
13.30704512642406,2694990.673469388,-82.90816326530613
13.30704512642406,2844703.8775510206,-82.90816326530613
13.30704512642406,2994417.0816326533,-82.90816326530613
13.30704512642406,3144130.285714286,-82.90816326530613
13.30704512642406,3293843.4897959186,-82.90816326530613
13.30704512642406,3443556.6938775512,-82.90816326530613
13.30704512642406,3593269.897959184,-82.90816326530613
13.304451321817107,3742983.1020408166,-82.90816326530613
13.304451321817107,3892696.306122449,-82.90816326530613
13.304451321817107,4042409.510204082,-82.90816326530613
13.304451321817107,4192122.7142857146,-82.90816326530613
13.304451321817107,4341835.918367347,-82.90816326530613
13.304451321817107,4491549.12244898,-82.90816326530613
13.304451321817107,4641262.326530613,-82.90816326530613
13.304451321817107,4790975.530612245,-82.90816326530613
13.304451321817107,4940688.734693877,-82.90816326530613
13.304451321817107,5090401.9387755105,-82.90816326530613
13.304451321817107,5240115.142857144,-82.90816326530613
13.304451321817107,5389828.346938776,-82.90816326530613
13.304451321817107,5539541.551020408,-82.90816326530613
13.304451321817107,5689254.755102041,-82.90816326530613
13.304451321817107,5838967.959183674,-82.90816326530613
13.304451321817107,5988681.1632653065,-82.90816326530613
