Q,cumulative_landfalling_area,max_IWV_ais
11.949251649692826,153,3.6118316650390634
12.564599528794906,149866.20408163266,3.6118316650390634
12.564599528794906,299579.4081632653,3.6118316650390634
14.473722249466869,449292.612244898,3.6118316650390634
14.473722249466869,599005.8163265307,3.6118316650390634
14.473722249466869,748719.0204081633,3.6118316650390634
14.473722249466869,898432.224489796,3.6118316650390634
14.473722249466869,1048145.4285714286,3.6118316650390634
14.473722249466869,1197858.6326530613,3.6118316650390634
14.473722249466869,1347571.836734694,3.6118316650390634
14.473722249466869,1497285.0408163266,3.6118316650390634
14.473722249466869,1646998.2448979593,3.6118316650390634
14.473722249466869,1796711.448979592,3.6118316650390634
14.473722249466869,1946424.6530612246,3.6118316650390634
14.473722249466869,2096137.8571428573,3.6118316650390634
14.473722249466869,2245851.06122449,3.6118316650390634
14.473722249466869,2395564.2653061226,3.6118316650390634
14.473722249466869,2545277.4693877553,3.6118316650390634
14.473722249466869,2694990.673469388,3.6118316650390634
14.473722249466869,2844703.8775510206,3.6118316650390634
14.473722249466869,2994417.0816326533,3.6118316650390634
14.473722249466869,3144130.285714286,3.6118316650390634
14.473722249466869,3293843.4897959186,3.6118316650390634
14.473722249466869,3443556.6938775512,3.6118316650390634
14.473722249466869,3593269.897959184,3.6118316650390634
14.470850735038987,3742983.1020408166,3.6118316650390634
14.470850735038987,3892696.306122449,3.6118316650390634
14.470850735038987,4042409.510204082,3.6118316650390634
14.470850735038987,4192122.7142857146,3.6118316650390634
14.470850735038987,4341835.918367347,3.6118316650390634
14.470850735038987,4491549.12244898,3.6118316650390634
14.470850735038987,4641262.326530613,3.6118316650390634
14.470850735038987,4790975.530612245,3.6118316650390634
14.470850735038987,4940688.734693877,3.6118316650390634
14.470850735038987,5090401.9387755105,3.6118316650390634
14.470850735038987,5240115.142857144,3.6118316650390634
14.470850735038987,5389828.346938776,3.6118316650390634
14.470850735038987,5539541.551020408,3.6118316650390634
14.470850735038987,5689254.755102041,3.6118316650390634
14.470850735038987,5838967.959183674,3.6118316650390634
14.470850735038987,5988681.1632653065,3.6118316650390634
14.470850735038987,6138394.367346939,3.6118316650390634
14.470850735038987,6288107.571428572,3.6118316650390634
14.470850735038987,6437820.775510205,3.6118316650390634
14.470850735038987,6587533.979591837,3.6118316650390634
14.470850735038987,6737247.183673469,3.6118316650390634
14.470850735038987,6886960.3877551025,3.6118316650390634
14.470850735038987,7036673.591836736,3.6118316650390634
14.470850735038987,7186386.795918368,3.6118316650390634
14.470850735038987,7336100,3.6118316650390634
