Q,cumulative_landfalling_area,avg_landfalling_minomega
13.12839465755495,7186386.795918368,-1.7899525997189067
13.12839465755495,7336100,-1.7899525997189067
10.848567836981815,153,-1.7525380151465844
11.407298402033103,149866.20408163266,-1.7525380151465844
11.407298402033103,299579.4081632653,-1.7525380151465844
13.130947292195044,449292.612244898,-1.7525380151465844
13.130947292195044,599005.8163265307,-1.7525380151465844
13.130947292195044,748719.0204081633,-1.7525380151465844
13.130947292195044,898432.224489796,-1.7525380151465844
13.130947292195044,1048145.4285714286,-1.7525380151465844
13.130947292195044,1197858.6326530613,-1.7525380151465844
13.130947292195044,1347571.836734694,-1.7525380151465844
13.130947292195044,1497285.0408163266,-1.7525380151465844
13.130947292195044,1646998.2448979593,-1.7525380151465844
13.130947292195044,1796711.448979592,-1.7525380151465844
13.130947292195044,1946424.6530612246,-1.7525380151465844
13.130947292195044,2096137.8571428573,-1.7525380151465844
13.130947292195044,2245851.06122449,-1.7525380151465844
13.130947292195044,2395564.2653061226,-1.7525380151465844
13.130947292195044,2545277.4693877553,-1.7525380151465844
13.130947292195044,2694990.673469388,-1.7525380151465844
13.130947292195044,2844703.8775510206,-1.7525380151465844
13.130947292195044,2994417.0816326533,-1.7525380151465844
13.130947292195044,3144130.285714286,-1.7525380151465844
13.130947292195044,3293843.4897959186,-1.7525380151465844
13.130947292195044,3443556.6938775512,-1.7525380151465844
13.130947292195044,3593269.897959184,-1.7525380151465844
13.12839465755495,3742983.1020408166,-1.7525380151465844
13.12839465755495,3892696.306122449,-1.7525380151465844
13.12839465755495,4042409.510204082,-1.7525380151465844
13.12839465755495,4192122.7142857146,-1.7525380151465844
13.12839465755495,4341835.918367347,-1.7525380151465844
13.12839465755495,4491549.12244898,-1.7525380151465844
13.12839465755495,4641262.326530613,-1.7525380151465844
13.12839465755495,4790975.530612245,-1.7525380151465844
13.12839465755495,4940688.734693877,-1.7525380151465844
13.12839465755495,5090401.9387755105,-1.7525380151465844
13.12839465755495,5240115.142857144,-1.7525380151465844
13.12839465755495,5389828.346938776,-1.7525380151465844
13.12839465755495,5539541.551020408,-1.7525380151465844
13.12839465755495,5689254.755102041,-1.7525380151465844
13.12839465755495,5838967.959183674,-1.7525380151465844
13.12839465755495,5988681.1632653065,-1.7525380151465844
13.12839465755495,6138394.367346939,-1.7525380151465844
13.12839465755495,6288107.571428572,-1.7525380151465844
13.12839465755495,6437820.775510205,-1.7525380151465844
13.12839465755495,6587533.979591837,-1.7525380151465844
13.12839465755495,6737247.183673469,-1.7525380151465844
13.12839465755495,6886960.3877551025,-1.7525380151465844
13.12839465755495,7036673.591836736,-1.7525380151465844
13.12839465755495,7186386.795918368,-1.7525380151465844
13.12839465755495,7336100,-1.7525380151465844
10.848567836981815,153,-1.715123430574262
11.407298402033103,149866.20408163266,-1.715123430574262
11.407298402033103,299579.4081632653,-1.715123430574262
13.130947292195044,449292.612244898,-1.715123430574262
13.130947292195044,599005.8163265307,-1.715123430574262
13.130947292195044,748719.0204081633,-1.715123430574262
13.130947292195044,898432.224489796,-1.715123430574262
13.130947292195044,1048145.4285714286,-1.715123430574262
13.130947292195044,1197858.6326530613,-1.715123430574262
13.130947292195044,1347571.836734694,-1.715123430574262
13.130947292195044,1497285.0408163266,-1.715123430574262
13.130947292195044,1646998.2448979593,-1.715123430574262
13.130947292195044,1796711.448979592,-1.715123430574262
13.130947292195044,1946424.6530612246,-1.715123430574262
13.130947292195044,2096137.8571428573,-1.715123430574262
13.130947292195044,2245851.06122449,-1.715123430574262
13.130947292195044,2395564.2653061226,-1.715123430574262
13.130947292195044,2545277.4693877553,-1.715123430574262
13.130947292195044,2694990.673469388,-1.715123430574262
13.130947292195044,2844703.8775510206,-1.715123430574262
13.130947292195044,2994417.0816326533,-1.715123430574262
13.130947292195044,3144130.285714286,-1.715123430574262
13.130947292195044,3293843.4897959186,-1.715123430574262
13.130947292195044,3443556.6938775512,-1.715123430574262
13.130947292195044,3593269.897959184,-1.715123430574262
13.12839465755495,3742983.1020408166,-1.715123430574262
13.12839465755495,3892696.306122449,-1.715123430574262
13.12839465755495,4042409.510204082,-1.715123430574262
13.12839465755495,4192122.7142857146,-1.715123430574262
13.12839465755495,4341835.918367347,-1.715123430574262
13.12839465755495,4491549.12244898,-1.715123430574262
13.12839465755495,4641262.326530613,-1.715123430574262
13.12839465755495,4790975.530612245,-1.715123430574262
13.12839465755495,4940688.734693877,-1.715123430574262
13.12839465755495,5090401.9387755105,-1.715123430574262
13.12839465755495,5240115.142857144,-1.715123430574262
13.12839465755495,5389828.346938776,-1.715123430574262
13.12839465755495,5539541.551020408,-1.715123430574262
13.12839465755495,5689254.755102041,-1.715123430574262
13.12839465755495,5838967.959183674,-1.715123430574262
13.12839465755495,5988681.1632653065,-1.715123430574262
13.12839465755495,6138394.367346939,-1.715123430574262
13.12839465755495,6288107.571428572,-1.715123430574262
13.12839465755495,6437820.775510205,-1.715123430574262
13.12839465755495,6587533.979591837,-1.715123430574262
13.12839465755495,6737247.183673469,-1.715123430574262
13.12839465755495,6886960.3877551025,-1.715123430574262
13.12839465755495,7036673.591836736,-1.715123430574262
13.12839465755495,7186386.795918368,-1.715123430574262
13.12839465755495,7336100,-1.715123430574262
10.848567836981815,153,-1.6777088460019396
11.407298402033103,149866.20408163266,-1.6777088460019396
11.407298402033103,299579.4081632653,-1.6777088460019396
13.130947292195044,449292.612244898,-1.6777088460019396
13.130947292195044,599005.8163265307,-1.6777088460019396
13.130947292195044,748719.0204081633,-1.6777088460019396
13.130947292195044,898432.224489796,-1.6777088460019396
13.130947292195044,1048145.4285714286,-1.6777088460019396
13.130947292195044,1197858.6326530613,-1.6777088460019396
13.130947292195044,1347571.836734694,-1.6777088460019396
13.130947292195044,1497285.0408163266,-1.6777088460019396
13.130947292195044,1646998.2448979593,-1.6777088460019396
13.130947292195044,1796711.448979592,-1.6777088460019396
13.130947292195044,1946424.6530612246,-1.6777088460019396
13.130947292195044,2096137.8571428573,-1.6777088460019396
13.130947292195044,2245851.06122449,-1.6777088460019396
13.130947292195044,2395564.2653061226,-1.6777088460019396
13.130947292195044,2545277.4693877553,-1.6777088460019396
13.130947292195044,2694990.673469388,-1.6777088460019396
13.130947292195044,2844703.8775510206,-1.6777088460019396
13.130947292195044,2994417.0816326533,-1.6777088460019396
13.130947292195044,3144130.285714286,-1.6777088460019396
13.130947292195044,3293843.4897959186,-1.6777088460019396
13.130947292195044,3443556.6938775512,-1.6777088460019396
13.130947292195044,3593269.897959184,-1.6777088460019396
13.12839465755495,3742983.1020408166,-1.6777088460019396
13.12839465755495,3892696.306122449,-1.6777088460019396
13.12839465755495,4042409.510204082,-1.6777088460019396
13.12839465755495,4192122.7142857146,-1.6777088460019396
13.12839465755495,4341835.918367347,-1.6777088460019396
13.12839465755495,4491549.12244898,-1.6777088460019396
13.12839465755495,4641262.326530613,-1.6777088460019396
13.12839465755495,4790975.530612245,-1.6777088460019396
13.12839465755495,4940688.734693877,-1.6777088460019396
13.12839465755495,5090401.9387755105,-1.6777088460019396
13.12839465755495,5240115.142857144,-1.6777088460019396
13.12839465755495,5389828.346938776,-1.6777088460019396
13.12839465755495,5539541.551020408,-1.6777088460019396
13.12839465755495,5689254.755102041,-1.6777088460019396
13.12839465755495,5838967.959183674,-1.6777088460019396
13.12839465755495,5988681.1632653065,-1.6777088460019396
13.12839465755495,6138394.367346939,-1.6777088460019396
13.12839465755495,6288107.571428572,-1.6777088460019396
13.12839465755495,6437820.775510205,-1.6777088460019396
13.12839465755495,6587533.979591837,-1.6777088460019396
13.12839465755495,6737247.183673469,-1.6777088460019396
13.12839465755495,6886960.3877551025,-1.6777088460019396
13.12839465755495,7036673.591836736,-1.6777088460019396
13.12839465755495,7186386.795918368,-1.6777088460019396
13.12839465755495,7336100,-1.6777088460019396
10.848567836981815,153,-1.6402942614296174
11.407298402033103,149866.20408163266,-1.6402942614296174
11.407298402033103,299579.4081632653,-1.6402942614296174
13.130947292195044,449292.612244898,-1.6402942614296174
13.130947292195044,599005.8163265307,-1.6402942614296174
13.130947292195044,748719.0204081633,-1.6402942614296174
13.130947292195044,898432.224489796,-1.6402942614296174
13.130947292195044,1048145.4285714286,-1.6402942614296174
13.130947292195044,1197858.6326530613,-1.6402942614296174
13.130947292195044,1347571.836734694,-1.6402942614296174
13.130947292195044,1497285.0408163266,-1.6402942614296174
13.130947292195044,1646998.2448979593,-1.6402942614296174
13.130947292195044,1796711.448979592,-1.6402942614296174
13.130947292195044,1946424.6530612246,-1.6402942614296174
13.130947292195044,2096137.8571428573,-1.6402942614296174
13.130947292195044,2245851.06122449,-1.6402942614296174
13.130947292195044,2395564.2653061226,-1.6402942614296174
13.130947292195044,2545277.4693877553,-1.6402942614296174
13.130947292195044,2694990.673469388,-1.6402942614296174
13.130947292195044,2844703.8775510206,-1.6402942614296174
13.130947292195044,2994417.0816326533,-1.6402942614296174
13.130947292195044,3144130.285714286,-1.6402942614296174
13.130947292195044,3293843.4897959186,-1.6402942614296174
13.130947292195044,3443556.6938775512,-1.6402942614296174
13.130947292195044,3593269.897959184,-1.6402942614296174
13.12839465755495,3742983.1020408166,-1.6402942614296174
13.12839465755495,3892696.306122449,-1.6402942614296174
13.12839465755495,4042409.510204082,-1.6402942614296174
13.12839465755495,4192122.7142857146,-1.6402942614296174
13.12839465755495,4341835.918367347,-1.6402942614296174
13.12839465755495,4491549.12244898,-1.6402942614296174
13.12839465755495,4641262.326530613,-1.6402942614296174
13.12839465755495,4790975.530612245,-1.6402942614296174
13.12839465755495,4940688.734693877,-1.6402942614296174
13.12839465755495,5090401.9387755105,-1.6402942614296174
13.12839465755495,5240115.142857144,-1.6402942614296174
13.12839465755495,5389828.346938776,-1.6402942614296174
13.12839465755495,5539541.551020408,-1.6402942614296174
13.12839465755495,5689254.755102041,-1.6402942614296174
13.12839465755495,5838967.959183674,-1.6402942614296174
13.12839465755495,5988681.1632653065,-1.6402942614296174
13.12839465755495,6138394.367346939,-1.6402942614296174
13.12839465755495,6288107.571428572,-1.6402942614296174
13.12839465755495,6437820.775510205,-1.6402942614296174
13.12839465755495,6587533.979591837,-1.6402942614296174
13.12839465755495,6737247.183673469,-1.6402942614296174
13.12839465755495,6886960.3877551025,-1.6402942614296174
13.12839465755495,7036673.591836736,-1.6402942614296174
13.12839465755495,7186386.795918368,-1.6402942614296174
13.12839465755495,7336100,-1.6402942614296174
10.848567836981815,153,-1.602879676857295
11.407298402033103,149866.20408163266,-1.602879676857295
11.407298402033103,299579.4081632653,-1.602879676857295
13.130947292195044,449292.612244898,-1.602879676857295
13.130947292195044,599005.8163265307,-1.602879676857295
13.130947292195044,748719.0204081633,-1.602879676857295
13.130947292195044,898432.224489796,-1.602879676857295
13.130947292195044,1048145.4285714286,-1.602879676857295
13.130947292195044,1197858.6326530613,-1.602879676857295
13.130947292195044,1347571.836734694,-1.602879676857295
13.130947292195044,1497285.0408163266,-1.602879676857295
13.130947292195044,1646998.2448979593,-1.602879676857295
13.130947292195044,1796711.448979592,-1.602879676857295
13.130947292195044,1946424.6530612246,-1.602879676857295
13.130947292195044,2096137.8571428573,-1.602879676857295
13.130947292195044,2245851.06122449,-1.602879676857295
13.130947292195044,2395564.2653061226,-1.602879676857295
13.130947292195044,2545277.4693877553,-1.602879676857295
13.130947292195044,2694990.673469388,-1.602879676857295
13.130947292195044,2844703.8775510206,-1.602879676857295
13.130947292195044,2994417.0816326533,-1.602879676857295
13.130947292195044,3144130.285714286,-1.602879676857295
13.130947292195044,3293843.4897959186,-1.602879676857295
13.130947292195044,3443556.6938775512,-1.602879676857295
13.130947292195044,3593269.897959184,-1.602879676857295
13.12839465755495,3742983.1020408166,-1.602879676857295
13.12839465755495,3892696.306122449,-1.602879676857295
13.12839465755495,4042409.510204082,-1.602879676857295
13.12839465755495,4192122.7142857146,-1.602879676857295
13.12839465755495,4341835.918367347,-1.602879676857295
13.12839465755495,4491549.12244898,-1.602879676857295
13.12839465755495,4641262.326530613,-1.602879676857295
13.12839465755495,4790975.530612245,-1.602879676857295
13.12839465755495,4940688.734693877,-1.602879676857295
13.12839465755495,5090401.9387755105,-1.602879676857295
13.12839465755495,5240115.142857144,-1.602879676857295
13.12839465755495,5389828.346938776,-1.602879676857295
13.12839465755495,5539541.551020408,-1.602879676857295
13.12839465755495,5689254.755102041,-1.602879676857295
13.12839465755495,5838967.959183674,-1.602879676857295
13.12839465755495,5988681.1632653065,-1.602879676857295
13.12839465755495,6138394.367346939,-1.602879676857295
13.12839465755495,6288107.571428572,-1.602879676857295
13.12839465755495,6437820.775510205,-1.602879676857295
13.12839465755495,6587533.979591837,-1.602879676857295
13.12839465755495,6737247.183673469,-1.602879676857295
13.12839465755495,6886960.3877551025,-1.602879676857295
13.12839465755495,7036673.591836736,-1.602879676857295
13.12839465755495,7186386.795918368,-1.602879676857295
13.12839465755495,7336100,-1.602879676857295
10.848567836981815,153,-1.5654650922849727
11.407298402033103,149866.20408163266,-1.5654650922849727
11.407298402033103,299579.4081632653,-1.5654650922849727
13.130947292195044,449292.612244898,-1.5654650922849727
13.130947292195044,599005.8163265307,-1.5654650922849727
13.130947292195044,748719.0204081633,-1.5654650922849727
13.130947292195044,898432.224489796,-1.5654650922849727
13.130947292195044,1048145.4285714286,-1.5654650922849727
13.130947292195044,1197858.6326530613,-1.5654650922849727
13.130947292195044,1347571.836734694,-1.5654650922849727
13.130947292195044,1497285.0408163266,-1.5654650922849727
13.130947292195044,1646998.2448979593,-1.5654650922849727
13.130947292195044,1796711.448979592,-1.5654650922849727
13.130947292195044,1946424.6530612246,-1.5654650922849727
13.130947292195044,2096137.8571428573,-1.5654650922849727
13.130947292195044,2245851.06122449,-1.5654650922849727
13.130947292195044,2395564.2653061226,-1.5654650922849727
13.130947292195044,2545277.4693877553,-1.5654650922849727
13.130947292195044,2694990.673469388,-1.5654650922849727
13.130947292195044,2844703.8775510206,-1.5654650922849727
13.130947292195044,2994417.0816326533,-1.5654650922849727
13.130947292195044,3144130.285714286,-1.5654650922849727
13.130947292195044,3293843.4897959186,-1.5654650922849727
13.130947292195044,3443556.6938775512,-1.5654650922849727
13.130947292195044,3593269.897959184,-1.5654650922849727
13.12839465755495,3742983.1020408166,-1.5654650922849727
13.12839465755495,3892696.306122449,-1.5654650922849727
13.12839465755495,4042409.510204082,-1.5654650922849727
13.12839465755495,4192122.7142857146,-1.5654650922849727
13.12839465755495,4341835.918367347,-1.5654650922849727
13.12839465755495,4491549.12244898,-1.5654650922849727
13.12839465755495,4641262.326530613,-1.5654650922849727
13.12839465755495,4790975.530612245,-1.5654650922849727
13.12839465755495,4940688.734693877,-1.5654650922849727
13.12839465755495,5090401.9387755105,-1.5654650922849727
13.12839465755495,5240115.142857144,-1.5654650922849727
13.12839465755495,5389828.346938776,-1.5654650922849727
13.12839465755495,5539541.551020408,-1.5654650922849727
13.12839465755495,5689254.755102041,-1.5654650922849727
13.12839465755495,5838967.959183674,-1.5654650922849727
13.12839465755495,5988681.1632653065,-1.5654650922849727
13.12839465755495,6138394.367346939,-1.5654650922849727
13.12839465755495,6288107.571428572,-1.5654650922849727
13.12839465755495,6437820.775510205,-1.5654650922849727
13.12839465755495,6587533.979591837,-1.5654650922849727
13.12839465755495,6737247.183673469,-1.5654650922849727
13.12839465755495,6886960.3877551025,-1.5654650922849727
13.12839465755495,7036673.591836736,-1.5654650922849727
13.12839465755495,7186386.795918368,-1.5654650922849727
13.12839465755495,7336100,-1.5654650922849727
10.848567836981815,153,-1.5280505077126503
11.407298402033103,149866.20408163266,-1.5280505077126503
11.407298402033103,299579.4081632653,-1.5280505077126503
13.130947292195044,449292.612244898,-1.5280505077126503
13.130947292195044,599005.8163265307,-1.5280505077126503
13.130947292195044,748719.0204081633,-1.5280505077126503
13.130947292195044,898432.224489796,-1.5280505077126503
13.130947292195044,1048145.4285714286,-1.5280505077126503
13.130947292195044,1197858.6326530613,-1.5280505077126503
13.130947292195044,1347571.836734694,-1.5280505077126503
13.130947292195044,1497285.0408163266,-1.5280505077126503
13.130947292195044,1646998.2448979593,-1.5280505077126503
13.130947292195044,1796711.448979592,-1.5280505077126503
13.130947292195044,1946424.6530612246,-1.5280505077126503
13.130947292195044,2096137.8571428573,-1.5280505077126503
13.130947292195044,2245851.06122449,-1.5280505077126503
13.130947292195044,2395564.2653061226,-1.5280505077126503
13.130947292195044,2545277.4693877553,-1.5280505077126503
13.130947292195044,2694990.673469388,-1.5280505077126503
13.130947292195044,2844703.8775510206,-1.5280505077126503
13.130947292195044,2994417.0816326533,-1.5280505077126503
13.130947292195044,3144130.285714286,-1.5280505077126503
13.130947292195044,3293843.4897959186,-1.5280505077126503
13.130947292195044,3443556.6938775512,-1.5280505077126503
13.130947292195044,3593269.897959184,-1.5280505077126503
13.12839465755495,3742983.1020408166,-1.5280505077126503
13.12839465755495,3892696.306122449,-1.5280505077126503
13.12839465755495,4042409.510204082,-1.5280505077126503
13.12839465755495,4192122.7142857146,-1.5280505077126503
13.12839465755495,4341835.918367347,-1.5280505077126503
13.12839465755495,4491549.12244898,-1.5280505077126503
13.12839465755495,4641262.326530613,-1.5280505077126503
13.12839465755495,4790975.530612245,-1.5280505077126503
13.12839465755495,4940688.734693877,-1.5280505077126503
13.12839465755495,5090401.9387755105,-1.5280505077126503
13.12839465755495,5240115.142857144,-1.5280505077126503
13.12839465755495,5389828.346938776,-1.5280505077126503
13.12839465755495,5539541.551020408,-1.5280505077126503
13.12839465755495,5689254.755102041,-1.5280505077126503
13.12839465755495,5838967.959183674,-1.5280505077126503
13.12839465755495,5988681.1632653065,-1.5280505077126503
13.12839465755495,6138394.367346939,-1.5280505077126503
13.12839465755495,6288107.571428572,-1.5280505077126503
13.12839465755495,6437820.775510205,-1.5280505077126503
13.12839465755495,6587533.979591837,-1.5280505077126503
13.12839465755495,6737247.183673469,-1.5280505077126503
13.12839465755495,6886960.3877551025,-1.5280505077126503
13.12839465755495,7036673.591836736,-1.5280505077126503
13.12839465755495,7186386.795918368,-1.5280505077126503
13.12839465755495,7336100,-1.5280505077126503
10.848567836981815,153,-1.490635923140328
11.407298402033103,149866.20408163266,-1.490635923140328
11.407298402033103,299579.4081632653,-1.490635923140328
13.130947292195044,449292.612244898,-1.490635923140328
13.130947292195044,599005.8163265307,-1.490635923140328
13.130947292195044,748719.0204081633,-1.490635923140328
13.130947292195044,898432.224489796,-1.490635923140328
13.130947292195044,1048145.4285714286,-1.490635923140328
13.130947292195044,1197858.6326530613,-1.490635923140328
13.130947292195044,1347571.836734694,-1.490635923140328
13.130947292195044,1497285.0408163266,-1.490635923140328
13.130947292195044,1646998.2448979593,-1.490635923140328
13.130947292195044,1796711.448979592,-1.490635923140328
13.130947292195044,1946424.6530612246,-1.490635923140328
13.130947292195044,2096137.8571428573,-1.490635923140328
13.130947292195044,2245851.06122449,-1.490635923140328
13.130947292195044,2395564.2653061226,-1.490635923140328
13.130947292195044,2545277.4693877553,-1.490635923140328
13.130947292195044,2694990.673469388,-1.490635923140328
13.130947292195044,2844703.8775510206,-1.490635923140328
13.130947292195044,2994417.0816326533,-1.490635923140328
13.130947292195044,3144130.285714286,-1.490635923140328
13.130947292195044,3293843.4897959186,-1.490635923140328
13.130947292195044,3443556.6938775512,-1.490635923140328
13.130947292195044,3593269.897959184,-1.490635923140328
13.12839465755495,3742983.1020408166,-1.490635923140328
13.12839465755495,3892696.306122449,-1.490635923140328
13.12839465755495,4042409.510204082,-1.490635923140328
13.12839465755495,4192122.7142857146,-1.490635923140328
13.12839465755495,4341835.918367347,-1.490635923140328
13.12839465755495,4491549.12244898,-1.490635923140328
13.12839465755495,4641262.326530613,-1.490635923140328
13.12839465755495,4790975.530612245,-1.490635923140328
13.12839465755495,4940688.734693877,-1.490635923140328
13.12839465755495,5090401.9387755105,-1.490635923140328
13.12839465755495,5240115.142857144,-1.490635923140328
13.12839465755495,5389828.346938776,-1.490635923140328
13.12839465755495,5539541.551020408,-1.490635923140328
13.12839465755495,5689254.755102041,-1.490635923140328
