Q,max_south_extent,max_landfalling_v850hPa
0.39970192184191344,-85,15.195411682128906
0.3933871261209826,-84.56122448979592,15.195411682128906
0.3933871261209826,-84.12244897959184,15.195411682128906
0.3933871261209826,-83.68367346938776,15.195411682128906
0.3933871261209826,-83.24489795918367,15.195411682128906
0.3933871261209826,-82.8061224489796,15.195411682128906
0.3933871261209826,-82.36734693877551,15.195411682128906
0.3933871261209826,-81.92857142857143,15.195411682128906
0.3933871261209826,-81.48979591836735,15.195411682128906
0.3933871261209826,-81.05102040816327,15.195411682128906
0.3933871261209826,-80.61224489795919,15.195411682128906
0.3933871261209826,-80.1734693877551,15.195411682128906
0.3933871261209826,-79.73469387755102,15.195411682128906
0.3933871261209826,-79.29591836734694,15.195411682128906
0.3933871261209826,-78.85714285714286,15.195411682128906
0.3933871261209826,-78.41836734693878,15.195411682128906
0.3933871261209826,-77.9795918367347,15.195411682128906
0.3933871261209826,-77.54081632653062,15.195411682128906
0.3933871261209826,-77.10204081632654,15.195411682128906
0.3933871261209826,-76.66326530612245,15.195411682128906
0.3933871261209826,-76.22448979591837,15.195411682128906
0.3933871261209826,-75.78571428571429,15.195411682128906
0.3933871261209826,-75.34693877551021,15.195411682128906
0.3933871261209826,-74.90816326530611,15.195411682128906
0.3933871261209826,-74.46938775510205,15.195411682128906
0.3933871261209826,-74.03061224489795,15.195411682128906
0.3933871261209826,-73.59183673469389,15.195411682128906
0.3933871261209826,-73.15306122448979,15.195411682128906
0.3933871261209826,-72.71428571428572,15.195411682128906
0.3933871261209826,-72.27551020408163,15.195411682128906
0.3933871261209826,-71.83673469387755,15.195411682128906
0.3933871261209826,-71.39795918367346,15.195411682128906
0.3933871261209826,-70.95918367346938,15.195411682128906
0.3933871261209826,-70.5204081632653,15.195411682128906
0.3933871261209826,-70.08163265306122,15.195411682128906
0.3933871261209826,-69.64285714285714,15.195411682128906
0.3933871261209826,-69.20408163265306,15.195411682128906
0.3933871261209826,-68.76530612244898,15.195411682128906
0.3933871261209826,-68.3265306122449,15.195411682128906
0.3933871261209826,-67.88775510204081,15.195411682128906
0.3933871261209826,-67.44897959183673,15.195411682128906
0.3933871261209826,-67.01020408163265,15.195411682128906
86276445453.45123,-66.57142857142857,15.195411682128906
86276445453.45123,-66.13265306122449,15.195411682128906
86276445453.45123,-65.6938775510204,15.195411682128906
86276445453.45123,-65.25510204081633,15.195411682128906
86276445453.45123,-64.81632653061224,15.195411682128906
86276445453.45123,-64.37755102040816,15.195411682128906
86276445453.45123,-63.93877551020408,15.195411682128906
86276445453.45123,-63.5,15.195411682128906
0.39970192184191344,-85,15.901763526760803
0.3933871261209826,-84.56122448979592,15.901763526760803
0.3933871261209826,-84.12244897959184,15.901763526760803
0.3933871261209826,-83.68367346938776,15.901763526760803
0.3933871261209826,-83.24489795918367,15.901763526760803
0.3933871261209826,-82.8061224489796,15.901763526760803
0.3933871261209826,-82.36734693877551,15.901763526760803
0.3933871261209826,-81.92857142857143,15.901763526760803
0.3933871261209826,-81.48979591836735,15.901763526760803
0.3933871261209826,-81.05102040816327,15.901763526760803
0.3933871261209826,-80.61224489795919,15.901763526760803
0.3933871261209826,-80.1734693877551,15.901763526760803
0.3933871261209826,-79.73469387755102,15.901763526760803
0.3933871261209826,-79.29591836734694,15.901763526760803
0.3933871261209826,-78.85714285714286,15.901763526760803
0.3933871261209826,-78.41836734693878,15.901763526760803
0.3933871261209826,-77.9795918367347,15.901763526760803
0.3933871261209826,-77.54081632653062,15.901763526760803
0.3933871261209826,-77.10204081632654,15.901763526760803
0.3933871261209826,-76.66326530612245,15.901763526760803
0.3933871261209826,-76.22448979591837,15.901763526760803
0.3933871261209826,-75.78571428571429,15.901763526760803
0.3933871261209826,-75.34693877551021,15.901763526760803
0.3933871261209826,-74.90816326530611,15.901763526760803
0.3933871261209826,-74.46938775510205,15.901763526760803
0.3933871261209826,-74.03061224489795,15.901763526760803
0.3933871261209826,-73.59183673469389,15.901763526760803
0.3933871261209826,-73.15306122448979,15.901763526760803
0.3933871261209826,-72.71428571428572,15.901763526760803
0.3933871261209826,-72.27551020408163,15.901763526760803
0.3933871261209826,-71.83673469387755,15.901763526760803
0.3933871261209826,-71.39795918367346,15.901763526760803
0.3933871261209826,-70.95918367346938,15.901763526760803
0.3933871261209826,-70.5204081632653,15.901763526760803
0.3933871261209826,-70.08163265306122,15.901763526760803
0.3933871261209826,-69.64285714285714,15.901763526760803
0.3933871261209826,-69.20408163265306,15.901763526760803
0.3933871261209826,-68.76530612244898,15.901763526760803
0.3933871261209826,-68.3265306122449,15.901763526760803
0.3933871261209826,-67.88775510204081,15.901763526760803
0.3933871261209826,-67.44897959183673,15.901763526760803
0.3933871261209826,-67.01020408163265,15.901763526760803
86276445453.45123,-66.57142857142857,15.901763526760803
86276445453.45123,-66.13265306122449,15.901763526760803
86276445453.45123,-65.6938775510204,15.901763526760803
86276445453.45123,-65.25510204081633,15.901763526760803
86276445453.45123,-64.81632653061224,15.901763526760803
86276445453.45123,-64.37755102040816,15.901763526760803
86276445453.45123,-63.93877551020408,15.901763526760803
86276445453.45123,-63.5,15.901763526760803
0.39970192184191344,-85,16.6081153713927
0.3933871261209826,-84.56122448979592,16.6081153713927
0.3933871261209826,-84.12244897959184,16.6081153713927
0.3933871261209826,-83.68367346938776,16.6081153713927
0.3933871261209826,-83.24489795918367,16.6081153713927
0.3933871261209826,-82.8061224489796,16.6081153713927
0.3933871261209826,-82.36734693877551,16.6081153713927
0.3933871261209826,-81.92857142857143,16.6081153713927
0.3933871261209826,-81.48979591836735,16.6081153713927
0.3933871261209826,-81.05102040816327,16.6081153713927
0.3933871261209826,-80.61224489795919,16.6081153713927
0.3933871261209826,-80.1734693877551,16.6081153713927
0.3933871261209826,-79.73469387755102,16.6081153713927
0.3933871261209826,-79.29591836734694,16.6081153713927
0.3933871261209826,-78.85714285714286,16.6081153713927
0.3933871261209826,-78.41836734693878,16.6081153713927
0.3933871261209826,-77.9795918367347,16.6081153713927
0.3933871261209826,-77.54081632653062,16.6081153713927
0.3933871261209826,-77.10204081632654,16.6081153713927
0.3933871261209826,-76.66326530612245,16.6081153713927
0.3933871261209826,-76.22448979591837,16.6081153713927
0.3933871261209826,-75.78571428571429,16.6081153713927
0.3933871261209826,-75.34693877551021,16.6081153713927
0.3933871261209826,-74.90816326530611,16.6081153713927
0.3933871261209826,-74.46938775510205,16.6081153713927
0.3933871261209826,-74.03061224489795,16.6081153713927
0.3933871261209826,-73.59183673469389,16.6081153713927
0.3933871261209826,-73.15306122448979,16.6081153713927
0.3933871261209826,-72.71428571428572,16.6081153713927
0.3933871261209826,-72.27551020408163,16.6081153713927
0.3933871261209826,-71.83673469387755,16.6081153713927
0.3933871261209826,-71.39795918367346,16.6081153713927
0.3933871261209826,-70.95918367346938,16.6081153713927
0.3933871261209826,-70.5204081632653,16.6081153713927
0.3933871261209826,-70.08163265306122,16.6081153713927
0.3933871261209826,-69.64285714285714,16.6081153713927
0.3933871261209826,-69.20408163265306,16.6081153713927
0.3933871261209826,-68.76530612244898,16.6081153713927
0.3933871261209826,-68.3265306122449,16.6081153713927
0.3933871261209826,-67.88775510204081,16.6081153713927
0.3933871261209826,-67.44897959183673,16.6081153713927
0.3933871261209826,-67.01020408163265,16.6081153713927
86276445453.45123,-66.57142857142857,16.6081153713927
86276445453.45123,-66.13265306122449,16.6081153713927
86276445453.45123,-65.6938775510204,16.6081153713927
86276445453.45123,-65.25510204081633,16.6081153713927
86276445453.45123,-64.81632653061224,16.6081153713927
86276445453.45123,-64.37755102040816,16.6081153713927
86276445453.45123,-63.93877551020408,16.6081153713927
86276445453.45123,-63.5,16.6081153713927
0.39970192184191344,-85,17.314467216024592
0.3933871261209826,-84.56122448979592,17.314467216024592
0.3933871261209826,-84.12244897959184,17.314467216024592
0.3933871261209826,-83.68367346938776,17.314467216024592
0.3933871261209826,-83.24489795918367,17.314467216024592
0.3933871261209826,-82.8061224489796,17.314467216024592
0.3933871261209826,-82.36734693877551,17.314467216024592
0.3933871261209826,-81.92857142857143,17.314467216024592
0.3933871261209826,-81.48979591836735,17.314467216024592
0.3933871261209826,-81.05102040816327,17.314467216024592
0.3933871261209826,-80.61224489795919,17.314467216024592
0.3933871261209826,-80.1734693877551,17.314467216024592
0.3933871261209826,-79.73469387755102,17.314467216024592
0.3933871261209826,-79.29591836734694,17.314467216024592
0.3933871261209826,-78.85714285714286,17.314467216024592
0.3933871261209826,-78.41836734693878,17.314467216024592
0.3933871261209826,-77.9795918367347,17.314467216024592
0.3933871261209826,-77.54081632653062,17.314467216024592
0.3933871261209826,-77.10204081632654,17.314467216024592
0.3933871261209826,-76.66326530612245,17.314467216024592
0.3933871261209826,-76.22448979591837,17.314467216024592
0.3933871261209826,-75.78571428571429,17.314467216024592
0.3933871261209826,-75.34693877551021,17.314467216024592
0.3933871261209826,-74.90816326530611,17.314467216024592
0.3933871261209826,-74.46938775510205,17.314467216024592
0.3933871261209826,-74.03061224489795,17.314467216024592
0.3933871261209826,-73.59183673469389,17.314467216024592
0.3933871261209826,-73.15306122448979,17.314467216024592
0.3933871261209826,-72.71428571428572,17.314467216024592
0.3933871261209826,-72.27551020408163,17.314467216024592
0.3933871261209826,-71.83673469387755,17.314467216024592
0.3933871261209826,-71.39795918367346,17.314467216024592
0.3933871261209826,-70.95918367346938,17.314467216024592
0.3933871261209826,-70.5204081632653,17.314467216024592
0.3933871261209826,-70.08163265306122,17.314467216024592
0.3933871261209826,-69.64285714285714,17.314467216024592
0.3933871261209826,-69.20408163265306,17.314467216024592
0.3933871261209826,-68.76530612244898,17.314467216024592
0.3933871261209826,-68.3265306122449,17.314467216024592
0.3933871261209826,-67.88775510204081,17.314467216024592
0.3933871261209826,-67.44897959183673,17.314467216024592
0.3933871261209826,-67.01020408163265,17.314467216024592
86276445453.45123,-66.57142857142857,17.314467216024592
86276445453.45123,-66.13265306122449,17.314467216024592
86276445453.45123,-65.6938775510204,17.314467216024592
86276445453.45123,-65.25510204081633,17.314467216024592
86276445453.45123,-64.81632653061224,17.314467216024592
86276445453.45123,-64.37755102040816,17.314467216024592
86276445453.45123,-63.93877551020408,17.314467216024592
86276445453.45123,-63.5,17.314467216024592
0.39970192184191344,-85,18.02081906065649
