cluster,is_landfalling,max_area,mean_area,mean_landfalling_area,cumulative_landfalling_area,duration,start_date,end_date,max_south_extent,max_T2m_ais,avg_V10m_ais,max_V10m_ais,avg_IWV_ais,max_IWV_ais,avg_IWV,max_IWV,min_ocean_SLP,max_ocean_SLP_gradient,max_T2M_anomaly_ais,avg_vIVT_ais,max_vIVT_ais,avg_vIVT,max_vIVT,cumulative_rainfall_ais,cumulative_snowfall_ais,max_landfalling_v850hPa,avg_landfalling_v850hPa
460.0,True,1414501.822026487,1378118.1341686363,853210.8764489553,213302.71911223882,6.0,1982-05-29 06:00:00,1982-05-29 09:00:00,-76.0,267.83465576171875,3.5568225961956745,18.67985725402832,1.6223553954391918,6.3184943199157715,4.577508239148086,15.18372917175293,95978.1640625,7.580740342278725,18.499099731445312,32.914984382639574,165.9739990234375,97.00726646724613,352.2038269042969,0.0,4158940686401.312,32.20506286621094,22.023191213354067
461.0,True,1117757.359830898,916326.7001558834,768.6932739056889,672.6066146674777,36.0,1982-05-29 18:00:00,1982-05-31 03:00:00,-70.0,255.92840576171875,-10.204838588941964,0.0,4.175068372111591,4.6761064529418945,23.892572450089595,35.48712921142578,96473.546875,7.503994719625573,8.664169311523438,40.40644149635666,43.844425201416016,504.1644980437018,858.6082153320312,0.0,39393291351.74045,26.371496200561523,17.391513496471696
462.0,True,774630.2326079106,774630.2326079106,205066.7135132782,25633.339189159775,3.0,1982-05-30 03:00:00,1982-05-30 03:00:00,-73.5,261.1888427734375,-2.6748684896299233,7.291479587554932,1.4700661516138709,4.458594799041748,8.995747820820375,22.183204650878906,97634.96875,8.056573040572223,16.695266723632812,16.03574815100859,32.30624771118164,177.32192077882485,498.4908752441406,0.0,387959606754.99316,27.718976974487305,17.88395136090465
463.0,True,1261010.410669628,1092574.4128859073,172788.0717628108,129591.05382210811,18.0,1982-05-31 00:00:00,1982-05-31 15:00:00,-80.5,265.5721740722656,8.590846223737648,15.278079986572266,4.893489527717783,9.49299430847168,12.603384768799176,23.19023895263672,96423.8984375,3.8042963791095086,14.380035400390625,98.2204932379094,223.6310272216797,209.50601076638648,526.3596801757812,0.0,4025517819538.193,24.441375732421875,16.526252652534005
464.0,True,2326488.0794158126,1567857.5731945029,291299.2306025862,946722.4994584051,90.0,1982-06-03 12:00:00,1982-06-07 03:00:00,-85.0,274.41558837890625,4.11427767624925,19.783912658691406,6.760861850643621,12.676033973693848,15.096797216648836,34.766876220703125,97389.4375,4.954251137025072,22.202896118164062,127.47282009763073,362.06793212890625,314.09090226683463,886.5297241210938,25344084619.541965,10314540323101.312,28.929725646972656,19.214851707623673
467.0,True,968935.3485866728,851897.7649845505,978.354628141932,978.354628141932,24.0,1982-06-10 00:00:00,1982-06-10 21:00:00,-66.5,257.0846252441406,-5.971419104138276,0.0,5.1162568604119105,5.949824810028076,19.841049774859805,31.11667823791504,95877.875,6.656233641900251,1.836029052734375,76.32690453579214,105.2615966796875,408.027946809633,669.0433959960938,0.0,53993748669.27746,23.99606704711914,16.820611805010046
470.0,True,1514312.2301825131,1071992.0392555927,357025.72750453174,357025.72750453174,24.0,1982-06-12 12:00:00,1982-06-13 09:00:00,-75.0,269.69158935546875,0.5485407380794329,13.792906761169434,2.9846442564404003,9.602506637573242,12.17013213572648,27.636404037475586,97951.890625,6.787842244820618,22.9554443359375,54.78806132795522,210.5355987548828,289.8824832082463,688.85888671875,0.0,5157079133606.391,30.08026885986328,22.429890526128876
471.0,True,768887.8539852756,768887.8539852756,328499.40870016615,41062.42608752077,3.0,1982-06-13 18:00:00,1982-06-13 18:00:00,-82.0,272.4879455566406,10.449853339393265,16.23271942138672,4.691694138511886,11.071897506713867,9.599288477214603,14.689085006713867,97312.421875,2.9975110581872872,19.632522583007812,90.18282616624532,184.38595581054688,179.03142620504838,294.70220947265625,0.0,1613549621951.7458,20.100805282592773,18.126508385478004
472.0,True,2727216.1552333804,2223779.3892209074,1211681.9717408945,2423363.943481789,48.0,1982-06-15 09:00:00,1982-06-17 06:00:00,-82.0,271.77764892578125,2.71075516874195,13.052349090576172,2.603109505956588,15.726635932922363,9.165371962770504,30.33742904663086,98830.734375,5.051035717426399,31.466827392578125,41.33874490915156,405.5340576171875,172.8148945203211,695.8662109375,5298444.38110254,16403083991847.105,21.474853515625,15.682209710613227
473.0,True,1874972.6078575717,1655166.0631133027,126980.76670782888,222216.34173870052,42.0,1982-06-15 09:00:00,1982-06-17 00:00:00,-81.5,272.18927001953125,6.357151657283336,18.02043342590332,6.730202932395443,11.768536567687988,15.439603619930958,38.85002899169922,94760.5859375,5.542066792108305,21.507064819335938,144.39877512135078,269.13885498046875,392.81217040142036,1095.4237060546875,15859397.870523285,7224161863612.723,33.84482955932617,24.23555781094198
475.0,True,321380.372178261,321380.372178261,79506.94477569668,9938.368096962085,3.0,1982-06-18 06:00:00,1982-06-18 06:00:00,-81.0,254.62506103515625,0.08725183009146603,4.9888458251953125,2.1055810356213964,2.9143946170806885,4.248209272465809,8.06869125366211,95594.921875,4.668075252040694,12.512710571289062,25.17007785103366,38.40194320678711,52.42176430981459,105.88325500488281,0.0,123637845025.81909,15.677793502807617,7.7178137334165475
476.0,True,512087.3668291991,512087.3668291991,367235.2564341969,45904.40705427462,3.0,1982-06-18 06:00:00,1982-06-18 06:00:00,-72.0,270.12115478515625,4.946156313910271,13.563064575195312,2.5499386439230425,8.06087875366211,4.472252632598496,11.35384750366211,96530.921875,3.9411013089698326,18.512344360351562,66.36401851805216,233.2462158203125,109.89642492152939,273.8153991699219,0.0,3140503683053.465,28.154356002807617,22.779462402820194
478.0,True,1567523.3565881269,1516398.0722175678,770836.8091349702,385418.4045674852,12.0,1982-06-19 12:00:00,1982-06-19 21:00:00,-78.5,270.00762939453125,2.1588812954908825,11.351008415222168,1.7818445924968813,9.99089527130127,6.82553227979326,18.837902069091797,98112.5,5.379644957435354,24.8026123046875,23.587176946280202,187.229736328125,143.67749838979674,498.9143981933594,0.0,2481520589681.3247,34.92072296142578,21.90560460119804
480.0,True,733997.233386874,614942.5196011829,194766.01216425837,121728.7576026615,24.0,1982-06-23 15:00:00,1982-06-24 12:00:00,-85.0,272.4220275878906,6.125239403566801,14.100601196289062,7.526710254545395,12.44404125213623,10.384175716795824,17.912446975708008,97724.078125,3.817116089674706,18.626068115234375,140.92024043298207,258.0467834472656,187.61236043342853,303.1471252441406,8302636.47794079,4133504983117.6597,23.254976272583008,17.037581520425718
481.0,True,1593481.2621137514,1340878.957202124,1319.844258654002,989.8831939905014,21.0,1982-06-23 18:00:00,1982-06-24 12:00:00,-66.5,262.013671875,-0.2320681598522199,2.0350100994110107,5.670593277956893,6.3857197761535645,17.216041996543503,29.014354705810547,95367.21875,8.124626749181912,7.0759429931640625,122.89292044647445,142.7212677001953,402.7834434557783,730.7816772460938,0.0,205523447876.6859,40.26077651977539,24.607794340717387
482.0,True,1640862.8913149966,1149502.905109395,20779.457484567807,33766.618412422686,39.0,1982-06-26 18:00:00,1982-06-28 06:00:00,-78.0,267.07037353515625,5.36542949954196,19.805891036987305,4.480812248833714,9.631509780883789,13.651931400802109,29.62908935546875,95018.6875,6.905202792729517,10.962600708007812,103.18924278841172,179.66305541992188,364.73836289424855,855.8959350585938,0.0,2077675218550.706,35.496803283691406,25.831424515586875
483.0,True,2422844.3871857687,1557624.384029801,912834.8769854504,3537235.1483186204,93.0,1982-07-02 09:00:00,1982-07-06 03:00:00,-85.0,272.2728271484375,3.17639234437962,15.783049583435059,2.565010572416958,11.869284629821777,7.892742280285894,22.690776824951172,95874.921875,12.315565918334343,33.39198303222656,53.5534699792248,276.4799499511719,204.36507415111424,621.7139282226562,158047613.01150298,40002058083345.2,39.50746536254883,30.326953297454743
484.0,True,894443.0658519174,880850.6055489597,342805.37799950875,85701.34449987717,6.0,1982-07-04 06:00:00,1982-07-04 09:00:00,-81.0,270.40692138671875,7.633690193786512,15.061443328857422,3.9670451865442713,9.014253616333008,8.597575956542487,13.753833770751953,97597.125,2.8599486206993014,20.786102294921875,79.62508409473163,179.25405883789062,194.93483918214582,351.046875,0.0,4424905169539.972,28.305173873901367,23.544740365321864
489.0,True,2631217.084035045,1783440.6479161743,824021.9678405308,2369063.1575415265,75.0,1982-07-13 18:00:00,1982-07-16 18:00:00,-85.0,266.4736633300781,3.1983026488008415,15.415543556213379,1.7813968930305066,8.167247772216797,11.034459291460301,34.11280822753906,95437.578125,8.127741455800583,22.739898681640625,35.89724708218879,194.5638427734375,269.586601855604,951.9976196289062,0.0,12565532927525.408,29.677371978759766,21.2284544645026
491.0,True,3073509.152500153,2721105.576836029,164801.55667911287,309002.9187733366,45.0,1982-07-18 03:00:00,1982-07-19 21:00:00,-85.0,270.64337158203125,6.1987660224346515,23.132299423217773,4.52589559990541,9.45555591583252,14.603382644499561,39.4577522277832,98113.171875,6.8611419800624605,24.566238403320312,79.13727904552626,249.71688842773438,360.9226090782097,1127.623779296875,0.0,4512737956729.133,32.97221755981445,20.854661440621733
494.0,True,2046321.5797516005,1623395.063930249,46514.208275738434,93028.41655147687,48.0,1982-07-29 12:00:00,1982-07-31 09:00:00,-74.5,260.63153076171875,-0.22650421531256357,11.517335891723633,3.266162234844083,5.224532604217529,14.974364065091173,34.318031311035156,93766.3125,7.5499747891449225,14.116531372070312,53.89986051809595,102.73699951171875,358.6869973269963,934.7918701171875,0.0,2310777579040.71,32.924930572509766,20.901024459908047
