cumulative_landfalling_area,max_south_extent,max_IWV_ais,max_ocean_SLP_gradient,max_landfalling_v850hPa,avg_landfalling_minomega
1.2385478463526507,0.11992749769255717,0.0033576603889359236,0.13185152894409924,-0.31713970948029846,-0.03215755123135211
1.2406534609173128,0.12060424180512386,0.00456718973214254,0.0441482990442309,-0.23505528144947846,-0.031548834800916525
1.1782179412998428,0.1220550637910579,-0.028832309901405728,0.1387504037284436,0.11696640433907685,-0.03144788570121304
-0.558032547040341,0.11117848481187104,0.006650801821396712,0.1179193144950455,-0.37344807349503717,-0.031677606849206175
-1.0852115755891427,-0.6518038567881375,0.007899369273566936,0.11979284161680659,-0.3926412658026671,-0.03155850464377297
-0.5579389262200479,0.11132163085715502,-0.028054416625756196,0.12094428490871251,-0.33989114889338834,-0.03104885983843908
1.2382621667292133,0.11992188356968764,0.003362565711611365,0.13184674050742762,-0.31769692581468256,-0.03215709858296267
1.238583243277814,0.1203513772359216,0.006971327322372378,0.13241128412208525,-0.4106998839450626,0.05891238610390803
-0.5281358544164936,0.11379892644419917,0.004626613341930819,0.14591730489609772,0.09904859443509348,-0.03198816798003301
-0.2490234122115509,-0.14920074312797205,0.15245050855054032,0.09237522599338455,4.647801961695771,-0.2725742814169019
1.2384795514616234,0.1199376728424616,0.00405284814235185,0.13327703426993237,-0.31715844007019944,-0.03216328104148336
1.2385478237126617,0.11992682064071025,0.003357664343778044,0.13185276739959995,-0.31714025509693466,-0.03215754833322171
1.2385478237126617,0.11992682064071025,0.003357664343778044,0.13185276739959995,-0.31714025509693466,-0.03215754833322171
-0.24894636828754013,-0.15127915949014037,0.1597612050255255,0.09435146888861956,5.157173074750775,-0.2802026684629917
-0.557628248119785,0.11094543682375463,-0.028053172330454623,0.11359362471671741,-0.3400318703699441,-0.031045103126842943
-0.5579013207387485,0.1113301799179287,-0.02727678900145991,0.12095162630735001,-0.3398912592257485,-0.031045048162247846
1.178339386783955,0.1223229805438204,0.004209164736972859,0.138376838037236,-0.00960502753012088,0.058996515545058026
1.2385193059425599,0.11992515137435689,0.0034807236612157677,0.15047964571617267,-0.33557349329381647,-0.032444060733894275
1.2382336708897177,0.1199196253301012,0.0034856557742227734,0.15047400109777154,-0.33613004052198514,-0.032443580449533105
-0.5541207464081324,-0.09502713928540063,0.004645715876263057,0.03904132665450216,-0.2916603896589678,-0.03183810446343771
-0.5281358162384429,0.11379835239893409,0.004626646209288307,0.14591765843779614,0.09904871131809166,-0.03198813540487283
-0.5584281989357367,0.1112061196926486,0.007423465487832459,0.12068267378200087,-0.3735863116116427,-0.0316777234777561
-0.5580934966359465,0.11121042248282631,0.007554306736177074,0.13938077393108106,-0.39192325899728814,-0.03196135841977632
1.2405750516827192,0.12061524630777232,0.005726025551048619,0.043047265217582065,-0.23505223181682305,-0.03154228169388418
-0.5500701047316298,-0.01989423064824708,-0.020337866999467574,-1.5758991021908142,1.316165639635764,-0.0226917577983079
-0.5400023707714277,-0.6694240149184769,0.005295111927117957,0.03973999335345868,-0.3060790062394843,-0.032021032048533904
-0.5386319657138292,-0.6682050564340987,0.0078053447749127924,0.11291055929784055,-0.3840122405476978,-0.03147980455540589
-0.552753586655844,-0.09486276721850362,0.005772038955757786,0.11615700097184589,-0.46231669508173834,0.05904467174330952
-0.5530868226201957,-0.09486520406859167,0.006686356091300583,0.11640429764848348,-0.3705430458383454,-0.03157687703859957
1.1785811986857988,0.12259453694658706,0.004618362343574822,0.15800415931515777,-0.030868845279929835,0.05971044610573362
1.2406755112982624,0.1206201327867702,0.004073259337673885,0.04553091135351106,-0.23496917364114717,-0.031543368468477384
-0.5580561760085867,0.11118738031655745,0.004845869555478999,0.1204242388956201,-0.373458177902772,-0.03167414471361574
-0.5528426183400498,-0.09458790164894237,-0.02710744518155972,0.11664459109071934,-0.3373841741472468,-0.030903528421171167
-0.5579202424030711,0.11118667176730263,0.004845902995801177,0.12042397551957423,-0.37359307660121444,-0.031674241135710046
1.2382621886598204,0.11992129459645434,0.0033625964567852162,0.13184712278119814,-0.317696802325103,-0.03215706804886076
1.2385803981182226,0.11994742075016862,0.005983615324380298,0.13221910997473107,-0.31716472333625395,-0.032163034416542
-0.558004055894537,0.1111900404244433,0.005106312176231531,0.1204255294164126,-0.37345173657302067,-0.0316743348013615
-0.2501680611033952,0.10456176754397184,0.16003065751397694,0.508592925306707,5.064447851439478,-0.2861518459279093
1.2385478237126617,0.11992682064071025,0.003357664343778044,0.13185276739959995,-0.31714025509693466,-0.03215754833322171
1.2382306685072657,0.11964485900697558,-0.029587667604856205,0.12440383422914925,-0.2835903905884251,-0.031517549406230305
-0.5528853492656929,-0.09486408865669171,0.005771646742068093,0.11615718308541156,-0.4621831354424749,0.05904440625220686
1.238583243277814,0.1203513772359216,0.006971327322372378,0.13241128412208525,-0.4106998839450626,0.05891238610390803
-0.5528814817193728,-0.0945879547805934,-0.027861567791312714,0.11664574562120511,-0.3373864312623564,-0.03090960589351832
1.24075342890158,0.12061731702941214,0.004094175991944726,0.06415703936786821,-0.25340418296533923,-0.03183050565887258
1.2383410594286044,0.11992308035569904,0.0051124426851393845,0.12937000227079065,-0.31722167268048107,-0.0321558368113366
-0.558151606539763,0.11120682314038843,0.007550461095146455,0.13935419197778537,-0.3920258598254701,-0.0319643963595172
1.2407820252058395,0.12061989699377851,0.0039711739312823235,0.04552885843232546,-0.23497074653325717,-0.03154393536337552
1.2385478237126617,0.11992682064071025,0.003357664343778044,0.13185276739959995,-0.31714025509693466,-0.03215754833322171
-0.527943952523968,0.11394165336023984,-0.027558642435334207,0.12782821383726273,0.15110929767405779,-0.031074628651040437
1.178046442394706,0.1219155846327944,0.0032217664650150413,0.13817908459992156,0.08334953359123765,-0.03207255356675298
1.2385803981182226,0.11994742075016862,0.005983615324380298,0.13221910997473107,-0.31716472333625395,-0.032163034416542
-0.5389224401361308,-0.6681930980588638,0.007802295687167282,0.11286982877803753,-0.3840076098621588,-0.03147984747254906
1.2408216868776498,0.12062852245002342,0.004563688733364213,0.04695294730277555,-0.2349909454129746,-0.03155051434615208
1.2382984851133896,0.11993150047907286,0.003952244283606854,0.1332638877475142,-0.31772282425478504,-0.03216281991209535
-0.5579158139166842,0.11117973523885866,0.006651186708512502,0.1181576820971722,-0.3736717391373454,-0.031678967797521995
-0.5542019418593925,-0.09504375592000913,0.0051568043664981245,0.04030796981112039,-0.2916799440994464,-0.03183600603130565
-0.5403733233298629,-0.6693524519163214,0.004806220320810017,0.0384485650994828,-0.30605299621213566,-0.03202487658623321
1.2385478237126617,0.11992682064071025,0.003357664343778044,0.13185276739959995,-0.31714025509693466,-0.03215754833322171
1.2407819466716825,0.12061898629576573,0.0039711166745070026,0.045530161051294926,-0.2349709447684571,-0.03154399325819979
-0.5528426126643144,-0.09458815723920289,-0.027107442102204393,0.11664482681455607,-0.3373841659706823,-0.03090352548640185
1.1780939408137177,0.12195688543328331,-0.029077814665661394,0.15700871796332427,0.09954806033260888,-0.03182017232147061
-0.5528311445205228,-0.09455653473459202,-0.027861846036593363,0.1141124149779374,-0.33743701464238196,-0.0309094525953304
-0.5528426183400498,-0.09458790164894237,-0.02710744518155972,0.11664459109071934,-0.3373841741472468,-0.030903528421171167
1.2385478463526507,0.11992749769255717,0.0033576603889359236,0.13185152894409924,-0.31713970948029846,-0.03215755123135211
-0.5531979774278375,-0.09458122895308885,-0.027112726119930486,0.11657760464162681,-0.33748591775505005,-0.03090550526869329
-0.47933554719950155,0.07047875069961762,-0.025415762075321702,-3.4210882554447704,-0.5871054271091998,-0.029348380994900225
-0.55754976708676,0.11188620159784701,0.008827478594950311,0.1405754197722739,-0.48766432381896696,0.060092380037729876
-0.25409960533019404,0.1037818458811719,0.17650436231330513,0.5763226330558204,6.759951392160094,1.5964226213751758
-0.5528311388447883,-0.09455679032485254,-0.027861842957237704,0.11411265070177401,-0.3374370064658174,-0.030909449660561306
1.2385803763956171,0.11994801027060598,0.005983584835254074,0.13221872612667962,-0.3171648464126889,-0.03216306480076048
-0.5529529060201711,-0.0948640508878994,0.006686198428545953,0.11640378058507328,-0.3706775240965603,-0.03157679383493672
-0.47874825693013356,-0.03325662391280382,0.0066377194784355,-3.325514401466422,-0.6108290451665297,-0.030109586600183924
-0.5581976697884726,0.11118762079037553,0.005106419866634571,0.12040061596003787,-0.37342053578857426,-0.03167678331944068
-0.5580561760085867,0.11118738031655745,0.004845869555478999,0.1204242388956201,-0.373458177902772,-0.03167414471361574
-0.5580652637605918,0.11121180232889943,0.007430158564663836,0.12075280676043187,-0.37348701244547167,-0.0316751023508578
0.6172112637304465,0.1098460185023784,0.1761688909436696,0.10521602972559041,5.454599401297277,1.5461148122665964
-0.925155113671702,-0.42167244491730016,-0.4863391140054849,0.4456567138151506,4.569889887565267,-0.2548434570673668
-0.5530282814225596,-0.09508593446130642,-0.028049875042584882,0.1162442046895173,-0.42417261220911684,0.05791142179780029
-0.5529796265695808,-0.09408574025445748,0.005437131882428614,0.11114680075094163,-0.37054022118280855,-0.031561502962941024
-0.5234740593560449,-0.09677648750902651,0.004627765297135156,0.12284263585887911,0.11586802701827223,-0.03154660443496948
-0.5591369758757005,0.11099269494738384,0.00457812331686519,0.04338035521566319,-0.2946035692934693,-0.03194163816805995
-0.5531979774278375,-0.09458122895308885,-0.027112726119930486,0.11657760464162681,-0.33748591775505005,-0.03090550526869329
1.2383239984861039,0.11996142976576635,-0.028978464629246414,0.15066779142781017,-0.3015397555390872,-0.03190526539430816
0.9741230669281673,0.07804283631994013,0.009384864469889509,-3.8458961921747528,-0.35407527171280173,-0.026579985881625134
1.0254176543253262,0.07815430981696903,0.008970223235168273,-3.7025305691205284,-0.6065583120370899,-0.025924741179953692
-0.5579013207387485,0.1113301799179287,-0.02727678900145991,0.12095162630735001,-0.3398912592257485,-0.031045048162247846
-0.24880338926265422,0.1056065426615107,0.1645471560920182,0.5225070397600309,5.589600806627786,-0.2940509422325768
1.2406755112982624,0.1206201327867702,0.004073259337673885,0.04553091135351106,-0.23496917364114717,-0.031543368468477384
1.2406535394514702,0.12060515250313608,0.004567246988917528,0.04414699642526132,-0.23505508321427832,-0.03154877690609181
-0.5580934577830805,0.11120985009264961,0.007554339870799842,0.13938112234259964,-0.39192314009309576,-0.03196132533279927
-0.5581415179292389,0.11120237204561895,0.005373287454680853,0.1217219430204805,-0.3734794855263527,-0.03167325950909916
-0.557868172786506,0.11118983051856524,0.0051062950505873506,0.12042567456398467,-0.3735873905280128,-0.031674482070450316
-0.5530477935770469,-0.09486475287326612,0.007441028749269607,0.11640346040793637,-0.3705423506811786,-0.0315706686739643
-0.5528426126643144,-0.09458815723920289,-0.027107442102204393,0.11664482681455607,-0.3373841659706823,-0.03090352548640185
-0.5579487601731743,0.11118500250094837,0.00496896231323829,0.13905085383614718,-0.39202631479809424,-0.03196075353638317
-0.557868172786506,0.11118983051856524,0.0051062950505873506,0.12042567456398467,-0.3735873905280128,-0.031674482070450316
-0.5580561760085867,0.11118738031655745,0.004845869555478999,0.1204242388956201,-0.373458177902772,-0.03167414471361574
1.2384414973215416,0.11992855635513411,0.0034596459826375936,0.1318532645586699,-0.31713873758124045,-0.03215695397014939
1.2407819466716825,0.12061898629576573,0.0039711166745070026,0.045530161051294926,-0.2349709447684571,-0.03154399325819979
1.2385478237126617,0.11992682064071025,0.003357664343778044,0.13185276739959995,-0.31714025509693466,-0.03215754833322171
-0.5530399460969053,-0.0948324520315057,0.004913462594187512,0.11608520515483622,-0.3705149963835486,-0.03157061052223753
1.2385803981182226,0.11994742075016862,0.005983615324380298,0.13221910997473107,-0.31716472333625395,-0.032163034416542
1.2382607245689374,0.11994119254535707,0.006103037309655113,0.15083993409766572,-0.33616717541548374,-0.032447978989093906
-0.5528311445205228,-0.09455653473459202,-0.027861846036593363,0.1141124149779374,-0.33743701464238196,-0.0309094525953304
-0.5580652249077256,0.11121122993872268,0.007430191699286437,0.1207531551719504,-0.3734868935412795,-0.03167506926388086
-0.24545833146216722,-0.43206078301238504,0.1533737381338689,0.09283429663833642,4.924857074283991,-0.27171673509836936
-0.5594826602657919,0.1111306566070111,-0.027548823923521926,0.043837455609575526,-0.2610023305366045,-0.031314272553321976
-1.0843960648265714,-0.6512581682154233,-0.026231216670330015,0.10185698621444983,-0.34307199655075055,-0.030422531884721327
-0.5386618047673801,-0.6681071525698116,0.007080091494592211,0.11054462499667439,-0.3839316276795423,-0.03148867907850006
-0.5541207442489922,-0.09502740984414049,0.004645715186806898,0.03904160349119057,-0.2916603964791139,-0.03183810539092402
1.2382889574442923,0.11994257239143036,0.005978889138142374,0.13221196692701653,-0.31773092886366766,-0.032161722920175606
-0.5579487990642796,0.11118557451368227,0.004968928877700396,0.13905050621514753,-0.39202643371362367,-0.031960786685944376
1.2384795514616234,0.1199376728424616,0.00405284814235185,0.13327703426993237,-0.31715844007019944,-0.03216328104148336
-0.5532292681457405,-0.09485561873615622,0.0057764920548284415,0.11609349334739816,-0.46230139638902323,0.05904926378952857
1.2382621886598204,0.11992129459645434,0.0033625964567852162,0.13184712278119814,-0.317696802325103,-0.03215706804886076
1.178046442394706,0.1219155846327944,0.0032217664650150413,0.13817908459992156,0.08334953359123765,-0.03207255356675298
1.178046442394706,0.1219155846327944,0.0032217664650150413,0.13817908459992156,0.08334953359123765,-0.03207255356675298
-0.5580934577830805,0.11120985009264961,0.007554339870799842,0.13938112234259964,-0.39192314009309576,-0.03196132533279927
1.240596270376836,0.12061716828161617,0.006722648433083234,0.03807085127855048,-0.32795397089702144,0.059530786670814795
-0.5591369758757005,0.11099269494738384,0.00457812331686519,0.04338035521566319,-0.2946035692934693,-0.03194163816805995
-0.5580652637605918,0.11121180232889943,0.007430158564663836,0.12075280676043187,-0.37348701244547167,-0.0316751023508578
1.2385477919380201,0.11992666408559993,0.003357624332508191,0.13185261084448907,-0.3171398306244423,-0.0321575879095819
1.2385478237126617,0.11992682064071025,0.003357664343778044,0.13185276739959995,-0.31714025509693466,-0.03215754833322171
-0.5579013207387485,0.1113301799179287,-0.02727678900145991,0.12095162630735001,-0.3398912592257485,-0.031045048162247846
-0.5528809550162836,-0.0948353332773747,0.005167515205965811,0.11608654123147344,-0.3706149196402218,-0.03157279861587625
1.2271790008833547,-0.10243830761400796,0.004237102437852414,0.12845188658629725,-0.3149310406078251,-0.03193653355831172
-0.5275935810441541,0.11447321335873675,0.005894552769162412,0.14711023370602166,0.0033226601296483804,0.06006033780137959
-0.5280819198584927,0.113800849069635,0.004893917965934136,0.14591966992534672,0.09906136293924943,-0.031988539821891926
-0.5579013207387485,0.1113301799179287,-0.02727678900145991,0.12095162630735001,-0.3398912592257485,-0.031045048162247846
-0.5389900106011178,-0.6681077025989861,0.005596136789119632,0.11256695107839709,-0.38384131546803413,-0.031481381957159105
-0.5592223177963527,0.11100768667644562,0.005105541216066767,0.044678059340523824,-0.29462487691705014,-0.031940752963543595
-0.5528426126643144,-0.09458815723920289,-0.027107442102204393,0.11664482681455607,-0.3373841659706823,-0.03090352548640185
1.2382621886598204,0.11992129459645434,0.0033625964567852162,0.13184712278119814,-0.317696802325103,-0.03215706804886076
1.2382336708897177,0.1199196253301012,0.0034856557742227734,0.15047400109777154,-0.33613004052198514,-0.032443580449533105
-0.5588127195370067,0.11139708572132917,0.0058208712116026295,0.043573127132628564,-0.3874930212471198,0.05910641146673401
1.178046442394706,0.1219155846327944,0.0032217664650150413,0.13817908459992156,0.08334953359123765,-0.03207255356675298
-0.5577321274709265,0.11159162782286758,0.006088148158798101,0.12061844265743038,-0.4663480991478412,0.05937376272783934
-0.5535248376372861,-0.09491975491680948,0.005268258829368655,0.1345609980487954,-0.38866397127520297,-0.03188023028705533
1.2408216868776498,0.12062852245002342,0.004563688733364213,0.04695294730277555,-0.2349909454129746,-0.03155051434615208
-0.52778146205903,0.11420417895994565,0.005752711757111312,0.12748494885150374,0.024598875048659763,0.05934608766159
-0.5530699474593456,-0.0948525509451531,0.0056818730051151345,0.11735661703309308,-0.37052870621480816,-0.031568581244849625
1.2382336708897177,0.1199196253301012,0.0034856557742227734,0.15047400109777154,-0.33613004052198514,-0.032443580449533105
1.2408143903723374,0.12063958670224184,0.006597198190289921,0.04589637292152304,-0.23499528247259582,-0.031549479299089134
-0.5580040696042241,0.11118924714801898,0.005106288297093919,0.1204264864556584,-0.3734518385550759,-0.03167435899330395
1.178046442394706,0.1219155846327944,0.0032217664650150413,0.13817908459992156,0.08334953359123765,-0.03207255356675298
1.238447998972228,0.12005960812354122,-0.028732959864990693,0.13240947719292984,-0.2841214115326187,-0.031532978774051035
-0.55808469377869,0.11118571105020292,0.004968928872916167,0.1390511172121931,-0.39189141609965156,-0.03196065711428875
-0.5280819198584927,0.113800849069635,0.004893917965934136,0.14591966992534672,0.09906136293924943,-0.031988539821891926
-0.5581508605000038,0.1112347042137733,-0.02889429571052704,0.12065543553206248,-0.4276904353984389,0.058178016051370296
-0.5579012818858824,0.11132960758465027,-0.027276755809939213,0.12095197466197016,-0.33989114037845425,-0.0310450150752708
-0.5581415179292389,0.11120237204561895,0.005373287454680853,0.1217219430204805,-0.3734794855263527,-0.03167325950909916
1.2410748910609315,0.12102638220679174,0.004958514946464931,0.04572791448860891,-0.32792550588981545,0.05952507585361122
-0.5579487601731743,0.11118500250094837,0.00496896231323829,0.13905085383614718,-0.39202631479809424,-0.03196075353638317
-0.24826534944243406,-0.15129255104726136,0.15977319663196754,0.09435012846551416,5.157802080311731,-0.2801393571957931
-0.5578966517802708,0.11118758893856234,0.005229387502647231,0.1390529012155483,-0.39202050974417324,-0.03196096138414606
-0.5580561370409531,0.1111868082272956,0.004845902991016782,0.12042458659314775,-0.37345805906377016,-0.03167411156405464
